Keys,"Українська [ua-UA]"
CityGuardElite,"Міський страж (Елітний)"
Command,"Команда"
Condition,"Умова"
Consume,"Використовувати"
ConsumeItemCards,"Вжити карти предметів"
ControlActor,"Контроль розуму"
ControlEnemy,"Контроль розуму"
CopperneckMountains,"Мідні хребти"
Corpsewood,"Мертволісся"
CovenofBones,"Ковен Костей"
Cragheart,"Пустотілий"
Cragheart_ADVENTURE_DESCRIPTION,"Пустотілі — це Савваси, вигнані через нездатність оволодіти стихією. Їхнє ядро розбите, що залишає їх назавжди позначеними.<br>Вони мають широкий спектр здібностей і пристойний запас здоров’я, що дозволяє їм виконувати ролі ближнього бійця, дальнього завдавача шкоди або навіть лікаря в крайньому випадку. Намагайтеся використовувати ману Землі, щоб отримати максимальну користь від їхніх здібностей."
Cragheart_DESCRIPTION,"Пустотілі — це Савваси, вигнані через нездатність оволодіти стихією. Їхнє ядро розбите, що залишає їх назавжди позначеними."
Cragheart_DIFFICULTY,"Середня"
Cragheart_ROLE,"Шкода/Підтримка"
Cragheart_SKIN_ALT,"Кам'яна брила"
Cragheart_STRENGTHS,"- <indent=%15>може розміщувати та взаємодіяти з перешкодами</indent><br>- <indent=%15>Універсальний з опціями ближнього та дальнього бою</indent><br>- <indent=%15>Багато здібностей для прямої шкоди, що ігнорують Щит та УСКЛАДНЕННЯ</indent>"
Cragheart_WEAKNESSES,"- <indent=%15>не найсильніший у будь-якій галузі</indent><br>- <indent=%15>Багато здібностей вимагають наявності перешкод у локації</indent><br>- <indent=%15>Трудно читати його міміку</indent>"
Create,"Створити"
CrystalAltar,"Кришталевий Вівтар"
CrystalHollow,"Кришталева лощина"
CrystalHollow_DESCR,"Колись тут стояла стародавня Кришталева вежа, але зараз від неї лишилися тільки фундаменти: її розібрали і продали, щоб оплатити війну."
Cultist,"Культист"
CultistElite,"Культист (Елітний)"
CultistandVictim,"Культист і жертва"
CultofThorns,"Культ тернів"
CultoftheBow,"Культ лука"
Curse,"ПРОКЛЯТТЯ"
CurseShort,"ПРОКЛЯТТЯ"
CursedRetreat,"Проклятий відступ"
Cursekeep,"Проклята Твердиня"
Cursekeep_DESCR,"Ця кам'яна фортеця розташована на північній околиці Гори Дозорців і є головним тренувальним табором міської варти Похмурої Гавані і Демонської Брами."
DIFFICULTY_Blessed,"Благословення: герої починають кожен сценарій із +2 благословеннями у своїх колодах"
DIFFICULTY_Brutal_Enemies,"Шалено: Монстри, пастки і купи золота будуть на 2 рівні вищими"
DIFFICULTY_CAMPAIGN_EASY,"Легко: -1 до складності сценарію"
DIFFICULTY_CAMPAIGN_HARD,"Важко: +1 до складності сценарію"
DIFFICULTY_CAMPAIGN_INSANE,"Шалено: +2 до складності сценарію"
DIFFICULTY_CAMPAIGN_NORMAL,"Нормально: стандартна складність сценарію"
DIFFICULTY_Cursed,"Прокляті: герої починають кожен сценарій із +2 прокльонами у своїх колодах"
DIFFICULTY_Deadly_Enemies,"Смертельно: Монстри, пастки і купи золота будуть на 3 рівні вище"
DIFFICULTY_Easy_Enemies,"Легкі вороги: монстри, пастки і золото будуть на 1 рівень нижче"
DIFFICULTY_HIGH,"Висока"
DIFFICULTY_Hard_Enemies,"Жорсткі вороги: монстри, пастки і золото будуть на 1 рівень вищими"
DIFFICULTY_Healthy,"Здоров'я: герої мають на 25% більше здоров'я (ОЗ)"
DIFFICULTY_Insane_Enemies,"Божевільні вороги: монстри, пастки і золото будуть на 2 рівні вищими"
DIFFICULTY_LOW,"Низька"
DIFFICULTY_MEDIUM,"Середня"
DIFFICULTY_Peaceful,"Мирний: на 25% менше ворогів"
DIFFICULTY_VERY_HIGH,"Дуже висока"
DIFFICULT_TERRAIN_TOOLTIP,"Складна місцевість"
DLC1,"Щелепи лева"
DLC2,"Соло сценарії"
DOOMCRUSHERS,"Трощильники Доль"
DOORWAY_TOOLTIP,"Дверний отвір"
DUNGEON_EXIT_DESCR_TOOLTIP,"Найманці повинні розташуватися на плитці Виходу, щоб завершити Сценарій.<br>Втеча відбувається, коли всі Найманці стоять на плитці Виходу або стають Виснаженими, перебуваючи на плитці Виходу."
DUNGEON_EXIT_TOOLTIP,"Клітка виходу"
DaggerForest,"Кинджальний ліс"
Damage,"Шкода"
DamageMine,"Пастка"
DarkRider,"Темний вершник"
DecayingSepulcher,"Гробівник, що занепав"
DecayingTombs,"Гнилі гробниці"
Decoy,"Приманка"
DeepTerror,"Нестерпний жах"
DeepTerrorElite,"Нестерпний жах (Елітний)"
DemonSummonAltar,"Вівтар черепів"
Demonsgate,"Пекловорот"
Demonsgate_DESCR,"Головне місто цього району, стіни Пекловороту міцно трималися у війні з Валратами. Багато хто приїжджав сюди в пошуках притулку під час війни, і їхні сім'ї ніколи не виїжджали. Гарне місце, щоб знайти обладнання для ваших подорожей, за плату зрозуміло."
DemonspineHollow,"Демоншпайнова улоговина"
DemonspineHollow_DESCR,"Вважається, що ця частина скам'янілого лісу проклята появою демонів, бісів і навіть Вершника без голови. Здається досить безпечним, хоча пахне якось неправильно."
DenofFiends,"Лігво Виплодків"
DenofRazors,"Лігво Бритв"
DesertedCamp,"Пустельний табір"
DestroyObstacle,"Знищити перешкоду"
DingleDell,"Дінгл Делл"
Disadvantage,"Ускладнення"
Disarm,"РОЗЗБРОЄННЯ"
DisarmAllEnemies,"<nobr>рОЗЗБРОЄННЯ <sprite name=Disarm></nobr> усіх ворогів."
DisarmShort,"РОЗЗБРОЄННЯ"
DisarmTrap,"Убезпечити пастку"
DiseasedCopse,"Хворий Копсе"
Do Nothing,"Не виконує дій"
Doom,"Приречення"
Doom_DiscardReminderText,"Коли цей ворог гине або грається інша <nobr><b><color=#39BEED>Приречення</color></b> <sprite name=Doom></nobr>, скиньте цю картку."
Doom_MarkText,"Позначте одного ворога як <b><color=#39BEED>Приреченого</color>."
Doomstalker,"Прирікач"
Doomstalker_ADVENTURE_DESCRIPTION,"Орхіди Мисливці Погибелі відповідають за безпеку різних поселень Орхідів у диких землях навколо Глумхейвена. Спокійний розум Орхідів робить Мисливця Погибелі відмінним лучником. Він ніколи не промахується."
Doomstalker_DIFFICULTY,"Середня"
Doomstalker_ROLE,"Шкода на Відстані/Підтримка"
Doomstalker_STRENGTHS,"- <indent=%15>висока шкода на дальній дистанції</indent><br>- <indent=%15>Здібності Загибелі надають широкий спектр додаткових ефектів</indent><br>- <indent=%15>Гарний вибір прикликань</indent>"
Doomstalker_WEAKNESSES,"- <indent=%15>зазвичай потребує фокусу на одному ворозі за раз</indent><br>- <indent=%15>Застосування Приречення часто вимагає пропуску руху</indent><br>- <indent=%15>Кожен візит до Похмурої Гавані закінчується тим, що якийсь бідний торговець отримує Приречення через ціну товару</indent>"
Door,"Двері"
Doppelganger,"Двійник"
DrakeFireFarm,"Пожежна ферма Дрейка"
EARTHBRAND,"Тавро Землі"
EMERALD MARAUDERS,"Смарагдові мародери"
EMPTY_STRING,"0"
ENHANCEMENT_Air,"Повітря"
ENHANCEMENT_AnyElement,"Будь-яка стихія"
ENHANCEMENT_Area,"Область"
ENHANCEMENT_Bless,"Благословення"
ENHANCEMENT_Curse,"Прокляття"
ENHANCEMENT_Dark,"Темрява"
ENHANCEMENT_Disarm,"Роззброєння"
ENHANCEMENT_Earth,"Земля"
ENHANCEMENT_Fire,"Вогонь"
ENHANCEMENT_Ice,"Лід"
ENHANCEMENT_Immobilize,"Параліч"
ENHANCEMENT_Jump,"Стрибок"
ENHANCEMENT_Light,"Світло"
ENHANCEMENT_Muddle,"Дезорієнтація"
ENHANCEMENT_PlusAttack,"Атака"
ENHANCEMENT_PlusHeal,"Лікування"
ENHANCEMENT_PlusMove,"Рух"
ENHANCEMENT_PlusPierce,"Пробій"
ENHANCEMENT_PlusPull,"Притягнути"
ENHANCEMENT_PlusPush,"Відштовхнути"
ENHANCEMENT_PlusRange,"Дальність"
ENHANCEMENT_PlusRetaliate,"Удар у відповідь"
ENHANCEMENT_PlusRetaliateRange,"Дальність удару у відповідь"
ENHANCEMENT_PlusShield,"Щит"
ENHANCEMENT_PlusTarget,"Додати ЦІЛЬ"
ENHANCEMENT_Poison,"Отруєння"
ENHANCEMENT_Strengthen,"Посилення"
ENHANCEMENT_SummonAttack,"Атака заклику"
ENHANCEMENT_SummonHP,"ОЗ призову"
ENHANCEMENT_SummonMove,"Рух заклику"
ENHANCEMENT_SummonRange,"Дальність призову"
ENHANCEMENT_Wound,"Рана"
ERROR_CHOREO_00001,"Не вдалося обробити гравців Вичерпано"
ERROR_CHOREO_00002,"Не вдалося обробити PlayerToSelectAbilityCardsOrLongRest"
ERROR_CHOREO_00003,"Не вдалося обробити PlayersHaveSelectedAbilityCardsOrLongRest"
ERROR_CHOREO_00004,"Не вдалося обробити MonsterClassesToSelectAbilityCards"
ERROR_CHOREO_00005,"Не вдалося обробити MonsterClassesHaveSelectedAbilityCards"
ERROR_CHOREO_00006,"Не вдалося обробити Start Turn"
ERROR_CHOREO_00007,"Не вдалося обробити вибір дії"
ERROR_CHOREO_00008,"Не вдалося обробити Long Rest"
ERROR_CHOREO_00009,"Не вдалося обробити Short Rest"
ERROR_CHOREO_00010,"Не вдалося обробити Start Ability"
ERROR_CHOREO_00011,"Не вдалося обробити ""Старт другої об'єднаної здатності"
ERROR_CHOREO_00012,"Не вдалося обробити вибір Перемістити плитку"
ERROR_CHOREO_00013,"Не вдалося обробити Move"
ERROR_CHOREO_00014,"Не вдалося обробити Move"
ERROR_CHOREO_00015,"Не вдалося обробити оновлення Prop Transparency"
ERROR_CHOREO_00016,"Не вдалося обробити Invalid Move"
ERROR_CHOREO_00017,"Не вдалося обробити телепортацію"
ERROR_CHOREO_00018,"Не вдалося обробити Teleported"
ERROR_CHOREO_00019,"Не вдалося обробити вибір об'єктів фокусу атаки"
ERROR_CHOREO_00020,"Не вдалося обробити вибраний фокус атаки"
ERROR_CHOREO_00021,"Не вдалося обробити ActorIsSelectingActiveBonusBuffTarget"
ERROR_CHOREO_00022,"Не вдалося обробити Update Attack Focus After Attack Effect InlineSubAbility"
ERROR_CHOREO_00023,"Не вдалося обробити атакуючий"
ERROR_CHOREO_00024,"Не вдалося обробити діапазон здібностей ЦІЛІ"
ERROR_CHOREO_00025,"Не вдалося обробити Атакували"
ERROR_CHOREO_00026,"Не змогли обробити атаку"
ERROR_CHOREO_00027,"Не вдалося обробити AttackAndKilled"
ERROR_CHOREO_00028,"Не вдалося обробити Invalid Attack"
ERROR_CHOREO_00029,"Не вдалося обробити очікування Idle"
ERROR_CHOREO_00030,"Не вдалося обробити в очікуванні Avoid Damage"
ERROR_CHOREO_00031,"Не вдалося обробити Уникнути пошкоджень"
ERROR_CHOREO_00032,"Не зміг обробити Не уникнути пошкодження"
ERROR_CHOREO_00033,"Не вдалося обробити Finish Avoid Damage"
ERROR_CHOREO_00034,"Не вдалося обробити Атаку виконано"
ERROR_CHOREO_00035,"Не вдалося обробити Killing"
ERROR_CHOREO_00036,"Не вдалося обробити ""Зцілення"
ERROR_CHOREO_00037,"Не вдалося обробити Healed"
ERROR_CHOREO_00038,"Не вдалося обробити Invalid Heal"
ERROR_CHOREO_00039,"Не вдалося обробити ActorIsRefreshingItemCards"
ERROR_CHOREO_00040,"Не вдалося обробити ActorHasRefreshedItemCards"
ERROR_CHOREO_00041,"Не вдалося обробити SelectRefreshItems"
ERROR_CHOREO_00042,"Не вдалося обробити вибір цільового фокусу"
ERROR_CHOREO_00043,"Не вдалося опрацювати здібність до підтвердження пошкодження актором"
ERROR_CHOREO_00044,"Не вдалося обробити Пошкоджено"
ERROR_CHOREO_00045,"Не вдалося обробити Було пошкоджено"
ERROR_CHOREO_00046,"Не вдалося обробити Looting"
ERROR_CHOREO_00047,"Не вдалося обробити вибрану плитку"
ERROR_CHOREO_00048,"Не вдалося обробити встановлення пастки"
ERROR_CHOREO_00049,"Не вдалося обробити ловушку зняття з-під охорони"
ERROR_CHOREO_00050,"Не вдалося обробити знищення перешкоди"
ERROR_CHOREO_00051,"Не вдалося обробити Destroy Obstacle By Push"
ERROR_CHOREO_00052,"Не вдалося обробити Prevent Damage"
ERROR_CHOREO_00053,"Не вдалося обробити Prevent Damage Triggered"
ERROR_CHOREO_00054,"Не вдалося обробити Target Shield"
ERROR_CHOREO_00055,"Не вдалося обробити Attack Buff"
ERROR_CHOREO_00056,"Не вдалося обробити Target Attack Buff"
ERROR_CHOREO_00057,"Не вдалося обробити ауру Finish Aura"
ERROR_CHOREO_00058,"Не вдалося обробити Pause Aura"
ERROR_CHOREO_00059,"Не вдалося обробити Unpause Aura"
ERROR_CHOREO_00060,"Не вдалося обробити застосування умови Активний бонус"
ERROR_CHOREO_00061,"Не вдалося обробити ""ЩИТ"
ERROR_CHOREO_00062,"Не вдалося обробити Add Target"
ERROR_CHOREO_00063,"Не вдалося обробити Add Heal"
ERROR_CHOREO_00064,"Не вдалося обробити додавання активного бонусу"
ERROR_CHOREO_00065,"Не вдалося обробити додавання діапазону"
ERROR_CHOREO_00066,"Не вдалося обробити Зловмисники отримують перевагу"
ERROR_CHOREO_00067,"Не змогли обробити Retaliate"
ERROR_CHOREO_00068,"Не вдалося обробити невидиму умову"
ERROR_CHOREO_00069,"Не вдалося обробити Зміцнити умову"
ERROR_CHOREO_00070,"Не вдалося обробити умову Advantage"
ERROR_CHOREO_00071,"Не вдалося обробити умову Muddle"
ERROR_CHOREO_00072,"Не вдалося обробити умову ""Отрута"
ERROR_CHOREO_00073,"Не вдалося обробити умову Bless"
ERROR_CHOREO_00074,"Не вдалося обробити умову прокляття"
ERROR_CHOREO_00075,"Не вдалося обробити умову оглушення"
ERROR_CHOREO_00076,"Не вдалося обробити умову Poison Triggered condition"
ERROR_CHOREO_00077,"Не вдалося обробити стан Immobilize"
ERROR_CHOREO_00078,"Не вдалося обробити стан рани"
ERROR_CHOREO_00079,"Не вдалося обробити умову Wound Triggered condition"
ERROR_CHOREO_00080,"Не вдалося обробити умову зняття з-під охорони"
ERROR_CHOREO_00081,"Не вдалося обробити ЦІЛЬ ""ВІДПЛАТА"
ERROR_CHOREO_00082,"Не вдалося обробити Recover Lost Cards"
ERROR_CHOREO_00083,"Не вдалося обробити Recover Discarded Cards"
ERROR_CHOREO_00084,"Не вдається обробити Select Recover Cards"
ERROR_CHOREO_00085,"Не вдалося обробити відновлені вибрані картки"
ERROR_CHOREO_00086,"Не вдалося обробити Player Is Disarmed"
ERROR_CHOREO_00087,"Не вдалося обробити Player Is Stunned"
ERROR_CHOREO_00088,"Не вдалося обробити Player Is Immobilized"
ERROR_CHOREO_00089,"Не вдалося обробити Player Selecting Object Position (Вибір позиції об'єкта)"
ERROR_CHOREO_00090,"Не вдалося обробити Invalid Spawn Position"
ERROR_CHOREO_00091,"Не вдалося обробити Placement Spawn"
ERROR_CHOREO_00092,"Не вдалося обробити End Ability Anim Sync"
ERROR_CHOREO_00093,"Не вдалося обробити Show Element Picker"
ERROR_CHOREO_00094,"Не вдалося обробити End Ability"
ERROR_CHOREO_00095,"Не вдалося обробити Ability Start Update Combat Log"
ERROR_CHOREO_00096,"Не вдалося обробити Override Item Used Update Combat Log"
ERROR_CHOREO_00097,"Не вдалося обробити Ability End Update Combat Log"
ERROR_CHOREO_00098,"Не вдалося обробити Actor Dead"
ERROR_CHOREO_00099,"Не вдалося обробити UpdateObjectiveProgress"
ERROR_CHOREO_00100,"Не вдалося обробити End Turn"
ERROR_CHOREO_00101,"Не вдалося обробити End Round"
ERROR_CHOREO_00102,"Не вдалося обробити Activate Prop"
ERROR_CHOREO_00103,"Не вдалося обробити Деактивувати проп"
ERROR_CHOREO_00104,"Не вдалося обробити обрану Actor Selected Tile To Pull Towards"
ERROR_CHOREO_00105,"Не вдалося обробити вибір витяжної плитки"
ERROR_CHOREO_00106,"Не вдалося обробити Pulling"
ERROR_CHOREO_00107,"Не вдалося обробити Pulled"
ERROR_CHOREO_00108,"Не вдалося обробити вибір Push Tile"
ERROR_CHOREO_00109,"Не вдалося обробити Pushing"
ERROR_CHOREO_00110,"Не вдалося обробити Pushed"
ERROR_CHOREO_00111,"Не вдалося обробити Update Additional Push Damage Preview"
ERROR_CHOREO_00112,"Не вдалося опрацювати Дію Здатність сталася"
ERROR_CHOREO_00113,"Не вдалося обробити Spawn"
ERROR_CHOREO_00114,"Не вдалося обробити Summon"
ERROR_CHOREO_00115,"Не вдалося обробити RevealProp"
ERROR_CHOREO_00116,"Не вдалося обробити Elements Infused"
ERROR_CHOREO_00117,"Не вдалося обробити Wait For Progress"
ERROR_CHOREO_00118,"Не вдалося обробити Clear Waypoints And Targets"
ERROR_CHOREO_00119,"Не вдалося обробити Actor Is Applying Ally Ability"
ERROR_CHOREO_00120,"Не вдалося обробити Actor Is Applying Control Enemy"
ERROR_CHOREO_00121,"Не вдалося обробити Enemy Is Controlled"
ERROR_CHOREO_00122,"Не вдалося обробити Actor Is Applying Add Augment"
ERROR_CHOREO_00123,"Не вдалося обробити Apply To Actor Add Augment"
ERROR_CHOREO_00124,"Не вдалося обробити Actor Is Applying Add Song"
ERROR_CHOREO_00125,"Не вдалося обробити Apply To Actor Add Song"
ERROR_CHOREO_00126,"Не вдалося обробити Actor Is Applying Override Augment Attack Type"
ERROR_CHOREO_00127,"Не вдалося обробити Apply To Actor Override Augment Attack Type"
ERROR_CHOREO_00128,"Не вдалося обробити оновлення поточного актора"
ERROR_CHOREO_00129,"Не вдалося опрацювати зворотний виклик On Item"
ERROR_CHOREO_00130,"Не вдалося обробити розпакування здібностей предмета"
ERROR_CHOREO_00131,"Не вдалося опрацювати здатність Оновлена"
ERROR_CHOREO_00132,"Не вдалося обробити Clear All Actor Events"
ERROR_CHOREO_00133,"Не вдалося обробити Active Bonus Tracker Incremented"
ERROR_CHOREO_00134,"Не вдалося обробити додавання активного бонусного доповнення"
ERROR_CHOREO_00135,"Не вдалося опрацювати Active Bonus Augment Slot Choice"
ERROR_CHOREO_00136,"Не вдалося опрацювати додану активну бонусну пісню"
ERROR_CHOREO_00137,"Не вдалося обробити Active Bonus Song Slot Choice Active Bonus Song Choice"
ERROR_CHOREO_00138,"Не вдалося обробити Refresh Hex Display"
ERROR_CHOREO_00139,"Не вдалося обробити Refresh Active Bonus UI"
ERROR_CHOREO_00140,"Не вдалося обробити Блокування маршрутних точок від очищення"
ERROR_CHOREO_00141,"Не вдалося обробити Cache Waypoints"
ERROR_CHOREO_00142,"Не вдалося обробити Відновлення маршрутних точок"
ERROR_CHOREO_00143,"Не вдалося обробити Actor Earned XP"
ERROR_CHOREO_00144,"Не вдалося опрацювати Send Message To Worldspace"
ERROR_CHOREO_00145,"Не вдалося обробити увімкнення кнопки завершення повороту"
ERROR_CHOREO_00146,"Не вдалося обробити сценарій Win"
ERROR_CHOREO_00147,"Не вдалося опрацювати Сценарій програшу"
ERROR_CHOREO_00148,"Не вдалося обробити сценарій ""Відмова від сценарію"
ERROR_CHOREO_00149,"Не вдалося створити персонажа"
ERROR_CHOREO_00150,"Не вдалося встановити позиції символів"
ERROR_CHOREO_00151,"Не вдалося очистити виділені актори"
ERROR_CHOREO_00152,"Не вдалося завантажити сценарій"
ERROR_CHOREO_00153,"Не вдалося запустити хореографа"
ERROR_CHOREO_00154,"Не вдалося обробити зворотний дзвінок імпорту сценарію"
ERROR_CHOREO_00155,"Не міг зупинитися Хореограф"
ERROR_CHOREO_00156,"Не вдалося обробити пропуск хореографа"
ERROR_CHOREO_00157,"Не вдалося обробити крок пропуску хореографа"
ERROR_CHOREO_00158,"Не вдалося обробити відмітку хореографа"
ERROR_CHOREO_00159,"Не вдалося обробити продовження вибору плитки"
ERROR_CHOREO_00160,"Не вдалося обробити скасування вибору плитки"
ERROR_CHOREO_00161,"Не вдалося обробити Waiting For Exhaustion Clear"
ERROR_CHOREO_00162,"Не вдалося обробити Waiting For Rewards Process"
ERROR_CHOREO_00163,"Не вдалося обробити Waiting For Push Waypoint Selection"
ERROR_CHOREO_00164,"Не вдалося обробити Waiting For Pull Waypoint Selection"
ERROR_CHOREO_00165,"Не вдалося обробити Waiting For Waypoint Selection (Очікування вибору точки шляху)"
ERROR_CHOREO_00166,"Не вдалося обробити Очікування вибору картки"
ERROR_CHOREO_00167,"Не вдалося обробити Waiting For Move Anim"
ERROR_CHOREO_00168,"Не вдалося обробити Очікування вибору фокусу атаки зони"
ERROR_CHOREO_00169,"Не вдалося обробити карти Waiting For Attack Modifer Cards"
ERROR_CHOREO_00170,"Не вдалося обробити Waiting For Attack Anim"
ERROR_CHOREO_00171,"Не вдалося обробити Waiting For Modifier Draw Anim"
ERROR_CHOREO_00172,"Не вдалося обробити Waiting For Damage Anim"
ERROR_CHOREO_00173,"Не вдалося обробити Waiting For General Anim"
ERROR_CHOREO_00174,"Не вдалося обробити Waiting For Progress Choreographer"
ERROR_CHOREO_00175,"Не вдалося обробити Waiting For Player Idle"
ERROR_CHOREO_00176,"Не вдалося обробити Waiting For End Ability Anim Sync"
ERROR_CHOREO_00177,"Не вдалося обробити Waiting For End Turn Sync"
ERROR_CHOREO_00178,"Сценарій завантаження не вдалося завершити"
ERROR_CHOREO_00179,"Не вдалося обробити Spawner Spawner Spawning Unit"
ERROR_CHOREO_00180,"Не вдалося обробити об'єкт Activate Objective"
ERROR_CHOREO_00181,"Не вдалося обробити Waiting For Autosave"
ERROR_CHOREO_00182,"Не вдалося опрацювати автозбереження"
ERROR_CHOREO_00183,"Не вдалося завершити обробку вибраної плитки"
ERROR_CHOREO_00184,"Не вдалося обробити Show Choose Ability UI"
ERROR_CHOREO_00185,"Не вдалося обробити Hide Choose Ability UI"
ERROR_CHOREO_00186,"Не вдалося обробити Select Lose Cards"
ERROR_CHOREO_00187,"Не вдалося опрацювати Стартовий поворот Активний бонус спрацював"
ERROR_CHOREO_00188,"Не вдалося обробити Select Extra Turn Cards"
ERROR_CHOREO_00189,"Не вдалося обробити вибрані карти додаткового ходу"
ERROR_CHOREO_00190,"Не вдалося обробити Закінчився додатковий поворот"
ERROR_CHOREO_00191,"Не вдалося обробити Check For Initiative Adjustments"
ERROR_CHOREO_00192,"Не вдалося обробити коригування кінцевої ініціативи"
ERROR_CHOREO_00193,"Не вдалося обробити трек оновлювальної ініціативи"
ERROR_CHOREO_00194,"Не вдалося обробити покращений короткий відпочинок"
ERROR_CHOREO_00195,"Не вдалося обробити розблокування шляхових точок для очищення"
ERROR_CHOREO_00196,"Не вдалося обробити Move Buff"
ERROR_CHOREO_00197,"Не вдалося обробити актерський кастинг Swap"
ERROR_CHOREO_00198,"Не вдалося обробити Actors Are Swapping"
ERROR_CHOREO_00199,"Не вдалося обробити Show Redistribute Damage UI"
ERROR_CHOREO_00200,"Не вдалося обробити Actor Is Redistributing Damage"
ERROR_CHOREO_00201,"Не вдалося обробити Hide Redistribute Damage UI"
ERROR_CHOREO_00202,"Не вдалося опрацювати Active Bonus Consumed Elements Combat Log"
ERROR_CHOREO_00203,"Не вдалося опрацювати журнал бойових дій Ability Targeting"
ERROR_CHOREO_00204,"Не вдалося обробити Damage Buff"
ERROR_CHOREO_00205,"Не вдалося обробити розблокування замкнених дверей"
ERROR_CHOREO_00206,"error_choreo_00206"
ERROR_CHOREO_00207,"Не вдалося обробити Show Toggle Bonuses for AI"
ERROR_CHOREO_00208,"Не вдалося обробити Show End Of Action Toggle Bonuses"
ERROR_CHOREO_00209,"Не вдалося обробити Restart Round"
ERROR_CHOREO_00210,"Не вдалося обробити Freeze Time"
ERROR_CHOREO_00211,"Не вдалося обробити вибір плитки Завершено"
ERROR_CHOREO_00212,"Не вдалося обробити Wait For Delayed Drops"
ERROR_CHOREO_00213,"Не вдалося обробити Undo"
ERROR_CHOREO_00214,"Не змогли обробити Актер був приречений"
ERROR_CHOREO_00215,"Не вдалося обробити розрахунок пошкоджень журналу"
ERROR_CHOREO_00216,"У бібліотеці правил сценаріїв сталася помилка"
ERROR_CHOREO_00217,"Виникла помилка в одній із бібліотек правил"
ERROR_CHOREO_00218,"Не вдалося обробити Actor Is No longer Controlled"
ERROR_CHOREO_00219,"Не вдалося обробити Deactivate Spawner"
ERROR_CHOREO_00220,"Не вдалося опрацювати надані картки постачання"
ERROR_CHOREO_00221,"Не вдалося обробити Choose Playe Actor to Burn Card to Prevent Damage (Вибрати актора гравця, щоб спалити карту, щоб запобігти пошкодженню)"
ERROR_CHOREO_00222,"Не вдалося обробити Об'єкт деактивації"
ERROR_CHOREO_00223,"Не вдалося обробити AI Find Pathing"
ERROR_CHOREO_00224,"Не вдалося опрацювати використану картку постачання"
ERROR_CHOREO_00225,"У бібліотеці правил сценаріїв сталася помилкова фазова виняток"
ERROR_CHOREO_00226,"Не вдалося обробити вибір винагороди Lose Goal Chest Reward Choice"
ERROR_CHOREO_00227,"Не вдалося обробити умову Sleep condition"
ERROR_CHOREO_00228,"Не вдалося обробити Actor Awakened"
ERROR_CHOREO_00229,"Не вдалося обробити Гравець спить і не може діяти"
ERROR_CHOREO_00230,"Не вдалося обробити умову, за якою Actor is Removing Condition"
ERROR_CHOREO_00231,"Не вдалося обробити Revive"
ERROR_CHOREO_00232,"Не вдалося обробити Toggled Action Augmentation"
ERROR_CHOREO_00233,"Не вдалося обробити Active Bonus Doom Slot Choice Активний бонус Doom Choice"
ERROR_CHOREO_00234,"Не вдалося обробити Transfer Doom"
ERROR_CHOREO_00235,"Не вдалося обробити Закінчено обробку Плитка знята з вибору"
ERROR_CHOREO_00236,"Не вдалося обробити відмову від дії за активний бонус"
ERROR_CHOREO_00237,"Не вдалося обробити видалення складної місцевості"
ERROR_CHOREO_00238,"Не вдалося опрацювати картку здібностей до завершення переміщення"
ERROR_CHOREO_00239,"Не вдалося обробити Actor is Recovering Resources"
ERROR_CHOREO_00240,"Не вдалося обробити зміну моделі персонажа"
ERROR_CHOREO_00241,"Не вдалося обробити Actor Selected Null Hexes"
ERROR_CHOREO_00242,"Не вдалося обробити Здатність Перезапущено"
ERROR_CHOREO_00243,"Не вдалося обробити Move Prop"
ERROR_CHOREO_00244,"Не вдалося обробити Destroy Room"
ERROR_CHOREO_00245,"Не вдалося обробити Закінчити обробку Active Bonus Toggle"
ERROR_CHOREO_00246,"Не вдалося обробити Finish Undo"
ERROR_CHOREO_00247,"Не вдалося опрацювати завершені чисті ЦІЛІ"
ERROR_CHOREO_00248,"Не вдалося обробити Завершити обробку елемента Toggle"
ERROR_DISCORD,"Для додаткової підтримки відвідайте нашу групу в Дискорді:<br>https://discord.gg/Gloomhaven"
ERROR_HEXDISPLAY_00001,"Не вдалося опрацювати Possible Move Stars"
ERROR_HEXDISPLAY_00002,"Не вдалося обробити Possible Push Stars"
ERROR_HEXDISPLAY_00003,"Не вдалося обробити Possible Pull Stars"
ERROR_HEXDISPLAY_00004,"Не вдалося обробити Valid Move Tile Check"
ERROR_HEXDISPLAY_00005,"Не вдалося обробити Move Path Stars"
ERROR_HEXDISPLAY_00006,"Не вдалося отримати значення здібностей"
ERROR_HEXDISPLAY_00007,"Не вдалося обробити Display Attack Stars"
ERROR_HEXDISPLAY_00008,"Не вдалося обробити Display Attack Hover Stars"
ERROR_HEXDISPLAY_00009,"Не вдалося обробити Display Enemy AOE Stars"
ERROR_HEXDISPLAY_00010,"Не вдалося обробити Display AOE Stars"
ERROR_HEXDISPLAY_00011,"Не вдалося обробити Display Select Object Position AOE Stars"
ERROR_HEXDISPLAY_00012,"Не вдалося обробити Rotate AOE"
ERROR_HEXDISPLAY_00013,"Не вдалося обробити Clear Stars"
ERROR_HEXDISPLAY_00014,"Не вдалося обробити Display Targeting Ability Stars"
ERROR_HEXDISPLAY_00015,"Не вдалося обробити Display Select Object Position Stars"
ERROR_HEXDISPLAY_00016,"Не вдалося обробити Display Possible Attack Path Stars"
ERROR_HEXDISPLAY_00017,"Не вдалося обробити Display Attack Path Stars"
