Keys,"Українська [ua-UA]"
Scenario_Campaign_004_Success_2,"На вівтарі в дальній кімнаті валяється безліч нотаток щодо їхніх ритуалів. Не у всіх ви вловлюєте сенс, але з усього випливає, що склеп - це місце сили стародавньої цивілізації, яка використовувала міць стихій просто в побуті."
Scenario_Campaign_004_Success_3,"А раз доля цього народу вам невідома, нічого доброго з цього, здається, не вийшло."
Scenario_Campaign_004_Success_4,"Вам трапляються замітки про ще два місця сили неподалік. Одне з них культисти теж ""обжили"", а навпроти другого стоїть примітка, що навкруги нього вештається орда огидної нежиті."
Scenario_Campaign_004_Success_5,"Що ж, залишається або й далі потроху псувати ритуали культу, або постаратися втертися до культистів у довіру, очистивши склеп від нежиті."
Scenario_Campaign_005_Success_1,"Коли культисти та їхні поплічники випустили дух, темний портал, здається, заспокоївся, але вам усе одно не по собі. Ви в розгубленості жбурляєте в нього камінь, і той розчиняється в порожнечі."
Scenario_Campaign_005_Success_2,"Цікаво, а чи зможете ви самі увійти в портал і благополучно опинитися там, де приземлився цей камінь?"
Scenario_Campaign_005_Success_3,"З іншого боку, набагато розумніше надійно запечатати портал. У Похмурій гавані живе Естерка-заклинателька, і вона може докладно розповісти вам про подорожі в інші виміри."
Scenario_Campaign_005_Success_4,"Щоправда, подейкують, що за свою допомогу вона просить неможливого."
Scenario_Campaign_006_Objective_1,"Досягти кімнати зі скарбом"
Scenario_Campaign_006_Objective_2,"Убити всіх ворогів у відкритих кімнатах"
Scenario_Campaign_006_Success_1,"Після криків, що рвуть душу, і стогонів неупокоєних мерців звук оплесків здається чужим і тривожним. Обернувшись, ви бачите на межі області, освітлюваної вашим смолоскипом, фігуру в капюшоні."
Scenario_Campaign_006_Success_2,"Ви в паніці хапаєтеся за зброю, але усмішка на обличчі незнайомця лякає не загрозою нападу. Такого роду небезпеки ви взагалі ніколи раніше не відчували!"
Scenario_Campaign_006_Success_3,"Майстерна робота, панове, - повільно, з відтяжкою каже незнайомець. ""Ви туго знаєте свою справу, вірно? Годі й дивуватися тому, що, очистивши цей злощасний склеп від полчищ некерованої нежиті, ви негайно привернули нашу увагу. Уся нежить має бути під жорстким контролем, чи не так?"
Scenario_Campaign_006_Success_4,"Незнайомець витримує театральну паузу, не перестаючи посміхатися."
Scenario_Campaign_006_Success_5,"«Що ж, можливо, ви будете настільки ласкаві зробити нам ще одну послугу? Після чого ми вважатимемо питання про вбивство деяких з моїх побратимів майже вирішеним.» Він припиняє посміхатися.<br>"
Scenario_Campaign_006_Success_6,"Одна некромантка з Похмурої гавані неабияк отруює нам життя, посилаючи найманців виконувати за неї брудну роботу. Не виключено, що і ви її зустріли."" Ви переглядаєтеся, згадуючи вашу минулу розмову з нею."
Scenario_Campaign_006_Success_7,"Принесіть нам голову Джексери. І тоді ми, можливо, залишимо вас у живих."
Scenario_Campaign_007_Objective_1,"Добути всі 5 Інкрустованих скринь здатністю ЗДОБИЧ (добувати, встаючи на клітку, не можна)"
Scenario_Campaign_007_Success_1,"Висмикнувши останній кущ, ви одним махом відрубуєте його корінь. У гроті все ще повно розлюченого звірини, але ви спішно ретируєтеся - вам ще важкі мішки з кус-корінням назад тягти. Діставшись до Кам'янистого тракту, ви звертаєте до Похмурої гавані і повертаєтеся в ""Криву кістку""."
Scenario_Campaign_008_Objective_1,"Убити обох Іноксів-охоронців"
Scenario_Campaign_008_Objective_2,"Обшукати кімнати складу в пошуках Джексери"
Scenario_Campaign_008_Room_3_1,"Продершись крізь ряди складських стелажів, гори пасток і натовпи неспокійних, ви добираєтеся до задньої кімнати складу і стикаєтеся з Джексерою і двома її охоронцями-Іноксами."
Scenario_Campaign_008_Room_3_2,"Здумали мені завадити? Ви пошкодуєте про це, коли я повернуся в Похмуру гавань із легіонами мерців!"
Scenario_Campaign_008_Room_3_3,"Джексера розвертається, з разючою швидкістю кидається до вікна і вистрибує на вулицю. Ви кидаєтеся слідом, але два величезні Інокси перегороджують вам шлях."
Scenario_Campaign_008_Success_1,"Бій закінчено. Ви визираєте у вікно, але Валратки й сліду немає."
Scenario_Campaign_008_Success_2,"Хоч вам і вдалося їй завадити, після її слів ви чітко розумієте, що лукаву торговку потрібно вистежити до того, як вона встигне втілити в життя свої погрози."
Scenario_Campaign_009_Objective_1,"Убити жорстокого наглядача"
Scenario_Campaign_009_Objective_2,"Здобути жетон скарбу"
Scenario_Campaign_009_Room_2_1,"З деякими труднощами пробравшись через тунелі, які явно більше личать щуроподібним Вермлінгам, ви опиняєтеся у великій печері. Тут купа каменів і насторожених Вермлінгів-шахтарів."
Scenario_Campaign_009_Room_2_2,"У дальній частині шахти якась людина в темній мантії клацає батогом і щось гаркає, після чого гірники, кинувши роботу, з кирками кидаються на вас."
Scenario_Campaign_009_Success_1,"Прикінчивши наглядача, ви забираєте алмаз і поспішаєте до Джекстера за нагородою."
Scenario_Campaign_010_Start_1,"Ваша радість, однак, триває недовго: потріскуюче повітря незабаром наповнює гучний голос: ""Хто посмів знищити моїх підданих і вторгнутися в моє царство? Усіх вас спіткає жахлива кара!"
Scenario_Campaign_010_Start_2,"Ширяючі торнадо на ваших очах набувають неясних демонічних обрисів. У цьому потойбічному місці вам явно доведеться пробиватися вперед силою."
Scenario_Campaign_010_Success_1,"Коли останній із демонів із криком розвіюється за вітром, ви падаєте на коліна, радіючи, що битві кінець."
Scenario_Campaign_010_Success_2,"Як цікаво..."" Голос звучить усередині ваших голів, немов ""дряпаючи"" словами мозок. ""Не очікував, що ви такі могутні. Мабуть, я міг би отримати з ваших здібностей користь. Мені потрібно дещо знайти у вашому світі."
Scenario_Campaign_010_Success_3,"Червона скеля під вами з гуркотом тріскається, і під вашими ногами розверзається палаючий пролом. ""Я відкрию для вас врата у свій світ. Поговоримо віч-на-віч."
Scenario_Campaign_010_Success_4,"Один рішучий крок ви сьогодні вже зробили, то чому б не зробити і другий? Поки ви летите вниз, жар посилюється, а пекуче гаряче повітря, піднімаючись, уповільнює падіння."
Scenario_Campaign_010_Success_5,"Ви успішно приземляєтеся в місці, схожому на підземний храм. Перед вами височіє страхолюдне рогате чудовисько про чотири копита і з тризубом у руках."
Scenario_Campaign_010_Success_6,"Голос його віддається всередині ваших голів: ""Дурні, але дурні відважні. Ви славно послужите мені. В одному давно забутому храмі, в долині річки Зміїний поцілунок, спочиває могутній артефакт. Можете принести його мені або впасти замертво на місці. Вибір за вами."
Scenario_Campaign_011_Objective_1,"Убити начальника варти"
Scenario_Campaign_011_Room_4_1,"Ви прориваєтеся у двері фортеці, а за вашими спинами повстають покалічені тіла стражників."
Scenario_Campaign_011_Room_4_2,"Сьогодні ми встанемо проти сили темряви!"" кричить оточений солдатами начальник варти. ""До мене! Я не віддам місто цим мерзотникам!"
Scenario_Campaign_011_Start_1,"Джексера обертається до вас. ""Вирушайте в Примарну фортецю. Якщо помре начальник варти, будь-який опір новому порядку зів'яне в зародку."
Scenario_Campaign_011_Start_2,"Вона зникає, а ви готуєтеся виконати наказ."
Scenario_Campaign_011_Success_1,"Останній із вартових падає, і ви знову спостерігаєте, як тіла перетворюються на бездушних ходячих мерців. Джексера проходить крізь двері позаду вас."
Scenario_Campaign_011_Success_2,"Чудово. Ви блискуче показали себе в сутичці з цими жадібними свинями і тепер, коли я втратила своїх вартових, станете моєю правою рукою. Разом ми будемо правити містом як годиться. Пишайтеся, завдяки вам останній оплот старої імперії нарешті впав."" Джексера обдаровує вас неголосними оплесками"
Scenario_Campaign_011_Success_3,"Але попереду ще багато справ. Гільдія торговців стривожена: вода в місті стає дедалі гіршою. У каналізації, схоже, завелася якась темна сила, що сіє отруту і тлін."
Scenario_Campaign_011_Success_4,"А дехто з побоюванням подейкує про дракона, що загніздився в Мідних хребтах. Деякі торговці не кращі за дітей малих, але чутки все одно треба перевірити. Що б там не було, це може загрожувати місту."
Scenario_Campaign_012_Objective_1,"Вбити Джексеру"
Scenario_Campaign_012_Room_2_1,"Коли ви добираєтеся до маєтку Джексери, натовпи нежиті, через які вам доводиться прориватися, нарешті відступають. Виламавши двері, ви бачите у вестибюлі Джексеру, яка трясеться від люті."
Scenario_Campaign_012_Room_2_2,"Вам не перемогти! Моя армія зменшилася, але з кожним новим трупом полум'я в горнилі розгорається дедалі палкіше! Мої війська нескінченні!"
Scenario_Campaign_012_Room_2_3,"Джексера відступає далі у свій маєток, і її нежить починає наближатися."
Scenario_Campaign_012_Success_1,"Джексера падає на землю, і її пронизливий погляд меркне. ""Дурні..."" шепоче вона з останнім зітханням. - ""Ви й гадки не маєте, що на вас чекає..."
Scenario_Campaign_012_Success_2,"Просто зло бере."" Начальник варти, зробивши крок, встає біля вас і отирає меч об туніку. ""Стільки безглуздих смертей... гриземося між собою, як щури. Ну, хоч цій погані кінець."
Scenario_Campaign_012_Success_3,"Він втомлено дивиться на мляве тіло Джексери. ""Сьогодні ви чудово проявили себе. Якби не ваше попередження і допомога, нежить розірвала б нас на шматки. До речі, чи не хочете продовжити розпочате?"
Scenario_Campaign_012_Success_4,"Помітивши блиск у ваших очах, він продовжує: ""Ну, насамперед, з півночі потоком летять донесення про величезних літаючих тварюк. Люди бояться драконів."" Він роздратовано струшує головою. ""Доберіться до північного перевалу і з'ясуйте, що там коїться."
Scenario_Campaign_012_Success_5,"У самій Похмурій гавані, а точніше в каналізації під Потопаючим ринком теж не все гаразд: колодязі в тій частині міста отруєні, а катакомби кишать зміями і живим слизом, і через це мої люди не можуть нічого толком зробити. Знайдіть джерело отрути!"
Scenario_Campaign_013_Room_2_1,"Ви відчиняєте двері до головної зали і бачите цілу силу-силенну ворогів: червоні літаючі ящери, духи, що стогнуть, величезні, моторошного вигляду ведмеді, які не надто задоволені тим, що невідома сила зірвала їх з місця і закинула сюди."
Scenario_Campaign_013_Start_1,"Знаю-знаю, - продовжує голос, - у вас є запитання, а в мене - відповіді на них. Але, на жаль, якщо ви негайно не покинете храм, потім уже не зможете ні про що запитати. Голів не буде."
Scenario_Campaign_013_Start_2,"Ваші клинки вилітають із піхов. Не для того ви подолали весь цей шлях, щоб піти ні з чим!"
Scenario_Campaign_013_Success_1,"Коли остання тварюка випускає дух, у храмі запановує крижана тиша. Ви гукаєте голос, але марно."
Scenario_Campaign_013_Success_2,"Ви б'єте зброєю по стінах і голосно волаєте, даючи зрозуміти, що не підете, доки не доб'єтеся свого."
Scenario_Campaign_013_Success_3,"ДОВІЛЬНО!"" Сила невідомого голосу стрясає землю. ""Я легко міг би знищити вас, хоча зазвичай однієї загрози достатньо, щоб нижчі істоти на кшталт вас у паніці кинулися геть."
Scenario_Campaign_013_Success_4,"Але так уже вийшло, що вбивати без необхідності я не люблю. Тому зробимо так: я відповім на одне ваше запитання, після чого ви жваво зникнете і більше ніколи сюди не повернетеся."
Scenario_Campaign_013_Success_5,"Ну? Так чого ви жадаєте найбільше? Великої сили? Незліченного багатства? Чи вам і справді так важливо знати, в яку діру забилася ця некромантка?"
Scenario_Campaign_014_Success_1,"Коли останній ворог падає замертво, ви йдете в дальню частину печери, де над підлогою ширяє невелика блакитна сфера."
Scenario_Campaign_014_Success_2,"Ви повільно тягнете до неї руки і ще здалека відчуваєте холод, що виходить від неї. Тримати її в руках абсолютно неможливо, тому ви спішно пхаєте її в сумку і повертаєтеся в ""Криву кістку""."
Scenario_Campaign_015_Objective_1,"Добути скарб"
Scenario_Campaign_015_SCENARIO_MODIFIER_1,"Бічні двері замкнені. Вони відчиняються, коли будь-який із персонажів наприкінці свого ходу перебуває на клітці з натискною плитою. Центральні двері замкнені. Вони відчиняються, коли наприкінці чийогось ходу всі персонажі перебувають на клітинах із натискними плитами в кімнатах за бічними дверима."
Scenario_Campaign_015_Success_1,"Кинувшись уперед, ви хапаєте символ сили з постаменту у внутрішніх покоях і миттєво відчуваєте прилив могутності, а всі ваші вороги зникають так само швидко, як з'явилися."
Scenario_Campaign_015_Success_2,"Вас переповнює величезна міць. На мить в очах темніє, і ви бачите незнайомі руни."
Scenario_Campaign_015_Success_3,"Потім невідома сила розсіюється, і зір прояснюється. Ви поспішно записуєте побачені руни, хоч їхнє значення вам невідоме."
Scenario_Campaign_016_Room_2_1,"Оскільки прохід попереду завалений, ви піднімаєтеся до печери - зустріти противника віч-на-віч. Там виявляється мережа проходів, що ведуть у глиб гори."
Scenario_Campaign_016_Room_2_2,"Як покінчите з ворогами, треба б по них пошарити..."
Scenario_Campaign_016_Success_1,"Що Інокси і демони робили разом, та ще так далеко на півночі?! Бажаючи розібратися, ви копаєтеся в їхніх речах, але знаходите лише невимовні каракулі, в яких згадується ""голос""."
Scenario_Campaign_016_Success_2,"Ваш погляд спрямовується в глиб печери. Може, в тунелях знайдуться підказки?"
Scenario_Campaign_016_Success_3,"Далеко на півночі височіє похмурий Крижаний пік. Тим часом хтось або щось беззвучно, але наполегливо немов підбиває вас дослідити печеру."
Scenario_Campaign_016_Success_4,"Ви знову дивитеся на каракулі Іноксів. Голос, так? Десь ви вже це чули! Або... самі чуєте його?"
Scenario_Campaign_017_Room_2_1,"Хто ж знав, що на цьому крихітному острівці сила-силенна цих проклятих тварюк! Вони облаштували собі житло на борту покинутого корабля. Усередині нього ви бачите як все більше і більше Вермлінгів вибирається з тіні."
Scenario_Campaign_017_Room_2_2,"Однак одночасно перед вашими очима мерехтить і блиск золота. Мабуть, плем'я зібрало тут незліченні багатства."
Scenario_Campaign_017_Success_1,"Коли блиск мечів і скрегіт кігтів перестають відволікати від головного, ви продовжуєте досліджувати корабель і знаходите під палубою масу схованок із золотом."
Scenario_Campaign_017_Success_2,"Для чого б там Вермлінги не збирали все це добро, ви-то вже точно краще знаєте, як ним з користю розпорядитися!"
Scenario_Campaign_018_Room_3_1,"Ви опиняєтеся у великому відкритому приміщенні з резервуаром посередині, який оточує зграйка Вермлінгів."
Scenario_Campaign_018_Room_3_2,"Побачивши вас, вони одразу ж ощериваються. Ага, ось, здається, і джерело отрути."
Scenario_Campaign_018_Success_1,"Що ж, Вермлінги мертві, і їхня темна кров стікає в калюжки води на підлозі."
Scenario_Campaign_018_Success_2,"Оглянувши трупи, ви, однак, жодних отрут не знаходите. А раптом тварюки просто жили тут, подалі від презирливих поглядів міських вартових?"
Scenario_Campaign_018_Success_3,"У дальній частині приміщення ви помічаєте тріщини, через які видно прохід у розташовані ще глибше катакомби."
Scenario_Campaign_018_Success_4,"Якщо знайти спосіб дихати під водою, ви могли б пірнути в резервуар і спробувати виявити там джерело отрути."
Scenario_Campaign_019_Objective_1,"Захищати Хуртовину, поки вона не дістанеться до вівтаря"
Scenario_Campaign_019_Objective_2,"Хуртовина повинна вижити"
Scenario_Campaign_019_Room_3_1,"Тріклята нежить ні секунди продиху не дає. Вибивши двері в наступну кімнату, ви чуєте шум біля входу. ""Вони все прибувають!"" вигукує Хурделиця."
Scenario_Campaign_019_Start_1,"Не варто було тобі приходити, примарнолика..."" шипить один із них."
Scenario_Campaign_019_Start_2,"Тьху,"" фиркає Хурделиця. ""Розправтеся з цими простаками швидше. А то вони мені вже набридли."
Scenario_Campaign_019_Success_1,"Хурделиця кидається вперед, хапає кадило, здіймає його над головою і кидає кілька слів невідомою мовою. Вогонь, що спалахнув, миттю спопеляє нежить, що залишилася."
Scenario_Campaign_019_Success_2,"На обличчі заклинательки миготить легка посмішка: ""Ну ось, з цією докукою покінчили, тепер можна і повеселитися. Показуйте мені свій портал."
Scenario_Campaign_020_Objective_1,"Вбити Джексеру"
Scenario_Campaign_020_Room_4_1,"На жаль, часу Джексері вистачило, і тепер у неї нова армія ходячих трупів, хоч за бойовими якостями їм до вас і далеко. Ви вибиваєте останні двері, щоб нарешті битися з самою некроманткою."
Scenario_Campaign_020_Room_4_2,"До тями не візьму, як ви мене знайшли, але нехай його. Думали, я втекла зі страху перед вами? Та я просто сподівалася, що ви схаменетесь."
Scenario_Campaign_020_Room_4_3,"Шкода, але ви, схоже, не розумніші за власні мечі. Ваші власні трупи замінять ті, що ви знищили."
Scenario_Campaign_020_Success_1,"Джексера падає на землю, і її пронизливий погляд меркне. ""Дурні..."" шепоче вона з останнім зітханням. ""Ви й гадки не маєте, що на вас чекає..."
Scenario_Campaign_020_Success_2,"Змахом меча ви відсікаєте їй голову і спішно залишаєте це миле містечко, повне покалічених трупів."
Scenario_Campaign_021_Objective_1,"Убити Архідемона"
Scenario_Campaign_021_Room_5_1,"Розвіявши темну пелену, ви виявляєте, що опинилися в головній залі. У центрі її заливається реготом здоровенний демон."
Scenario_Campaign_021_Room_5_2,"Треба було бігти, поки могли, хробаки! Тут ви вже не в силах нашкодити мені."
Scenario_Campaign_021_Room_5_3,"Гігантська пазуриста лапа опускається на вівтар із чорного скла, що стоїть перед демоном. У повітрі завихрюється і пульсує портал переливчасто-різнобарвної енергії, огортаючи демона захисною аурою."
Scenario_Campaign_021_Success_1,"Після чергового удару портал втрачає стійкість, а вихор закручується ще сильніше, з шаленою швидкістю набираючи обертів і випльовуючи на всі боки енергетичні дуги. Різке і неприємне виття, що лунає при цьому, посилюється доти, доки не заповнює собою весь палац."
Scenario_Campaign_021_Success_2,"Потім порожнеча перетворюється на яскравий спалах і вибухає, викочуючи ударну хвилю, що знищує всіх демонів на своєму шляху."
Scenario_Campaign_021_Success_3,"Коли хвиля доходить до Архідемона, його захисна аура розсіюється і пекельний крик пронизує ваш розум. Ноги тварини підкошуються, і він падає, розсипаючись на міріади кам'яних осколків."
Scenario_Campaign_021_Success_4,"Ніби за помахом руки заклинателя, у палаці стає лякаюче тихо. Із загрозою покінчено. Залишається зібрати ЗДОБИЧ і повернутися в рідний світ."
Scenario_Campaign_022_Altar,"Вівтар стихій"
Scenario_Campaign_022_Objective_1,"Знищити всі вівтарі"
Scenario_Campaign_022_Room_2_1,"Зрештою ви виявляєте величезний зал з безліччю виходів. У центрі його зібралася ще одна група культистів, які оточили червонувату глиняну посудину розміром із череп і готуються створити заклинання."
Scenario_Campaign_022_Room_2_2,"Артефакт наш! Він зробив наших слуг сильнішими, ніж будь-коли! Навіть не сподівайтеся перешкодити тому, чому судилося статися! Уб'єте нас - на наше місце прийдуть інші, а вас наздожене Морок!"
Scenario_Campaign_022_Room_2_3,"Культисти здіймають руки, і артефакт оточується бар'єром."
Scenario_Campaign_022_SCENARIO_MODIFIER_1,"За кожен ще не знищений Вівтар (неважливо - видно його чи ні) максимальна кількість ОЗ і показники атаки всіх демонів збільшуються на 1, а ДАЛЬНІСТЬ їхнього руху і ДАЛЬНІСТЬ атак на 0,5 (округлення вгору). Ближні атаки не отримують бонус дальності."
Scenario_Campaign_022_Start_1,"Занадто пізно! Сила цього храму належить нам!"
Scenario_Campaign_022_Success_1,"Із руйнуванням усіх вівтарів демони розчиняються в повітрі, а бар'єр навколо артефакту тане."
Scenario_Campaign_022_Success_2,"Ви тягнетеся за посудиною, але тут же завмираєте. Артефакт сочиться сповненою сили темрявою і... глибокою скорботою."
Scenario_Campaign_022_Success_3,"Він явно був осквернений і, схоже, посилає вам усі ці спалахи видінь як попередження. З його допомогою хтось зловмисний здатний здійснити велике зло. Що віддасте перевагу ви: битися з цим злом або стати на його бік?"
Scenario_Campaign_022_Success_4,"З деякими труднощами ви загортаєте посудину в щільну тканину і ховаєте в мішок. Мабуть, краще не чіпати артефакт, а одразу показати заклинательці."
Scenario_Campaign_023_Objective_1,"Одночасно перебувати на всіх клітинах із натискними плитами"
Scenario_Campaign_023_Room_2_1,"Ви пробиваєте собі шлях через кімнату з механізмами і виявляєте, що далі коридор розгалужується надвоє і по обидва боки нестямно кричать сигнали тривоги."
Scenario_Campaign_023_Room_2_2,"Щоб відключити їх, доведеться, мабуть, розділитися."
Scenario_Campaign_023_Success_1,"Коли ви тиснете на останній вимикач, сигнал тривоги, на щастя, затикається. Вогники гармат гаснуть, дула опускаються до підлоги."
Scenario_Campaign_023_Success_2,"Через кілька обертів шестерінки завмирають, і через кілька секунд у кімнаті запанувала колишня вікова тиша. Тепер можна вивчати це місце далі."
Scenario_Campaign_023_Success_3,"У дальній частині кімнати ліворуч відшукується вузький прохід. Через нього ви потрапляєте в коридор, що веде у водойму, заповнену каламутною солонуватою рідиною."
Scenario_Campaign_023_Success_4,"Під водою ви помічаєте слабке сяйво. Там явно щось є. Що ж, доведеться замочити ноги..."
Scenario_Campaign_024_Objective_1,"Відкрити всі двері"
Scenario_Campaign_024_SCENARIO_MODIFIER_1,"Уразливі ділянки стіни печери функціонують аналогічно до дверей"
Scenario_Campaign_024_Success_1,"Останні клапті туману розсіюються, і галереєю проноситься вітер, за частки секунди з легкого бризу перетворюючись на ураган."
Scenario_Campaign_024_Success_2,"А потім ви знову чуєте Голос, жахливий і потужний, що рве на частини монстрів, які залишилися..."
Scenario_Campaign_024_Success_3,"Дякую вам, друзі. Нарешті цієї зарази більше немає!"" Міць Голосу пробирає до кісток."
Scenario_Campaign_024_Success_4,"Але тепер я знову змушений благати про допомогу. Я, як і раніше, в'язень в кайданах вітру. Щоб я міг прийняти тілесну форму, потрібно повернути судини сили..."
Scenario_Campaign_024_Success_5,"Коли голос стихає, ви падаєте на коліна, в головах у вас немилосердно дзвенить. Голос змів своїх тюремників, немов їх і не було! На що ж він буде здатний, дай ви йому більше влади?!"
Scenario_Campaign_024_Success_6,"Не турбуйтеся, я не бажаю нести лиха у ваші землі. Все, чого я хочу, свободи волі. Волі йти своєю дорогою, а не животіти заручником у цьому світі."
Scenario_Campaign_024_Success_7,"«Я дарую вам видіння місця, де ви можете знайти перший посуд. Вони думали сховати його від мене, але я бачу його так, наче він знаходиться прямо в цих залах.<br><br>«Будь ласка, принесіть його мені.»"
Scenario_Campaign_025_Objective_1,"Усі найманці повинні втекти через вихід"
Scenario_Campaign_025_Room_2_1,"Ви відбиваєтеся від вовків, радіючи, що сніг не надто вам заважає, і вже вирішуєте, що бій скінчився, коли знову чуєте скрегіт - цього разу набагато ближче."
Scenario_Campaign_025_Room_2_2,"У білій пелені ви помічаєте червоні фігури, що мчать вам назустріч!"
Scenario_Campaign_025_Success_1,"Усім серцем ви жадаєте одного - впасти в сніг і відпочити, але твердо знаєте: варто поступитися, і шансів встати вже не буде, жахливі криваво-червоні пазурі розірвуть вас на частини."
Scenario_Campaign_025_Success_10,"Утім, ви можете діяти і по-старому, - зітхає істота. ""Напасти на мене, вбити дракона, врятувати принцесу і таке інше..."
Scenario_Campaign_025_Success_11,"Щоправда, у мене немає принцеси, і я не дракон, а простий дрейк, який прожив довге життя і не хоче, щоб воно завершилося сьогодні. Словом, не сумнівайтеся - я буду люто чинити опір, і ви, досить імовірно, загинете."
Scenario_Campaign_025_Success_2,"Тож ви з останніх сил тягнетеся далі, поки дрейки не відстають. А попереду вже маячить вершина..."
Scenario_Campaign_025_Success_3,"У міру наближення до неї жалючі пориви вітру слабшають. Повітря розріджене, але зараз ви над хмарами, і небо ясне."
Scenario_Campaign_025_Success_4,"На його тлі вам чудово видно велетенського крилатого ящера на гострокінцевому камені."
Scenario_Campaign_025_Success_5,"Ласкаво просимо на мою гору, відважні шукачі пригод!"" звертається до вас істота гучним скрипучим голосом, дивуючи вас своїм красномовством."
Scenario_Campaign_025_Success_6,"Не хотілося б вас примушувати, але якщо вже ви з'явилися до мене самі, вибору у вас немає."
Scenario_Campaign_025_Success_7,"Зараз я не особливо голодний і залишу вас у живих, якщо погодитеся допомогти."
Scenario_Campaign_025_Success_8,"Зграя саввасів зв'язала мене, поки я спав, і вирізала одну з моїх вогненних залоз - мабуть, з цікавості."
Scenario_Campaign_025_Success_9,"Ніяк неможливо спустити таке приниження! Буду винятково вдячний, якщо ви вирушите в їхнє місто і повернете її мені, попутно знищивши побільше цих пройдисвітів."" Дрейк гнівно скрегоче кігтями по каменю, на якому сидить."
Scenario_Campaign_026_Objective_1,"Очистити водяні насоси"
Scenario_Campaign_026_Room_3_1,"Слідами отрути ви доходите до останньої кімнати, де сподіваєтеся прикінчити тварюк, що залишилися, але ціпенієте від побаченого."
Scenario_Campaign_026_Room_3_2,"У дальній частині приміщення видно чотири прозорі вертикальні труби для постачання міста водою. До них прилипли отруйні чорні згустки, що звиваються."
Scenario_Campaign_026_Room_3_3,"Коли ви входите, частина згустків стікає з труб і перетворюється на кулястих бісів, що скалять зубасті пащі."
Scenario_Campaign_026_Room_3_4,"Не найбільш надихаюче видовище..."
Scenario_Campaign_026_Success_1,"До кінця бою стіни та підлогу вкриває шар чорної рідини. Однак вона більше не подає ознак життя, а отже, ви все зробили правильно."
Scenario_Campaign_026_Success_2,"Ну а з простим брудом впорається і швабра."
Scenario_Campaign_026_Success_3,"Ви підходите до дальньої стіни і проводите по ній пальцем. Здебільшого бруд легко відходить, але чорна вапняна смуга залишається."
Scenario_Campaign_026_Success_4,"Охоплені цікавістю, ви старанно трете стіну рукавом, і незабаром на ній проявляються рунічні символи. Очистивши великий шматок, ви виявляєте, що списана вся стіна."
Scenario_Campaign_026_Success_5,"Букви вам незнайомі, але ви копіюєте їх і після повернення показуєте лінгвісту в Університеті."
Scenario_Campaign_026_WaterPump,"Водяний насос"
Scenario_Campaign_027_Objective_1,"Захищати Хуртовину протягом 10 раундів"
Scenario_Campaign_027_Objective_2,"Хуртовина повинна вижити"
Scenario_Campaign_027_Success_1,"Хуртовина скрикує, так що волосся стає дибки. У страху, що демони прорвалися і напали на заклинательку,"
Scenario_Campaign_027_Success_2,"Спрямовуєте на неї пильний погляд, але Хуртовина просто висмикує руку з порталу. Її передпліччя висохло і димить. Скрученими пальцями вона заспокоює хаотичні енергії порталу, і той, пульсуючи, з'їжджається."
Scenario_Campaign_027_Success_3,"У залі здіймається сильний вітер, і демонів, що б'ються з вами, вперше охоплює страх. Їхні пазурі, що затято прагнули розірвати вас на частини, впиваються в каміння підлоги, намагаючись протистояти тяжінню порталу."
Scenario_Campaign_027_Success_4,"Однак усе марно. Усіх до єдиного демонів засмоктує в їхній рідний вимір, портал зменшується до точки, що світиться, і зникає."
Scenario_Campaign_027_Success_5,"Хурделиця осідає на підлогу, і ви кидаєтеся до неї. ""Киньте!"" кашляючи, видавлює вона. ""Моє тлінне тіло знавало часи й гірші."
Scenario_Campaign_027_Success_6,"Заклинателька знову заходиться кашлем, який незабаром перетворився на сміх: ""Це було щось! Завжди можу на вас покластися, якщо мені захочеться погеройствувати!"
Scenario_Campaign_027_Success_7,"Помовчавши, Хурделиця знову звертається до вас: ""Допоможіть-но піднятися. Хочу скоріше повернутися в Похмуру гавань, у мене тепер безліч свіжих ідей! Не соромтеся, забігайте в будь-який час. А я поки подумаю, як вам віддячити."
