Keys,"Українська [ua-UA]"
SCENARIO_JOB_SavvasAid_Success_1,"Коли тварини мертві або відігнані, Саввас урочисто вручають вам гаманець із монетами. Після короткої розмови вони входять до храму, залишаючи вас іти своєю дорогою."
SCENARIO_JOB_SavvasAid_Success_2,"Схоже, Саввас відкривають все більше і більше своєї історії навколо Похмурої Гавані. Ми повинні очікувати більше Саввас, які потребують наших послуг."
SCENARIO_JOB_SavvasInfighting_Start_1,"Схоже, ці Саввас борються за те, яке вчення є найсильнішим, а села просто потрапили під перехресний вогонь..."
SCENARIO_JOB_SavvasInfighting_Start_2,"На щастя для нас, вони, здається, прагнуть битися і один з одним, і з вами. Використовуйте це у своїх інтересах!"
SCENARIO_JOB_SavvasInfighting_Success_1,"Коли ще один Саввас падає, інші починають відступати в розгубленості. Місцеві поселення тепер у безпеці."
SCENARIO_JOB_SavvasInfighting_Success_2,"Прагнення цих Саввас до влади змушувало їх битися один з одним, не звертаючи уваги на тих, кого вони вважали нижчими за себе, і, схоже, багато хто з них почувається саме так. Я не думаю, що це буде остання група Саввас, що воюють, з якими ви зіткнетеся."
SCENARIO_JOB_THEDJINNPALACE_START_1,"Ця нежить плодитиметься всю ніч, тож ваша ЦІЛЬ - залишитися в живих!"
SCENARIO_JOB_THEDJINNPALACE_SUCCESS,"Винахідник, здається, дуже задоволений зібраними даними, а місцеві жителі також винагородять вас золотом за добре проведену ніч!"
SCENARIO_JOB_TheHaunting_Start_1,"Ви прямуєте за духами вниз звивистим коридором, поки він не відкривається в кімнату, заповнену роєм демонів."
SCENARIO_JOB_TheHaunting_Start_2,"Здається, що духи допоможуть вам у цьому пошуку, але потрібно вижити, щоб вони змогли нарешті спочити."
SCENARIO_JOB_TheHaunting_Success_1,"Коли помирає останній демон, духи розсіюються, нарешті знаходячи спокій."
SCENARIO_JOB_TheStoneMan_Start_1,"Розбійники вискакують із лісу. Вони привели собак і змій!"
SCENARIO_JOB_TheStoneMan_Success_1,"Розбійники, що залишилися, вирішили, що їхній куш усе-таки недостатньо великий, і вважали за краще залишитися в живих, відступивши в ліс."
SCENARIO_JOB_TheVaultsOfPus_SM1_DESC,"Усі герої починають з ОТРУЄННЯ"
SCENARIO_JOB_TheVaultsOfPus_Start_1,"Ви входите до склепу і бачите, як культисти спішно намагаються зібрати армію нежиті... але, мабуть, сім'я, похована тут, мала сильніше переконання."
SCENARIO_JOB_TheVaultsOfPus_Success_1,"Склеп знову в безпеці. Можливо, у майбутньому господарі повісять на двері міцніший замок. Залишається тільки сподіватися."
SCENARIO_JOB_TwoTribes_Start_1,"Ви прибуваєте на звуки битви, що розгорнулася, протистояння вже почалося."
SCENARIO_JOB_TwoTribes_Start_2,"Там багато військ з обох боків - боротьба йде на кількох фронтах."
SCENARIO_JOB_TwoTribes_Start_3,"Вам потрібно буде триматися подалі від бою, продовжуючи йти через ліс!"
SCENARIO_JOB_TwoTribes_Success_1,"Лісовий ґрунт усіяний тілами, але ви виходите з тріумфом."
SCENARIO_JOB_VERMLING_CAVE_SM1_DESC,"Атаки ворогів мають ефекти ОТРУЄННЯ та РАНА"
SCENARIO_JOB_VERMLING_CAVE_SM2_DESC,"Усі вороги починають отруєними та пораненими"
SCENARIO_PUZZLE_2A_01,"Вітаємо на вашій першій тренувальній місії! Ви вивчили основи, але тепер мусите допомогти тяжко пораненому <color=#A06E4B><b>Дикуну</b></color> впоратися з <nobr><color=#C53F3F><b>Елітною розбійницею-лучницею <link=""Glossary_Elite"">Elite</link></b></color></nobr>, сильнішим ворогом із кращими показниками, ніж звичайний!"
SCENARIO_PUZZLE_2A_02,"Залишилася тільки одиниця ОЗ і будь-яка отримана шкода змусить Дикуна стати <b><color=#FADC99><link=""Glossary_Exhausted"">виснаженим</link></color></b></b>. Тому доведеться уникати шкоди <b><color=#FADC99><link=""Glossary_Lost"">спалюючи</link></color></b> карти.<br><br>(Для простоти всі модифікатори атаки будуть <b><color=#FFA414>+0</color></b> - не хвилюйтеся з цього приводу.)"
SCENARIO_PUZZLE_2A_03,"Ваші завдання:<br><line-height=20%><br></line-height>- Вбити <b><color=#C53F3F>Лучника</color></b> з однієї <nobr><link=""Glossary_Attack""><b><color=#FADC99>Атаки</color></b> <sprite name=Attack></link></nobr>.<br>- <nobr><link=""Glossary_Loot""><b><color=#FADC99>Зібрати</color></b> <sprite name=Loot></link></nobr> Золото, що впало з неї<br><line-height=20%><br></line-height>Напевно ви впораєтеся з цим!"
SCENARIO_PUZZLE_2A_04,"Ай-яй-яй. <b><color=#A06E4B>Дикар</color></b> має тільки одну одиницю ОЗ і не може отримувати шкоди по них... Спробуйте знову, але цього разу <b><color=#FADC99><link=""Glossary_Lost"">спаліть</link></color></b> одну з ваших доступних карт, щоб уникнути шкоди."
SCENARIO_PUZZLE_2A_05,"Чудово, ви не вмерли, але завдання було вбити <nobr><color=#C53F3F><b>Розбійницю-лучницю <link=""Glossary_Elite"">Елітного</link></link></b></color></nobr>. Може у вас є якась карта здібностей для цієї <nobr><b><color=#FADC99><link=""Glossary_Attack"">Атаки</link></color></b> <sprite name=Attack></nobr> яка б завдала багато шкоди за раз? Давайте ще разок!"
SCENARIO_PUZZLE_2A_06,"Бац! <nobr><b><color=#F5E3B0>Придушення</color></b></b></nobr> - сильна карта, але така сила має свою ціну. <b><color=#FADC99><link=""Glossary_Action"">Дії</link></color></b></b> на кшталт <nobr><b><color=#F5E3B0>Придушення</color></b></b></nobr> на верхній половині мають значок палаючої карти, що означає, що карта <b><color=#FADC99><link=#F5E3B0>Подавлення</color></b></link></color></b> після використання та стає більш недоступною в сценарії. Час збирати золото!"
SCENARIO_PUZZLE_2A_07,"Гарна робота. Ворогів не залишилося, ЦІЛІ виконано, по-хорошому, сценарій мав би закінчитися і ви залишилися б без скарбу в скрині. Однак заради тренування я поставлю перед вами ще одне завдання: <b><color=#FADC99><link=""Glossary_Loot"">Добати</link></color></b> скриню!"
SCENARIO_PUZZLE_2A_08,"Перш ніж кидатися навпростець у пастку, варто трохи підготуватися. Я радив би взяти <b><color=#FADC99>Довгий Відпочинок</color></b>, який дозволить вам <b><color=#FADC99><link=""Glossary_Heal"">ЛІКУВАТИСЯ</link></color></b> на <b>2</b> і відновити достатньо скинутих карт, щоб витримати <b>2</b> шкоди від пастки та дістатися до скрині."
SCENARIO_PUZZLE_2A_09,"Ох! <color=#FADC99><b>Перепочинок</b></color> гарний, коли треба швидко повернути карти в руку, але зараз не вистачає ЛІКУВАННЯ від <b><color=#FADC99>Довгого відпочинку</color></b>... Обирайте правильний відпочинок наступного разу!"
SCENARIO_PUZZLE_2A_10,"Як щодо того, щоб зібрати <b><color=#FADC99><link=""Glossary_Loot"">ЗДОБИЧ</link></color></b></b> зі скрині? Так, може звучить болісно, але наступного разу вам доведеться наступити в пастку, щоб досягти її."
SCENARIO_PUZZLE_2A_11,"Ооо, ці <b><color=#F8F8F8F8>Штифти великого кроку</color></b> мають стати в пригоді, додавши мобільності. Точно, просто на наступному уроці!"
SCENARIO_PUZZLE_2A_12,"Найманці, які залишають золото, як правило, не особливо успішні - пам'ятайте, що краще закінчувати хід на золоті, коли у вас є така можливість!"
SCENARIO_PUZZLE_2A_13,"Вам потрібно переміститися на купу золота, щоб <nobr><b><color=#FADC99><link=""Glossary_Loot"">Достатися</link></color></b></b> <sprite name=Loot></nobr> його після вбивства <b><color=#C53F3F>Сповітряника</color></b></b>. Можливо у вас є карта з <nobr><b><color=#FADC99><link=""Glossary_Attack"">Атакою</link></color></b> <sprite name=Attack></nobr>, яка завдасть багато шкоди за раз? Ще разок!"
SCENARIO_PUZZLE_2A_HT_01,"Спаліть карту, щоб уникнути шкоди"
SCENARIO_PUZZLE_2A_HT_02,"Виберіть скинуту карту для спалювання"
SCENARIO_PUZZLE_2A_HT_03,"Рухайтеся в пастку і приймайте шкоду на себе"
SCENARIO_PUZZLE_2A_HT_04,"Перемістіться на скриню і пропустіть весь РУХ, що залишився"
SCENARIO_PUZZLE_2A_HT_05,"Виберіть дію, що залишилася, і пропустіть її, щоб закінчити свій хід"
SCENARIO_PUZZLE_2A_OBJ_01,"Убийте Лучника однією атакою"
SCENARIO_PUZZLE_2A_OBJ_03,"Зберіть золото з лучника"
SCENARIO_PUZZLE_2A_OBJ_04,"Виконайте довгий відпочинок"
SCENARIO_PUZZLE_2A_OBJ_05,"Добудьте скриню"
SCENARIO_PUZZLE_2A_TB_01,""
SCENARIO_PUZZLE_2A_TB_02,""
SCENARIO_PUZZLE_2B_01,"Отже, ви вивчили основи <b><color=#FADC99><link=""Glossary_Attack"">Атаки</link></color></b></b> і <b><color=#FADC99><link=""Glossary_Move"">Росу</link></color></b></b>, тепер час вивчити нові здібності з <b><color=#FADC99>додатковими ефектами</color></b></b>."
SCENARIO_PUZZLE_2B_02,"Дія <b><color=#FADC99><link=""Glossary_Move"">РУХ</link></color></b></b> з ефектом <nobr><b><color=#FADC99><link=""Glossary_Jump"">СТРИБОК</link></color></b> <sprite name=Jump></nobr> допоможе нам тут. <nobr><b><color=#FADC99><link=""Glossary_Jump"">СТРИБОК</link></color></b></b> <sprite name=Jump></nobr> дасть вам змогу перетнути клітини, що містять перешкоди або ворогів і навіть пастки, які не спрацюють - за умови, що ви можете дістатися до порожньої клітини, щоб приземлитися на неї."
SCENARIO_PUZZLE_2B_03,"Ці <nobr><b><color=#F8F8F8>Шобітківки великого кроку</color></color></b></nobr></b></nobr>, які ви підібрали, можна використати щоб додати до здібності <b><color=#FADC99><link=""Glossary_Move"">Мухові</link></color></b></b> ще 2 клітини. Це дозволить вам підійти ближче на цьому ходу."
SCENARIO_PUZZLE_2B_04,"У вас не вистачить шкоди, щоб перемогти однією атакою, але якщо ви будете більш ініціативними і зможете накласти стан <nobr><link=""Glossary_Disarm""><b><color=#FADC99>РОЗЗБРОЄННЯ</color></b> <sprite name=Disarm></link></link></nobr> на неї до її <b><color=#FADC99><link=""Glossary_Attack"">Атаки</link></color></b></b>!"
SCENARIO_PUZZLE_2B_05,"Ваші завдання:<br><line-height=20%><br></line-height>- Пересунутися з <nobr><link=""Glossary_Jump""><b><color=#FADC99>Стрибком</color></b> <sprite name=Jump></link></link></nobr> через пастки, не потрапивши в них.<br>- <color=#FADC99><link=""Glossary_Disarm""><b>Роззброїти</b></link></color> <b><color=#C53F3F>Світильника</color></b> до її атаки.<br><line-height=20%><br></line-height> Удачі!"
SCENARIO_PUZZLE_2B_06,"Вона спритна і далекобійна з цим луком. Вам потрібно діяти швидко і підібратися впритул - не забудьте використовувати чоботи!"
SCENARIO_PUZZLE_2B_07,"Ключем до всього є <nobr><link=""Glossary_Move""><b><color=#FADC99>Розвиток</color></b> <sprite name=Move></link></nobr> з <nobr><link=""Glossary_Jump""><b><color=#FADC99>стрибком</color></b> <sprite name=Jump></link></nobr> крізь пастки, щоб уникнути шкоди."
SCENARIO_PUZZLE_2B_08,"Вийшло! Заслуга не стільки <nobr><b><color=#F5E3B0>Зугрозливого рику</color></color></b></b></nobr>, а й завдяки стану <nobr><link=""Glossary_Disarm""><b><color=#FADC99>Разорудження</color></b> <sprite name=Disarm></link></nobr></link></nobr>, який ти застосував і не отримав атаки від <b><color=#C53F3F>Світильника</color></b> в її хід."
SCENARIO_PUZZLE_2B_09,"У неї мало здоров’я, тому ви зможете її добити. Ваші ЦІЛІ на цей хід:<br><line-height=20%><br></line-height>• Вбити <b><color=#C53F3F>Лучника</color></b>.<br>• Перестрибнути пастки та <link=""Glossary_Loot""><b><color=#FADC99>ЗДОБУТИ</color></b></link> скриню.<br><line-height=20%><br></line-height>Я хочу, щоб ви досягли обох цілей у цьому раунді!"
SCENARIO_PUZZLE_2B_11,"Пам'ятайте, що вибираючи карту з низькою ініціативою, ви підвищуєте шанс діяти в раунді до <b><color=#C53F3F>Сповітряника</color></b>."
SCENARIO_PUZZLE_2B_12,"Я ж казав тобі <nobr><link=""Glossary_Loot""><b><color=#FADC99>Долучити</color></b> <sprite name=Loot></link></link></nobr> скриню! Ти можеш досягти обох цілей за цей раунд, якщо діятимеш мудро."
SCENARIO_PUZZLE_2B_13,"Занадто втомився, щоб <nobr><link=""Glossary_Jump""><b><color=#FADC99>Сстрибати</color></b> <sprite name=Jump></link></link></nobr> знову? Напевно, треба по-швидкому <nobr><link=""Glossary_Rest""><b><color=#FADC99>відпочити</color></b></b></link></nobr>... ну, щоб отримати свої карти назад, як раніше?"
SCENARIO_PUZZLE_2B_14,"Відпочинок, удар і <link=""Glossary_Jump""><b><color=#FADC99>СТРИБОК</color></b></link> прямо до скрині, відмінно спрацьовано. Це зілля напевно стане в нагоді в наступних місіях."
SCENARIO_PUZZLE_2B_15,"Не забудьте під час <nobr><link=""Glossary_Move""><b><color=#FADC99>Руху</color></b></b> <sprite name=Move></link></link></nobr>, що ви можете використовувати <b>предмет</b> на кшталт вашого <nobr><b><color=#F8F8F8F8>Штифтівки великого кроку</color></color></b></b></nobr> для збільшення ДАЛЬНОСТІ руху."
SCENARIO_PUZZLE_2B_16,"Пам’ятайте, що <link=""Glossary_Short Rest""><b><color=#FADC99>Короткий Відпочинок</color></b></link> дозволяє вам відновити скинуті карти для негайного використання в цьому ході.<br><link=""Glossary_Long Rest""><b><color=#FADC99>Довгий Відпочинок</color></b></link>, однак, займає весь хід і використовується замість вибору двох карт здібностей, надаючи персонажу ініціативу 99. Іншими словами, це не допоможе вам виграти цей раунд!"
SCENARIO_PUZZLE_2B_OBJ_01,"Перестрибнути пастки і роззброїти Лучника до її атаки"
SCENARIO_PUZZLE_2B_OBJ_02,"Убити Лучника в цьому раунді"
SCENARIO_PUZZLE_2B_OBJ_03,"Перестрибнути пастки і зібрати скриню"
SCENARIO_PUZZLE_2C_01,"Щоб бути успішним Хранителем гільдії, вам потрібно звернути пильну увагу на дії противника і спробувати спланувати свої ходи навколо них."
SCENARIO_PUZZLE_2C_02,"Цього разу у вас лише одна проста ЦІЛЬ:<br><line-height=20%><br></line-height>• Не дайте себе атакувати!<br><line-height=20%><br></line-height>Вам доведеться починати спочатку, якщо ворог завдасть удару!"
SCENARIO_PUZZLE_2C_03,"Вам потрібно втекти з цієї кімнати, відчинивши двері спереду від <b><color=#A06E4B>Дикаря</color></b></b>, але пам'ятайте, що вороги в сусідній кімнаті також діятимуть у цьому раунді."
SCENARIO_PUZZLE_2C_04,"Моя порада? Дійте швидко, уважно стежачи за тим, які дії збираються зробити вороги. Я б на вашому місці знайшов безпечне місце, щоб стояти поза досяжністю від усіх ворогів. Подивимося, чи зможеш ти вижити!"
SCENARIO_PUZZLE_2C_05,"Схоже, що <b><color=#C53F3F>Сушник</color></b> дістав тебе. Ти маєш рухатися швидко і триматися за її <nobr><link=""Glossary_Range""><b><color=#FADC99>Дальністю</color></b></b> <sprite name=Range></link></nobr>, обов'язково перевірте її картку, щойно вона відкриється, навівши на неї курсор миші. Ще раз!"
SCENARIO_PUZZLE_2C_06,"Пам'ятайте, що знову виявлені вороги все ще отримують свій хід у цьому раунді в ініціативному порядку, щойно поточний хід закінчено. Тепер залишилося тільки знайти безпечне місце..."
SCENARIO_PUZZLE_2C_07,"Чудово, ви вислизнули від ворогів в обох кімнатах! Відкриття дверей завжди додасть більше ворогів, з якими доведеться мати справу, тому переконайтеся, що ви готові до цього, відчиняючи двері в майбутніх сценаріях."
SCENARIO_PUZZLE_2C_08,"Ще один раунд ухилення від розбійників, щоб завершити місію!"
SCENARIO_PUZZLE_2C_09,"Цього разу вам буде складно знайти безпечне місце. Можливо, вам варто спробувати запобігти нападу, щоб вижити?"
SCENARIO_PUZZLE_2C_10,"Ви можете вийти з ЗОНІ цих настирливих <b><color=#C53F3F>Плюсників</color></b> у першій кімнаті, рухаючись далі, але тоді як зупинити <b><color=#C53F3F>Переслідувачів</color></b>, що атакують вас? Згадайте попередню місію!"
SCENARIO_PUZZLE_2C_11,"Ви ухилилися від <b><color=#C53F3F>Пушника</color></b>, чудова робота!"
SCENARIO_PUZZLE_2C_12,"Однак ви не уникли <b><color=#C53F3F>Стража</color></b>, це не так добре... Цікаво, чи є спосіб зупинити його напад?"
SCENARIO_PUZZLE_2C_13,"Чудова штука. Ти вже на шляху до того, щоб стати професіоналом!"
SCENARIO_PUZZLE_2C_14,"Як щодо <link=""Glossary_Disarm""><b><color=#FADC99>Разоруйнування</color></color></b></link> - вельми сильний стан, а? Це і чудова низька ініціатива <b>10</b>, що робить <nobr><color=#F5E3B0>Зугрозливий рик</color></color></nobr> шикарною картою для виходу з неприємностей."
SCENARIO_PUZZLE_2C_15,"Ще одне випробування і, як я думаю, ви будете готові почати досліджувати світ і вербувати найманців у нашу гільдію!"
SCENARIO_PUZZLE_2C_16,"Тебе поранили! Зверніть увагу на те, як вороги збираються рухатися на цьому ходу. Вам потрібно уникати їх усіх!"
SCENARIO_PUZZLE_2C_OBJ_1,"Не піддавайтеся нападу протягом 2 раундів"
SCENARIO_PUZZLE_2D_01,"Давайте поговоримо про <b><color=#FADC99>модифікатори атаки</color></b>. Досі у вашому навчанні персонажі завжди витягували <color=#FFA414><b>+0</b></color> <b><color=#FADC99>модифікатор атаки</color></b>, що означає, що їхні атаки завжди завдавали точної шкоди, вказаної на картах. Але зазвичай це не так!"
SCENARIO_PUZZLE_2D_02,"У реальних сценаріях для кожної <link=""Glossary_Attack""><b><color=#FADC99>Атаки</color></b></link> персонаж витягує <b><color=#FADC99>модифікатор атаки</color></b>, який впливає на завдану шкоду. Він може збільшити шкоду на <b><color=#FFA414>+1</color></b>, <b><color=#FFA414>+2</color></b> або <b><color=#D92727>x2</color></b>, зменшити на <b><color=#A050E0>-1</color></b>, <b><color=#A050E0>-2</color></b> або <b><color=#A050E0>x0</color></b>, або залишити значення незмінним, як ви бачили з <color=#FFA414><b>+0</b></color>.<br>Ви можете переглянути вміст колоди модифікаторів персонажа, навівши курсор на будь-якого персонажа — зауважте, що на відміну від персонажів гравців, усі монстри використовують одну спільну колоду модифікаторів атаки!"
SCENARIO_PUZZLE_2D_03,"У цьому навчальному сценарії, ці <b><color=#C53F3F>Місячники</color></b> мають тільки по 2 модифікатори в залишку: <b><color=#D92727>x2</color></b> і <b><color=#A050E0>x0</color></b>. Ми хочемо, щоб вони витягли <b><color=#A050E0>x0</color></b> - щоб не завдали шкоди, і ми маємо дати їм <link=""Glossary_Disadvantage""><b><color=#FADC99>Судорога</color></b></b></link>, щоб гарантувати це!"
SCENARIO_PUZZLE_2D_04,"<link=""Glossary_Range"">дальні</link> <nobr><link=""Glossary_Attack""><b><color=#FADC99>Атаки</color></b></link></nobr> отримують <link=""Glossary_Disadvantage""><b><color=#FADC99>УСКЛАДНЕННЯ</color></b></link>, якщо ЦІЛЬ знаходиться на сусідній клітинці. Це змушує атакуючого витягнути дві карти модифікаторів замість однієї, і вибирається найгірший результат.<br><br>Оскільки у цих <b><color=#C53F3F>Лучників</color></b> залишилося лише два модифікатори, якщо вони атакують з <link=""Glossary_Disadvantage""><b><color=#FADC99>УСКЛАДНЕННЯм</color></b></link>, вони витягнуть обидва, але будуть змушені вибрати <b><color=#A050E0>x0</color></b> замість <b><color=#D92727>x2</color></b> як гірший результат, завдаючи нульової шкоди! Ви можете побачити, коли застосовується <link=""Glossary_Disadvantage""><b><color=#FADC99>УСКЛАДНЕННЯ</color></b></link>, за миготливим фіолетовим символом біля смуги здоров'я."
SCENARIO_PUZZLE_2D_05,"Ви можете завдати <link=""Glossary_Disadvantage""><b><color=#FADC99>УСКЛАДНЕННЯ</color></b></link> лише одному <b><color=#C53F3F>Лучнику</color></b> тут, тому вбийте іншого Дальньою Атакою. Це має бути легко, оскільки колода модифікаторів атаки <b><color=#A06E4B>Брута</color></b> повна <b><color=#FFA414>+1</color></b> для цієї місії. Можете подякувати мені пізніше.<br><br>Ваші ЦІЛІ:<br><line-height=20%> <br></line-height>• Станьте поруч із одним із <b><color=#C53F3F>Лучників</color></b>, щоб завдати їй <link=""Glossary_Disadvantage""><b><color=#FADC99>УСКЛАДНЕННЯ</color></b></link><br>• Вбийте іншого <b><color=#C53F3F>Лучника</color></b> Дальньою <link=""Glossary_Attack""><b><color=#FADC99>Атакою</color></b></link>"
SCENARIO_PUZZLE_2D_06,"Ох! Це була досить сильна <link=""Glossary_Attack""><b><color=#FADC99>АТАКА</color></b></link>! Спробуйте ще раз — цього разу станьте поруч з однією <b><color=#C53F3F>Лучницею</color></b> і знищіть іншу."
SCENARIO_PUZZLE_2D_07,"Бачили як вона витягла обидва модифікатори <b><color=#A050E0>x0</color></b> і <b><color=#D92727>x2</color></b>? <link=""Glossary_Disadvantage""><b><color=#FADC99>Судорога</color></b></b></link> зобов'язує витягти два модифікатори і застосувати найгірший!"
SCENARIO_PUZZLE_2D_08,"Ви також бачили, як ваша АТАКА картою <nobr><b><color=#F5E3B0>Припасений кинджал</color></color></b></nobr> отримала <color=#FFA414><b>+1</b></color>, що нанесло <b>4</b> шкоди в сумі та дало змогу вирубити іншого <b><color=#C53F3F>Павучника</color></b></b>."
SCENARIO_PUZZLE_2D_09,"Підсумкові ЦІЛІ:<br><line-height=20%><br></line-height>- Убити <b><color=#C53F3F>Світильника</color></b>, що залишився.<br>- Добути скриню"
SCENARIO_PUZZLE_2D_10,"Вам потрібно діяти рано, щоб першим <link=""Glossary_Attack""><b><color=#FADC99>Атакувати</color></color></b></link>, а потім завдати <b>4</b> шкоди по ній."
SCENARIO_PUZZLE_2D_11,"Ви завдали <b>3+1</b> шкоди востаннє - пам'ятайте, що у вас тільки <color=#FFA414><b>+1</b></color> модифікатори на цю місію."
SCENARIO_PUZZLE_2D_12,"Ваша ЦІЛЬ була <link=""Glossary_Loot""><b><color=#FADC99>Досягти</color></b></link> цю скриню. Нам буде потрібно, те що в ній у наступній місії! Переконайтеся, що ви отримали це."
SCENARIO_PUZZLE_2D_13,"Чудово! <nobr><b><color=#F8F8F8>Трикутний ЩИТ</color></color></b></nobr> допоможе тобі увібрати трохи шкоди!"
SCENARIO_PUZZLE_2D_14,"Ви закінчили свої основні навчальні місії - настав час, щоб познайомити вас з іншими найманцями і підштовхнути до дослідження!"
SCENARIO_PUZZLE_2D_OBJ_01,"Встань поруч з одним лучником і вбий іншого"
SCENARIO_PUZZLE_2D_OBJ_02,"Убийте лучника, що залишився"
SCENARIO_PUZZLE_2D_OBJ_03,"Добудь скриню в цьому раунді"
SCENARIO_PUZZLE_3A_01,"Давайте почнемо уважніше дивитися на те, що може зробити кожен окремий персонаж. У цьому сценарії <b>Дикар</b> протистоїть двом супротивникам <b>1</b> рівня <b>Ожилі кістки (Елітний)</b> - які сильніші за характеристиками, ніж були б <b>0</b> рівня.<br><br>Стати монстрів складаються з картою здібностей, яку вони тягнуть у свій хід, у результаті виходять карти, які ви бачите, коли розкриваються карти монстрів для раунду. Тому для <link=""Glossary_Elite""><b>Елітних</b></link> варто очікувати, що вони б'ють сильніше, а ходять далі!"
SCENARIO_PUZZLE_3A_02,"Зверніть увагу, що в них є вроджений ефект <b><link=""Glossary_Shield"">ЩИТ</link></b> <b>1</b>, позначений іконкою <sprite name=Shield>. Кожна одиниця <b><link=""Glossary_Shield"">Щита</link></b> віднімає одне очко шкоди від вхідної <b><link=""Glossary_Attack"">Атаки</link></b>.<br><br>Звичайно, частина <b><link=""Glossary_Shield"">Щита</link></b></b> може бути ігнорована, якщо йде <b><link=""Glossary_Attack"">АТАКА</link></b> з <b><link=""Glossary_Pierce"">ПРОБОЄМ</link></b> <sprite name=Pierce>."
SCENARIO_PUZZLE_3A_04,"Я, ммм... загалом, ці <b>Ожилі кістки</b> можуть атакувати кілька разів за хід. У тебе мало карт - не вийде спалювати їх, тому виживання потребуватиме свого <b><link=""Glossary_Shield"">Щита</link></b>.<br><br>До речі, у цих ворогів <b><link=""Glossary_Shield"">Щити</link></b> - вроджений ефект, зазвичай <b>активні бонуси</b>, що дають подібну здатність <b><link=""Glossary_Shield"">ЩИТ</link></b></b> даються на <nobr><link=""Glossary_Round""><b>Раунд</b></link> <sprite name=Round></nobr> або <nobr><link=""Glossary_Persistent""><b>Постійно</b></link> <sprite name=Persistent></nobr>, що показується іконкою."
SCENARIO_PUZZLE_3A_05,"Також бачиш, що в <b>Ожилих кісток</b> є здатність, яка дозволяє їм обирати <nobr><b><link=""Glossary_Target"">Мішенню</link></b> <sprite name=Target></nobr> одного ворога багато разів замість вибору кількох цілей? Тобі явно буде потрібен <b><link=""Glossary_Shield"">ЩИТ</link></b>, щоб прибрати частину шкоди."
SCENARIO_PUZZLE_3A_06,"Переконайтеся, що використали ваше <nobr><b><color=#F8F8F8F8>Мале лікувальне зілля</color></color></b></nobr> під час вашого ходу!"
SCENARIO_PUZZLE_3A_07,"Втеча не допоможе тобі досягти успіху тут. Повернися туди і розбий їм кістки!"
SCENARIO_PUZZLE_3A_08,"Ви вбили <b>Ожилі кістки</b>, але оскільки ви спалили карту, у вас не залишилося достатньо карт для другого раунду. Пам'ятайте, що у вас є зілля і здатність <b><link=""Glossary_Shield"">Щита</link></b></b>."
SCENARIO_PUZZLE_3A_09,"Блін, це був справжній натиск! Проте, ваш <b><link=""Glossary_Shield"">ЩИТ</link></b></b> витримав пристойну кількість шкоди, щоб <b>Дикар</b> вижив. Фуух!"
SCENARIO_PUZZLE_3A_10,"Кінцева ЦІЛЬ: вбити решту <b>Ожилих кісток</b> - удачі, він міцненький!"
SCENARIO_PUZZLE_3A_11,"Порада - ви не забули про комбо <b><link=""Glossary_Push"">Відштовхування</link></b> і пастку? Зауважте, <b><link=""Glossary_Shield"">ЩИТ</link></b> захищає тільки від <b><link=""Glossary_Attack"">Атак</link></b>, а не від прямої шкоди, наприклад, пасток!"
SCENARIO_PUZZLE_3A_12,"Він не діє занадто швидко в цьому раунді, тож ви повинні бути в змозі впоратися з ним, перш ніж він отримає шанс вбити вас!"
SCENARIO_PUZZLE_3A_13,"Використовуйте Перепочинок, щоб отримати назад <nobr><color=#F5E3B0><b>Майстерність відображення</b></color></color></nobr> та <b>Штовхати</b> цих кістлявих на пастки."
SCENARIO_PUZZLE_3A_14,"<b>Дикаря</b> врятовано ще раз! Я чув, що він вирішив, що пригоди поодинці йому не підходять, тому він погодився стати першим найманцем у вашій гільдії!"
SCENARIO_PUZZLE_3A_15,"Давайте виберемося з цього запорошеного склепу і подивимося, кого ще ми зможемо завербувати."
SCENARIO_PUZZLE_3A_16,"Цілі:<br><line-height=20%><br></line-height>- Вбити <b>Ожилі кістки</b> атакою з <b><link=""Glossary_Pierce"">Пробоєм</link></b> <sprite name=Pierce><br>- Застосувати <b><link=""Glossary_Shield"">Щит</link></b> <sprite name=Shield> на себе<br>- Випити <nobr><b><color=#F8F8F8>Мале лікувальне зілля</color></b></b></nobr><br><line-height=20%><br></line-height>Це має допомогти вам вижити в цьому раунді."
SCENARIO_PUZZLE_3A_OBJ_01,"Убийте Ожилі кістки атакою з Пробоєм <sprite name=Pierce>"
SCENARIO_PUZZLE_3A_OBJ_01b,"Вижити в раунді, застосувавши<nobr> ЩИТ <sprite name=Shield></nobr> і Зілля ЛІКУВАННЯ"
SCENARIO_PUZZLE_3A_OBJ_02,"Убийте ожилі кістки, що залишилися, у цей хід"
SCENARIO_PUZZLE_3B_01,"Познайомтеся з Плуьлвкою! Вона неймовірно моторна і мобільна, не кажучи вже про те, що здатна комбінувати величезну кількість шкоди в ближньому бою, коли все вибудовується в правильному порядку. Давайте допоможемо їй вибратися з цієї делікатної ситуації."
SCENARIO_PUZZLE_3B_02,"По-перше, потрібно:<br><line-height=20%><br></line-height>- Убити <b>3</b> <b>Місячників</b> за цей раунд, до їхньої атаки<br><line-height=20%><br></line-height>Вам знадобиться те, що може вдарити більше, ніж одну <nobr><b><link=""Glossary_Target"">ЦІЛЬ</link></b> <sprite name=Target></nobr> за раз!"
