Keys,"Українська [ua-UA]"
Item_HookedChain,"Під час вашої дальньої атаки додайте ефект <nobr>ПРИТЯНУТИ <sprite name=Pull> 2</nobr> до всіх атак поточної здатності."
Item_HornedHelm,"Один раз у ваш хід, після того як ви пересунетеся на 4 або більше клітинок, додайте <nobr>+1 АТАКА <sprite name=Attack></nobr> до вашої наступної ближньої атаки в цьому ходу."
Item_InfernoBlade,"Під час вашої ближньої атаки використовуйте <sprite name=ConsumeFire>, щоб додати <nobr>+2 АТАКА <sprite name=Attack></nobr> до однієї атаки."
Item_IronHelmet,"Коли вас атакують, вважайте витягнуті ворогами карти модифікаторів атаки <b><color=#D92727>x2</color></b> картами <b><color=""orange"">+0</color></b></b>."
Item_JaggedSword,"Під час вашої ближньої атаки додайте ефект ""<nobr>РАНА <sprite name=Wound></nobr>"" до однієї атаки."
Item_LeatherArmor,"<size=80%>коли вас атакують, ця АТАКА проводиться зі УСКЛАДНЕННЯм."
Item_LongSpear,"Під час вашої атаки ближнього бою по одній ЦІЛІ перетворіть атаку на наступну:"
Item_LuckyEye,"У ваш хід виконайте дію ""<nobr>ПОСИЛЕННЯ <sprite name=Strengthen></nobr>"" (на себе і на всіх союзників на сусідніх клітинах)."
Item_MagmaWaders,"Не отримуйте шкоди від ефектів небезпечної місцевості та виконуйте дію <nobr>""ЛІКУВАННЯ <sprite name=Heal> 2 (на себе)""</nobr> у будь-який хід, у якому ви пересувалися на клітку небезпечної місцевості."
Item_MajorCurePotion,"У ваш хід зніміть із себе всі негативні стани. Цей ефект можна застосовувати навіть у стані ""<nobr>ОГЛУШЕННЯ <sprite name=Stun></nobr>"
Item_MajorHealingPotion,"У ваш хід виконайте дію <nobr>""ЛІКУВАННЯ <sprite name=Heal> 5,</nobr> (на себе)""."
Item_MajorManaPotion,"У ваш хід підвищіть 2 будь-які стихії."
Item_MajorPowerPotion,"Під час вашої атаки додайте <nobr>+2 АТАКА <sprite name=Attack></nobr> до всіх атак поточної здатності."
Item_MajorStaminaPotion,"У ваш хід <nobr>Верніть на руку <sprite name=Recover></nobr> не більш ніж 2 карти з вашої стопки ""Скидання""."
Item_MaskOfTerror,"Під час вашої ближньої атаки додайте ефект ""<nobr>Відштовхнути <sprite name=Push> 1.</nobr>"
Item_MinorCurePotion,"У ваш хід зніміть із себе 1 негативний стан. Цей ефект можна застосовувати навіть у стані ""<nobr>ОГЛУШЕННЯ <sprite name=Stun></nobr>"
Item_MinorHealingPotion,"У ваш хід виконайте дію <nobr>""ЛІКУВАННЯ <sprite name=Heal> 3,</nobr> (на себе)""."
Item_MinorManaPotion,"У ваш хід підвищіть будь-яку стихію."
Item_MinorPowerPotion,"Під час вашої атаки додайте <nobr>+1 АТАКА <sprite name=Attack></nobr> до всіх атак поточної здатності."
Item_MinorStaminaPotion,"У ваш хід <nobr>Верніть на руку <sprite name=Recover></nobr> 1 карту з вашої стопки ""Скидання""."
Item_MoonEarring,"У ваш хід <nobr>Розгорніть <sprite name=Refresh></nobr> усі ваші повернуті карти предметів."
Item_MountainHammer,"Гірський Молот (ЗАГЛУШКА)"
Item_MountainHammer_1,"Прикликати Дух воїна"
Item_MountainHammer_2,"<sprite name=Heal>: 4, <sprite name=Move>: 1"
Item_MountainHammer_3,"<sprite name=Attack>: 3, <sprite name=Range>: -"
Item_NecklaceOfTeeth,"Щоразу, коли ви вбиваєте ворога у ваш хід, виконуйте дію <nobr>""ЛІКУВАННЯ <sprite name=Heal> 1, (на себе)""</nobr>."
Item_NightBlade,"Під час вашої ближньої атаки використовуйте <sprite name=ConsumeDark>, щоб додати <nobr>+2 АТАКА <sprite name=Attack></nobr> до однієї атаки."
Item_OccultDagger,"Під час ваших атак проти Пожинателя отримуйте ефект <nobr>ПРОБИТТЯ <sprite name=Pierce> 4.</nobr>."
Item_OrbOfDawn,"У ваш хід використовуйте <nobr><sprite name=ConsumeDark></nobr>, щоб підвищити стихію <nobr>світла <sprite name=Light></nobr>."
Item_OrbOfTwilight,"У ваш хід використовуйте <nobr><sprite name=ConsumeLight></nobr>, щоб підвищити стихію <nobr>темряви <sprite name=Dark></nobr>."
Item_PendantOfDarkPacts,"У ваш хід <nobr>Розгорніть <sprite name=Refresh></nobr> 2 ваші витрачені карти маленьких предметів <sprite name=InvSmallItem>. Отримайте стан ""<nobr>ПРОКЛЯТТЯ <sprite name=Curse></nobr>""."
Item_PiercingBow,"Під час дальньої атаки ігноруйте ""<nobr>ЩИТ <sprite name=Shield></nobr>"" протягом усієї дії Атаки."
Item_Platemail,"У наступних 5 випадків отримання шкоди від атак, націлених на вас, отримуйте властивість <nobr>ЩИТ <sprite name=Shield> 1.</nobr>"
Item_PoisonDagger,"Під час вашої ближньої атаки додайте ефект ""<nobr>ОТРУЄННЯ <sprite name=Poison></nobr>"" до однієї атаки."
Item_PowerCore,"Ядро Сили (ЗАГЛУШКА)"
Item_ProtectiveCharm,"Ви стаєте несприйнятливим до станів ""<nobr>ОТРУЄННЯ <sprite name=Poison></nobr>"" і ""<nobr>РАНА <sprite name=Wound></nobr>"
Item_ReapingScythe,"Під час вашої атаки ближнього бою по одній ЦІЛІ перетворіть атаку на наступну:"
Item_RemoteSpider,"У ваш хід застосуйте ефект <nobr>ОТРУЄННЯ <sprite name=Poison></nobr>"" до всіх ворогів на сусідніх клітинах."
Item_ResonantCrystal,"У ваш хід знищіть 1 перешкоду на сусідній клітині."
Item_RingOfBrutality,"Наприкінці вашого ходу розіграйте одну карту з вашої руки і негайно застосуйте її верхню здатність."
Item_RingOfHaste,"Наприкінці вашого ходу розіграйте одну карту з вашої руки і негайно застосуйте її нижню здатність."
Item_RingOfSkulls,"Кільце черепів"
Item_RobesOfEvocation,"Під час вашої атаки використовуйте <voffset=-3><size=150%><sprite name=ConsumeAny></size></voffset>, щоб додати <nobr>+1 АТАКА <sprite name=Attack></nobr> до всіх атак поточної здатності."
Item_RobesOfSummoning,"У ваш хід виконайте дію ""<nobr>Здоровлення <sprite name=Heal> 2 (на будь-якого покликаного союзника)""."
Item_RocketBoots,"Під час вашого руху додайте <nobr>+3 РУХ <sprite name=Move></nobr> і ефект <nobr>стрибок <sprite name=Jump></nobr> до однієї дії руху."
Item_SacrificialRobes,"Під час вашої дальньої атаки отримайте 3 шкоди, щоб додати <nobr>+1 АТАКА <sprite name=Attack></nobr> до всіх атак поточної здатності."
Item_ScrollOfHealing,"У ваш хід виконайте дію ""<nobr>ЛІКУВАННЯ <sprite name=Heal> 3,</nobr> <nobr>ДАЛЬНІСТЬ <sprite name=Range> 5""</nobr>."
Item_ScrollOfPower,"Під час атаки союзника додайте <nobr>+1 АТАКА <sprite name=Attack></nobr> до всіх атак його поточної здатності."
Item_ScrollOfStamina,"У ваш хід один союзник у межах <nobr>ДАЛЬНОСТІ <sprite name=Range> 5</nobr> може <nobr>ВІДНОВИТИ <sprite name=Recover></nobr> не більш ніж 2 карти зі своєї стопки ""Скидання""."
Item_SecondChanceRing,"Наприкінці вашого ходу розіграйте 2 карти з вашої руки і зробіть додатковий хід у цьому раунді в порядку ініціативи вашої нової провідної карти (вона повинна бути більшою за вашу поточну ініціативу)"
Item_SecondSkin,"Видаліть два -1 з вашої колоди модифікаторів атаки."
Item_SereneSandals,"Щоразу, коли ви застосовуєте нижню здатність карти як стандартну, виконуйте дію <nobr>""РУХ <sprite name=Move> 4""</nobr> замість дії <nobr>""РУХ <sprite name=Move> 2""</nobr>."
Item_ShadowArmor,"Коли ви отримуєте шкоду від атаки, націленої на вас, замість цього не отримуйте шкоди."
Item_ShoesOfHappiness,"Якщо ви пересунетеся у ваш хід не менше ніж на 6 клітин, отримаєте <sprite name=XP1>."
Item_SkullOfHatred,"У ваш хід застосуйте ефект ""<nobr>ПРОКЛЯТТЯ <sprite name=Curse></nobr>"" до всіх ворогів на сусідніх клітинах."
Item_SkullbaneAxe,"Під час вашої ближньої атаки, метою якої є ожилий труп, ожилий дух або ожилі кістки, додайте <nobr>+5 АТАКА <sprite name=Attack> </nobr> до однієї атаки."
Item_SphereOfMidnight,"Якщо наприкінці ходу на сусідній клітині є Безбарвний - ви можете використати предмет і завдати йому 2 х Число Найманців шкоди."
Item_SpikedShield,"Коли ви отримуєте шкоду від <nobr>атаки</nobr>, отримайте властивості ""<nobr>ЩИТ <sprite name=Shield> 1</nobr>"" і ""<nobr>ВІДПЛАТА <sprite name=Retaliate> 2</nobr>"" для цієї атаки."
Item_Splintmail,"У наступних 4 випадках отримання шкоди від атак, націлених на вас, отримуйте ефект ""<nobr>ЩИТ <sprite name=Shield> 1</nobr>""."
Item_StaffOfElements,"У ваш хід підвищіть будь-яку стихію."
Item_StaffOfEminence,"Під час вашої дальньої атаки використовуйте <sprite name=ConsumeAny>, щоб додати <nobr>+1 АТАКА <sprite name=Attack></nobr> до всіх атак поточної здатності."
Item_StaffOfSummoning,"У ваш хід один покликаний союзник у межах <nobr>ДАЛЬНОСТІ <sprite name=Range> 3</nobr> виконує під вашим управлінням дію ""<nobr>РУХ <sprite name=Move> 3</nobr>""."
Item_StaffOfXorn,"Під час вашої дальньої атаки додайте ефекти ""<nobr>ОТРУЄННЯ <sprite name=Poison></nobr>"" і ""<nobr>СУМ\'ЯТТЯ <sprite name=Muddle></nobr>"" до всіх атак поточної здатності."
Item_StarEarring,"У ваш хід <nobr>Розгорніть <sprite name=Refresh></nobr> усі ваші повернуті карти предметів, виконайте дію <nobr>""ЛІКУВАННЯ <sprite name=Heal> 3</nobr> (на себе)"" і <nobr>ВІДНОВИТИ <sprite name=Recover></nobr> не більш ніж 2 карти з вашої стопки ""Скидання""."
Item_SteamArmor,"У наступних 5 випадках отримання шкоди від атак, націлених на вас, отримуйте властивість <nobr>ЩИТ <sprite name=Shield> 1</nobr>."
Item_SteelRing,"Коли ви отримуєте шкоду від атаки, націленої на вас, отримуйте ефект <nobr>ЩИТ <sprite name=Shield> 4 </nobr> для цієї атаки."
Item_SteelSabatons,"Якщо ви пересунетеся у ваш хід не більше ніж на 1 клітину, отримаєте властивість <nobr>ЩИТ <sprite name=Shield> 1</nobr> до кінця раунду."
Item_StormBlade,"Під час вашої ближньої атаки використовуйте <sprite name=ConsumeAir>, щоб додати <nobr>+2 АТАКА <sprite name=Attack></nobr> до однієї атаки."
Item_StuddedLeather,"Коли вас атакують, ця АТАКА проводиться з УСКЛАДНЕННЯм, а ви отримуєте властивість <nobr>ЩИТ <sprite name=Shield> 1</nobr> для цієї атаки."
Item_StunPowder,"Під час вашої атаки додайте ефект ""<nobr>ОГЛУШЕННЯ <sprite name=Stun></nobr>"" для однієї атаки."
Item_SunEarring,"У ваш хід <nobr>Розгорніть <sprite name=Refresh></nobr> усі ваші повернуті карти предметів і виконайте дію <nobr>""ЛІКУВАННЯ <sprite name=Heal> 3</nobr> (на себе)""."
Item_SuperHealingPotion,"У ваш хід виконайте дію <nobr>""ЛІКУВАННЯ <sprite name=Heal> 7</nobr> (на себе)""."
Item_SwordedgeArmor,"У наступних 3 випадках отримання шкоди від атак, націлених на вас, отримуйте властивість ""<nobr>ЩИТ <sprite name=Shield> 1</nobr>"" і ""<nobr>ВІДПЛАТА <sprite name=Retaliate> 1</nobr>""."
Item_TelescopicLens,"Під час вашої дальньої атаки додайте <nobr>+2 ДАЛЬНІСТЬ <sprite name=Range></nobr> всіх атак поточної здатності."
Item_ThiefsHood,"Під час виконання дії <nobr>""ЗДОБИЧ <sprite name=Loot> 1""</nobr> виконайте замість цього дію <nobr>""ЗДОБИЧ <sprite name=Loot> 2""</nobr>."
Item_TowerShield,"Коли ви отримуєте шкоду від атаки, отримуйте властивість ""<nobr>ЩИТ <sprite name=Shield> 2 </nobr>"" для цієї атаки."
Item_TremorBlade,"Під час вашої ближньої атаки використовуйте <sprite name=ConsumeEarth>, щоб додати <nobr>+2 АТАКА <sprite name=Attack></nobr> до однієї атаки."
Item_UnstableExplosives_1,"Під час вашої дальньої атаки проти однієї ЦІЛІ перетворіть атаку на наступне:"
Item_UnstableExplosives_2,"Усі союзники в ЗОНІ атаки отримують по 3 шкоди."
Item_VersatileDagger,"Щоразу, коли ви застосовуєте верхню здатність карти як стандартну, виконуйте дію <nobr>""АТАКА <sprite name=Attack> 3""</nobr> замість дії <nobr>""АТАКА <sprite name=Attack> 2""</nobr>."
Item_VolatileBomb,"Під час вашої дальньої атаки проти однієї ЦІЛІ перетворіть атаку на наступне:"
Item_WallShield,"Коли отримуєте шкоду від атаки, отримуйте властивість <nobr>ЩИТ <sprite name=Shield> 4 </nobr> для цієї атаки."
Item_WandOfBrilliance,"У ваш хід підвищіть стихію Світла <sprite name=Light>."
Item_WandOfDarkness,"У ваш хід підвищіть стихію Темряви <sprite name=Dark>."
Item_WandOfFrost,"У ваш хід підвищіть стихію Льоду <sprite name=Ice>."
Item_WandOfInfernos,"У ваш хід підвищіть стихію Вогню <sprite name=Fire>."
Item_WandOfStorms,"У ваш хід підвищіть стихію Повітря <sprite name=Air>."
Item_WandOfTremors,"У ваш хід підвищіть стихію Землі <sprite name=Earth>."
Item_WarHammer,"Під час вашої ближньої атаки додайте ефект ""<nobr>ОГЛУШЕННЯ <sprite name=Stun></nobr>"" до всіх атак поточної здатності."
Item_WaveCrest,"Коли вас атакують, якщо стихія <sprite name=Ice> має сильний заряд, застосуйте на того, хто атакує, ефект ""ВІДПОВХИНУТИ <sprite name=Push>2""."
Item_WeightedNet,"Під час вашої дальньої атаки додайте ефект ""<nobr>ПАРАЛІЧ <sprite name=Immobilize></nobr>"" до однієї атаки."
Item_WingedShoes,"Під час вашого руху додайте ефект ""<nobr>СТРИБОК <sprite name=Jump></nobr>"" до однієї дії руху."
JadeFalcon,"Нефритовий сокіл"
Jekserah,"Джексера"
Jump,"Стрибок"
KEYCODE_AltGr,"Alt Gr"
KEYCODE_Backspace,"Backspace"
KEYCODE_Break,"Перерва"
KEYCODE_CapsLock,"Caps Lock"
KEYCODE_Clear,"Зрозуміло"
KEYCODE_Delete,"Видалити"
KEYCODE_DownArrow,"Стрілка вниз"
KEYCODE_End,"Кінець"
KEYCODE_Escape,"Втеча"
KEYCODE_Help,"Допомога"
KEYCODE_Home,"Головна"
KEYCODE_Insert,"Вставка"
KEYCODE_JoystickButton1,"Кнопка B"
KEYCODE_JoystickButton2,"Кнопка X"
KEYCODE_JoystickButton3,"Кнопка Y"
KEYCODE_JoystickButton4,"LB"
KEYCODE_JoystickButton5,"RB"
KEYCODE_KeypadDivide,"Клавіатура /"
KEYCODE_KeypadEquals,"Клавіатура ="
KEYCODE_KeypadMinus,"Клавіатура -"
KEYCODE_KeypadMultiply,"Клавіатура *"
KEYCODE_KeypadPeriod,"Клавіатура /"
KEYCODE_KeypadPlus,"Клавіатура +"
KEYCODE_LeftAlt,"Лівий альт"
KEYCODE_LeftApple,"Ліве яблуко"
KEYCODE_LeftArrow,"Стрілка вліво"
KEYCODE_LeftCommand,"Ліва команда"
KEYCODE_LeftControl,"Лівий контроль"
KEYCODE_LeftShift,"Лівий зсув"
KEYCODE_LeftWindows,"Ліві вікна"
KEYCODE_Menu,"Меню"
KEYCODE_Mouse1,"Права кнопка миші"
KEYCODE_Mouse2,"Середня кнопка миші"
KEYCODE_Mouse3,"Кнопка повернення миші назад"
KEYCODE_Mouse4,"Кнопка миші вперед"
KEYCODE_Numlock,"Numlock"
KEYCODE_PageDown,"Page Down"
KEYCODE_PageUp,"Page Up"
KEYCODE_Pause,"Пауза"
KEYCODE_Print,"Друк"
KEYCODE_Return,"Повернення"
KEYCODE_RightAlt,"Правий альт"
KEYCODE_RightApple,"Правильне яблуко"
KEYCODE_RightArrow,"Стрілка вправо"
KEYCODE_RightCommand,"Права команда"
KEYCODE_RightControl,"Правильний контроль"
KEYCODE_RightShift,"Права зміна"
KEYCODE_RightWindows,"Праві вікна"
KEYCODE_ScrollLock,"Блокування прокрутки"
KEYCODE_Space,"Простір"
KEYCODE_SysReq,"Sys Req"
KEYCODE_Tab,"Табуляція"
KEYCODE_UpArrow,"Стрілка вгору"
Kailej,"Кайледж"
Kailej_DESCR,"Південне поселення Іноксів у Кайледжі - саме по собі дивина. Нехарактерні для його жителів дерев'яні будівлі великого міста і примітивна каналізаційна система підживлюють чутки про те, що його побудували не Інокс. Проте, це бажана зупинка для відпочинку для тих, хто подорожує на південь через Штормовар."
Keyport,"Кейпорт"
Keyport_DESCR,"Кейпорт - головний торговий центр Західного моря, він став багатим і могутнім. Ходять чутки, що купецька гільдія планує місцевий переворот, а гарнізон Staybright було посилено як запобіжний захід."
Kill,"Убивства"
Kill All Enemies,"Убийте всіх ворогів"
Kill_AllNormalEnemiesInTargetedArea,"Убийте всіх звичайних ворогів у зазначеній ЗОНІ."
Kill_OneAdjacentEnemy,"Убийте одного звичайного або елітного ворога на сусідній клітині."
Kill_OneAdjacentNormalEnemy,"Убийте одного звичайного ворога на сусідній клітині."
Kill_OneNormal,"Убийте одну звичайну ЦІЛЬ"
Killbot,"Робот-убивця"
LOADING_TIP_001,"Краще втратити здоров'я, а не спалювати карти.<br>Спалені карти не так легко відновити, ніж здоров'я."
LOADING_TIP_002,"Остерігайтеся пасток!<br>Ви можете бачити, як вони іноді виблискують, щоб допомогти вам їх виявити."
LOADING_TIP_003,"Ви можете штовхати і тягнути ворогів у пастки."
LOADING_TIP_004,"Ви можете затиснути клавішу Tab, щоб підсвітити об'єкти і персонажів на рівні."
LOADING_TIP_005,"Затисніть клавішу Alt, для відображення на екрані карт поточних персонажів та їхніх предметів."
LOADING_TIP_006,"Використовуйте R для повороту ваших фігур ефекту по ЗОНІ, щоб зіставити їх із вашими ворогами."
LOADING_TIP_007,"Шукайте синергію не тільки між вашими картами, а й картами інших членів вашої партії."
LOADING_TIP_008,"Здібності переміщення на верхній половині карти і атаки на нижній половині карти не часті, але можуть бути особливо корисні."
LOADING_TIP_009,"Ви можете налаштувати складність на свій смак, якщо виявите, що страждаєте або навпаки жадаєте виклику."
LOADING_TIP_010,"Подумайте, чи хочете Ви діяти рано чи пізно.<br>Дозволити ворогу рухатися до вас першим може бути вигідно."
LOADING_TIP_011,"Ви можете натиснути Tab, щоб побачити порядок, у якому діятимуть вороги того самого типу.<br>Цифра в дужках в імені ворога."
LOADING_TIP_012,"Для використання стихій з метою ПОСИЛЕННЯ здатності натисніть на кнопку, яка з'являється до вибору цілей для цієї здатності."
LOADING_TIP_013,"Будьте готові до більшої кількості ворогів, коли ви відкриваєте двері!"
LOADING_TIP_014,"Виберіть свою партію перед подорожжю - щойно ви опинитеся в дорозі, ви більше не зможете перемикати членів групи."
LOADING_TIP_015,"Для справді складних місій подумайте про те, щоб заздалегідь отримати БЛАГОСЛОВЕННЯ від Храму."
LOADING_TIP_016,"У завданнях типу ""Робота"" (режим Хранителя гільдії) іноді може бути скриня.<br>Обов'язково зберіть здобич із неї до того як закінчите виконання сценарію!"
LOADING_TIP_017,"Будьте уважні при спорядженні нових предметів - вони будуть прив'язані до цього найманця.<br>Вам доведеться заплатити, щоб надіти їх на іншого."
LOADING_TIP_018,"Ви можете розблокувати більше типів Поліпшень, виконавши Досягнення, а також більше слотів для найманців, досліджуючи карту."
LOADING_TIP_019,"Завдання в подорожах і в роботах масштабуються в міру проходження гри.<br>Сюжетні та особливі завдання, як правило, складніші!"
LOADING_TIP_020,"Не всі сценарії вимагають убивства всіх ворогів для завершення.<br>Обов'язково перевіряйте свої ЦІЛІ!"
LOADING_TIP_021,"Союзники можуть бути корисними в сценаріях, але часто трохи нерозумні.<br>Спробуйте відвернути атаки від них, щоб зберегти їм життя!"
LOADING_TIP_022,"Якщо ви не впевнені, чи будете Ви діяти раніше або пізніше, подумайте про те,<br>щоб вибрати пару карт, які корисні незалежно від того, чи будете ви йти першим або останнім."
LOADING_TIP_023,"Спостерігайте за рухами противника і вивчайте їхні колоди та здібності.<br>Деякі істоти постійно швидкі, а інші повільні - це знання ви можете використовувати у своїх інтересах."
LOADING_TIP_024,"Затисніть клавішу L для відтворення на екрані ліній видимості.<br>Біла лінія між точками - ЦІЛЬ видно."
LOADING_TIP_025,"Кожна половина карти, яку ви обираєте для ходу персонажа, є дією і складається з однієї або декількох здібностей."
LOADING_TIP_026,"Дія певного типу означає, що принаймні одна зі здібностей належить до цього типу.<br>Наприклад, ""РУХ"" містить принаймні одну здатність руху."
LOADING_TIP_027,"Щоразу, коли ви штовхаєте або тягнете на X, ви завжди повинні штовхати/тягнути ЦІЛЬ на все значення<br> (якщо тільки перешкоди/фігури не заважають подальшому руху) або ж повністю пропустити ефект."
LOADING_TIP_028,"Майте на увазі, що якщо модифікатор атаки Промах (x0) витягнуто разом із добором модифікатора, коли у вас є перевага - ви все одно промахнетеся!<br>*Якщо ви не змінювали правила гри."
LOADING_TIP_029,"Вороги додають +1 до Атаки, коли атакують персонажа в стані<nobr> ОТРУЄННЯ <sprite name=Poison></nobr>.<br>Здатність лікування лише прибере вказаний стан, але лікувального ефекту не буде."
LOADING_TIP_030,"<nobr>РАНА <sprite name=Wound></nobr> змушує персонажів отримувати по 1 од. шкоди на початку кожного ходу.<br>Цей стан усувається здатністю Лікування."
LOADING_TIP_031,"<nobr>ПАРАЛІЧ <sprite name=Immobilize></nobr> перешкоджає персонажам виконувати будь-яку дію Руху до кінця їхнього наступного ходу."
LOADING_TIP_032,"<nobr>РОЗЗБРОЄННЯ <sprite name=Disarm></nobr> перешкоджає персонажам виконувати будь-які атакуючі здібності до кінця їхнього наступного ходу."
LOADING_TIP_033,"<nobr>ОГЛУШЕННЯ <sprite name=Stun></nobr> перешкоджає персонажам виконувати будь-які дії та застосовувати предмети до кінця їхнього наступного ходу."
