Keys,"Українська [ua-UA]"
Town_Records_ReachProsperity3_6,"Домінік відкриває невелику колекцію паперів, над якими він працював, і передає її вам. ""Зараз я все ще зосереджений на загальній картині, але скоро у мене вийде звести все воєдино. Я подумав, що вам, можливо, буде цікаво це почути."
Town_Records_ReachProsperity3_7,"Хоча людська експансія не завжди зустрічалася іншими расами з добротою і ввічливістю, нині люди більш-менш у мирі зі своїми сусідами. Після витратного мирного договору з Валратами на півдні та порозуміння з відомими племенами Іноксів єдиними головними загрозами є дикі Вермлінги, що продовжують нападати на людські міста, іноді без видимої причини."
Town_Records_ReachProsperity3_8,"Люди здебільшого трималися подалі від території Женців зі страху, а Женці, схоже, відповідають їм тим самим. Те ж саме стосується і Саввасів, які живуть під землею в практично безлюдних гірських районах на півночі."
Town_Records_ReachProsperity3_9,"Орхіди і Куатрили походять з далеких континентів за морем і, схоже, набагато більше зацікавлені в торгівлі та культурному обміні, ніж у завоюваннях."
Town_Records_ReachProsperity4_1,"Я сподіваюся, що ми розуміємо один одного, містер Скрім"". Гідно вбраний солдат стоїть у центрі будівлі Міського архіву, коли ви входите. Бібліотекар Домінік порівняно з ним здається досить маленьким, але він анітрохи не наляканий."
Town_Records_ReachProsperity4_10,"Прийшовши до влади, гільдія торговців швидко завоювала прихильність громадян радикальними соціальними змінами, надавши їм безліч свобод і звільнивши їх від важкого податкового тягаря військових. Щойно чернь перейшла на бік торговців, у військових було мало надії відновити контроль, і в цей момент армія найманців більше не була потрібна, а військовим запропонували пристойну платню, щоб вони продовжували стежити за містом."
Town_Records_ReachProsperity4_11,"Після того, як столицю було перетворено, Революція Торговців поширилася звідти, швидко поваливши мілітаристське правління по всьому континенту. На момент написання цього документа тільки одне місто залишається під управлінням військової присутності: Похмура Гавань."
Town_Records_ReachProsperity4_12,"Далі я справді хочу зайнятися розбудовою Похмурої Гавані та цим зіткненням між торговцями й військовими в місті, - починає Домінік, - Але, як ви можете бачити, військові не дуже цьому раді""."
Town_Records_ReachProsperity4_13,"Домінік вагається. ""Я, е-е, сподівався, що ви всі могли б надати мені послугу, насправді. Щоб продовжувати писати, я думаю, що мені краще заручитися підтримкою впливового торговця, який захистить мене""."
Town_Records_ReachProsperity4_14,"Звичайно, вони всі співчувають мені, коли я розповідаю про цю історію, але вони трохи не наважуються публічно підтримати це підприємство. Я сподіваюся, що ви могли б небагатьох переконати заради мене. Можливо, вам найбільше пощастить із радником Седогривом."
Town_Records_ReachProsperity4_2,"О, я прекрасно вас розумію, - каже Домінік, - але я не думаю, що ви бачите мою позицію. Я намагаюся знайти істину""."
Town_Records_ReachProsperity4_3,"Солдат переводить на вас погляд при вашому наближенні, а потім знову дивиться на бородатого чоловіка. ""Просто подумай про те, що я сказав"". Він починає жестикулювати навколо себе, прямуючи до дверей. ""Мені б не хотілося зруйнувати все тут""."
Town_Records_ReachProsperity4_4,"Домінік похмуро махає тобі рукою. ""Гей, там! Радий бачити, що ти зайшов. Хто знає, на які недалекоглядні, паскудні вчинки пішов би цей головоріз, щоб донести свою точку зору."
Town_Records_ReachProsperity4_5,"Він хитає головою, а потім пригладжує бороду. ""Хоча це просто різниця в думках. У своєму дослідженні я, мабуть, ставив не тим людям не ті запитання. Дивно, як реакційні дурні люди можуть зрозуміти те, що написано на шматку пергаменту""."
Town_Records_ReachProsperity4_6,"Не схоже, що хтось збирається навіть читати мій маленький текст"". Домінік кашляє. ""Ем, ну, крім тебе, звісно. Ти тому прийшов? Я закінчив із великою історією, можете подивитися."
Town_Records_ReachProsperity4_7,"У міру того як людська цивілізація поширювалася по всьому континенту, відбулися дві важливі зміни. По-перше, торговці зайняли чільне місце в містах завдяки багатству, отриманому від прибуткових торгових шляхів як усередині людської цивілізації, так і з іншими расами. Друга зміна полягала в тому, що дикі місцевості, які колись були такими небезпечними, стали набагато менш небезпечними, особливо в центрі континенту, оскільки райони перетворили на сільськогосподарські угіддя і так чи інакше було укладено мир з навколишніми расами."
Town_Records_ReachProsperity4_8,"Військові обкладали торгівлю високими податками по всьому континенту, і торговці ставали дедалі невдоволенішими. А військові нічого не робили і жирували за рахунок чужої роботи."
Town_Records_ReachProsperity4_9,"Усе це сягнуло кульмінації в столиці, коли лідер гільдії торговців Саймон Вейнрайт організував військовий переворот у місті, найнявши цілу армію найманців на гроші гільдії і взявши під контроль міську фортецю. Насправді потрібно було дуже мало сил, оскільки міська варта була в меншості і вкрай погано навчена. Облога фортеці тривала менш ніж два дні - занадто мало часу для прибуття підкріплень з навколишніх міст."
Town_Records_ReachProsperity5_1,"Домінік швидко вибігає з-за столу, щоб зустріти вас, коли ви входите в будівлю Міського архіву. ""Якраз ті найманці, яких я і хотів побачити! Я хочу тобі дещо показати."
Town_Records_ReachProsperity5_10,"Валрати відмовилися від своєї порочної, експансіоністської природи, і дві раси співпрацювали, щоб побудувати цивілізацію, засновану на силі та торгівлі. Історія Перевороту була розказана тільки усно, передавалася від лідера до лідера. І через багато поколінь після підписання мирного договору нащадки двох воєначальників почали роботу з будівництва нового міста як пам'ятника договору. Місто, побудоване на тому самому місці, де Естер розповіла свою історію. Місто під назвою Похмура Гавань."
Town_Records_ReachProsperity5_11,"Ти відриваєш погляд від книги і бачиш, що Домінік пильно дивиться на тебе. На його обличчі з'являється усмішка."
Town_Records_ReachProsperity5_12,"Правильно?"" Він каже. ""Звісно, у вас є ті самі запитання, що й у мене. Я маю на увазі, для початку, що це був за Переворот?"
Town_Records_ReachProsperity5_13,"Він починає ходити кімнатою, кілька разів спотикаючись об свою мантію. ""Це була якась катастрофа? Що могла сказати Естер, щоб зупинити цілу війну? І Похмура Гавань була побудована на вершині стародавнього міста? Ми всі знаємо про руїни під нами, але я завжди думав, що це було більш раннє поселення, зруйноване рейдерами. Але руїни передували самому людству? Чи є Переворот тим, що зруйнувало первісне місто?"
Town_Records_ReachProsperity5_14,"Домінік кашляє і розправляє бороду. ""Є, ну, занадто багато запитань. А я не можу продовжувати без відповідей""."
Town_Records_ReachProsperity5_15,"Я вивчив усі тексти з бібліотеки Валрата, але цієї історії, розказаної Естером, немає в жодному з них. У книжках говориться, що це передавалося тільки усно, але в це важко повірити. Десь має бути письмове свідчення""."
Town_Records_ReachProsperity5_16,"Він повертається до тебе і знизує плечима. ""Можливо, в найближчому майбутньому мені знадобиться ваша допомога, але зараз мені потрібно встановити більше контактів і спробувати зібрати більше інформації про те, де може бути запис історії про Переворот. Я пошлю за тобою, коли дізнаюся більше."
Town_Records_ReachProsperity5_2,"Енергійно потиснувши вам руку, він повертається і запрошує вас слідувати за ним, прямуючи в задню кімнату. ""Нарешті прийшли повідомлення з південного континенту, і вони були дуже корисні. Вони намалювали набагато чіткішу картину Війни Демонів""."
Town_Records_ReachProsperity5_3,"Домінік відчиняє задні двері і жестом запрошує вас сісти перед його відкритою книгою. ""Я б хотів, щоб ви прочитали останній запис, а потім нам буде про що поговорити."
Town_Records_ReachProsperity5_4,"У перші роки людської експансії було неминуче, що військові зіткнуться зі зростаючою нацією лютих Валрат на півдні. Обидві раси мали жагу до влади, і це досягло апогею в районі пасовищ Стормбрю. Обидві нації претендували на володіння регіоном, і невеликі сутички між поселеннями швидко переросли у війну."
Town_Records_ReachProsperity5_5,"Бойові дії вирували протягом шести років. Вся увага обох цивілізацій була прикута до цих залитих кров'ю рівнин. Обидві раси були однаково люті, вперті й сповнені невгамовної люті."
Town_Records_ReachProsperity5_6,"І через шість років війна завдала важкої шкоди обом націям. Коли всі їхні ресурси були кинуті на війну, обидві раси стали жертвами численних загроз зсередини і з-за меж своїх кордонів - голод, хвороби і злочинність лютували. Дуже скоро і те, і інше завалиться і буде знищено під вагою конфлікту."
Town_Records_ReachProsperity5_7,"Так сталося, що безпосередньо перед тим, що мало стати однією з найбільших і найдорожчих битв між двома великими полководцями війни, між двома арміями з'явився Естер і запропонував засіб для миру. Естер був першим представником свого виду, якого коли-небудь бачила будь-яка з цих двох рас, і коли він представив свою пропозицію, командири були жахливо скептичні, але врешті-решт, однак, вони погодилися дати Естер шанс."
Town_Records_ReachProsperity5_8,"Жоден з командирів не довіряв ні іншому, ні Естер, тому, коли Естер сказав їм слідувати за ним на схід, обидва лідери привели з собою батальйон солдатів. Однак після кількох днів маршу рівнинами прокотився сильний туман, і невдовзі обох командирів було відокремлено від їхніх батальйонів. Вони вийшли з туману самі - тільки два командири й Естер, що стоять посеред величезних руїн, цілого міста із зарослого каменю, що залишилося від давно забутої цивілізації."
Town_Records_ReachProsperity5_9,"Стоячи серед руїн, Естер повернувся і розповів їм історію. Він розповів їм про великий Переворот і справжній літопис їхніх двох рас. Коли історія була закінчена, командири відразу ж помирилися""."
Town_Records_ReachProsperity6_1,"Ах, радий бачити, що ви отримали мою записку"", - Домінік тисне вам руки, а потім залишається навмисне мовчазним, доки ви не входите в задню кімнату, а двері не зачиняються і не замикаються."
Town_Records_ReachProsperity6_2,"Я думаю, що в мене є відповідь, яку ми шукаємо"", - починає він. ""Я мав рацію. Існує письмовий виклад історії Естера. Це міститься в Кодексі директив, книжці, яку повинен переглядати тільки вищий чиновник у регіоні."
Town_Records_ReachProsperity6_3,"У Похмуру Гавань було доставлено копію. Але не хвилюйтеся, вам не доведеться здійснювати набіг на Фортецю Привидів, щоб отримати його. Тому що вона так і не прийшла""."
Town_Records_ReachProsperity6_4,"Домінік пильно дивиться на тебе. ""Це зайняло багато часу, але врешті-решт я рознюхав у охоронця в місті, який охороняв караван, що доставив книгу зі столиці багато років тому. Очевидно, Караван був атакований групою Іноксів недалеко від південного краю Кинджального Лісу."
Town_Records_ReachProsperity6_5,"Охоронця потягли в табір Іноксів, перш ніж йому вдалося втекти і знайти дорогу в Похмуру Гавань. Як не дивно, нікого так і не послали знайти табір і забрати товари з того каравану. Ймовірно, вони не хотіли викликати ще більший гнів з боку Іноксів""."
Town_Records_ReachProsperity6_6,"Тож книга, можливо, все ще там, і охоронець точно сказав мені, де ви можете знайти табір""."
Town_Records_ReachProsperity7_1,"Дякую, що прийшли"", - вітає вас Домінік біля дверей. ""Я буду стислий. Я виявив, що ""Варта"" - це група професійних військових громил, які вважають, що їхній єдиний обов'язок - не допустити повторення Перевороту, але вони роблять це, зберігаючи будь-які докази Перевороту в секреті від усіх інших. Мені здається, це досить відсталий спосіб""."
Town_Records_ReachProsperity7_2,"Він простягає вам маленький аркуш паперу. ""Вони діють за межами Кварталу Мандрівників. Просто слідуйте за картою. Послухай, тобі не обов'язково вбивати їх усіх, якщо ти не хочеш, просто поверни Кодекс і мою книгу."
Town_Records_Scenario051Complete_1,"Ну, коли я сказав ""прорив"", я не очікував, що ти вийдеш, знайдеш Морок і знищиш його"", - каже Домінік, коли ви входите в будівлю Міського архіву. ""Звичайно, нічого такого екстремального, але справу зроблено""."
Town_Records_Scenario051Complete_10,"Його посмішка злегка повертається. ""Я відправлю це їм і дам вам знати, якщо їм вдасться перекласти цю останню таємницю..."
Town_Records_Scenario051Complete_2,"Я зміг вивчити деякі написи на стінах кімнати, яку ви знайшли під Порожнечею, і я виявив досить багато інформації про Морок""."
Town_Records_Scenario051Complete_3,"Домінік кладе свою книгу перед тобою. ""Якщо ви дозволите, у мене є останній запис у моїй історії Похмурої Гавані, який ви можете прочитати""."
Town_Records_Scenario051Complete_4,"Вивчення міжпланарних подорожей насправді було дітищем однієї людини: Бастіана Шукача. Під час його вивчення того, що було за межами цього світу, неймовірно могутня істота звернулася до Бастіана з усіх нескінченних планів, вторгаючись і руйнуючи його мрії. Щось обіцяло йому знання і силу, що перевершують те, що може вмістити будь-який окремий світ. Бастіан почав свою роботу, щоб відкрити розлом між його власним світом і світом істоти, що отруює його. Він був настільки поглинений і охоплений жадібністю і пороком, що, коли розлом нарешті відкрився і почався Переворот, безіменне зло змогло безперешкодно злитися з формою Бастіана, породивши те, що стало відомо як Морок."
Town_Records_Scenario051Complete_5,"Учені-Естери припустили, що злісне створіння не має власної форми, а просто мандрує зі світу в світ, вселяючись у посудину і використовуючи її, щоб сіяти смерть і руйнування для власної розваги. На загальну думку, ця істота безсмертна і вічна. Якщо її посудину буде знищено, вона просто знайде нову, у цьому світі або в наступному."
Town_Records_Scenario051Complete_6,"Домінік закриває книгу. ""Я дякую вам за всю допомогу, яку ви надали в написанні цієї історії, і я щиро сподіваюся, що це останній раз, коли ми всі бачили Морок""."
Town_Records_Scenario051Complete_7,"Посмішка Домініка зникає, коли він нервово смикає клаптик паперу. ""Ну, була одна остання деталь, яка змусила мене замислитися, я знайшов у Пустоті якісь записи, які я просто не міг розшифрувати. Вони смутно схожі на рунічну мову, з якою я одного разу зіткнувся на півночі, але точна структура незнайома."" Він мовчки простягає вам папір."
Town_Records_Scenario051Complete_8,"Ви уважно вивчаєте руни, але не впізнаєте їх. Ви хитаєте головою: вони для вас безглузді."
Town_Records_Scenario051Complete_9,"Я сподівався, що ви могли зіткнутися з чимось подібним у своїх подорожах, - журиться Домінік, - але я знав, що шанс був невеликий. Що ж, я впевнений, що лінгвістам в університеті сподобається цей виклик""."
Town_Records_Scenario072Complete_1,"Ах, мої шановні покровителі!"" Домінік вітає вас біля дверей будівлі Міського архіву. ""Я не можу висловити вам достатньої вдячності за те, що ви заручилися підтримкою члена ради Седогріва""."
Town_Records_Scenario072Complete_10,"Домінік починає погладжувати бороду. ""Я маю на увазі, що ця війна сталася задовго до того, як Похмура Гавань коли-небудь існувала, тож я просто не бачу зв'язку""."
Town_Records_Scenario072Complete_11,"Але я маю це з'ясувати. У всьому цьому є набагато глибша історія, і Війна Демонів має бути ключем. Я запросив кілька книжок із бібліотек південного Валрата, які, я сподіваюся, можуть пролити певне світло на це питання, але наразі ми не маємо коштів для їхнього транспортування. Насправді в нас не так уже й багато коштів""."
Town_Records_Scenario072Complete_12,"Домінік встає з-за столу і проводжає тебе назад до дверей. ""Просто продовжуй робити те, що робиш, і я впевнений, що врешті-решт до мене потечуть якісь гроші""."
Town_Records_Scenario072Complete_2,"Він веде вас через наполовину заповнені полиці з книжками в невелику кімнату в задній частині будівлі. ""Коли я почув хороші новини, я одразу ж взявся до роботи і продовжив писати""."
Town_Records_Scenario072Complete_3,"Домінік сідає за великий стіл у кімнаті, перед ним лежить його книга. Він також вказує вам на стільці. ""Це все ще потребує більш детальної інформації - більше досліджень, - але я пишаюся досі. Чому б тобі не поглянути на те, що в мене є? Будь ласка, прочитайте""."
Town_Records_Scenario072Complete_4,"Розташована в спокійних водах Торгової затоки, Похмура Гавань була заснована понад триста років тому як гавань для торговельних суден, які мандрують Туманним морем. Хоча він був новішим, ніж більшість населених пунктів, він швидко розширювався через свою важливість як центру торгівлі для людей та інших рас."
Town_Records_Scenario072Complete_5,"Похмура гавань є невід'ємною частиною людської економіки, тому що вона знаходиться в єдиному життєздатному місці на східному узбережжі для розміщення великої кількості суден. Те, що місто все ще перебуває під військовим правлінням, не припиняє дратувати торговців по всьому континенту. Весь імпорт і експорт обкладаються високими податками."
Town_Records_Scenario072Complete_6,"Проста істина полягає в тому, що Похмура Гавань все ще є надзвичайно небезпечним містом. Там, де інші поселення стали набагато безпечнішими під час людської експансії, Похмура Гавань, схоже, стає тільки небезпечнішою, незважаючи на незліченні зусилля з приборкання навколишніх диких місць. Це майже так, ніби за стінами була темна присутність, яка прагне розірвати місто і його жителів на частини."
Town_Records_Scenario072Complete_7,"Звісно, не всі поділяють цю думку. Деякі торговці вважають, що військові активно заохочують небезпечні елементи за стінами - наприклад, підбурювання племен Вермлінгів до нападу на місто - щоб нагадати всім, що військові необхідні для виживання Похмурої Гавані. Можливо, це цинічний погляд, але з Революцією Торговців, яка повалила всі інші військові уряди на континенті, важко заперечувати, що військові залишаються при владі тільки в Похмурій Гавані через постійні зовнішні загрози."
Town_Records_Scenario072Complete_8,"Домінік заламує руки. ""Я знаю. Можливо, ви очікували більшого, але запевняю вас, це тільки початок."
Town_Records_Scenario072Complete_9,"У своїх дослідженнях я виявив низку джерел, які посилаються на Війну Демонів - війну між людьми і Валратами на півдні, що сталася сотні років тому, - яка була однією з головних причин, що призвели до заснування Похмурої Гавані, але все це не має для мене особливого сенсу""."
Town_Records_Scenario073Complete_1,"Домінік підходить до вас із похмурим виглядом, коли ви входите в будівлю Міського архіву."
Town_Records_Scenario073Complete_10,"Руїни, на яких ви зараз стоїте, колись були столицею великої, процвітаючої цивілізації. Не було ні Валратів, ні людей, тільки одна раса, що росте і дозріває в гармонії зі своїм оточенням."
Town_Records_Scenario073Complete_11,"У цьому місці у стародавньої людини було багато благородних занять. Вона дивилася на дуже великий простір перед нами, споглядала зірки, і також дивилася на дуже крихітні речі, з яких складається все на цій землі, Прагнення стародавньої людини до знань було величезним, і воно простягалося занадто далеко."
Town_Records_Scenario073Complete_12,"З великою силою погляд стародавньої людини звернувся до чогось за межами цього світу - до нескінченних планів буття, що існували за межами його власного. Він жадав вирушити до них і дізнатися від них усе, що міг."
Town_Records_Scenario073Complete_13,"І саме через це бажання було створено розрив між світами, і сталося велике лихо. Бо на цьому новому плані зберігалися не відповіді на нескінченні запитання стародавньої людини, а тільки істоти з кошмарів - демони, які прагнули зруйнувати все, що їй було дорого, Незважаючи на всі знання та інструменти стародавніх людей, її міста і люди були зруйновані без можливості відновлення. Його стіни перетворилися на руїни, а сім'ї були розірвані на частини, з'їдені та загнані до печер, де вони тулилися в темряві й чекали кінця."
Town_Records_Scenario073Complete_14,"Це відомо як Великий Переворот..."
Town_Records_Scenario073Complete_15,"Та це ще не все"", - каже Домінік. ""А тільки початок. Відповіді на багато запитань, але в мене їх набагато більше. Я дам тобі знати, коли в мене буде більше інформації""."
Town_Records_Scenario073Complete_2,"Дивно бачити тебе через такий короткий час. Вочевидь, ви щойно передали мені Кодекс, і зазвичай на повне вивчення і розшифровку історії Естера пішло б більше часу, але... ну, у нас є серйозна проблема."
Town_Records_Scenario073Complete_3,"Як завжди, вас направляють у дальню кімнату, але коли Домінік відчиняє двері, ви бачите хаос і руйнування. Стіл перевернутий, а розірвані книги розкидані по підлозі."
Town_Records_Scenario073Complete_4,"Вони забрали все"", - зітхає Домінік. ""Вони забрали Кодекс; вони забрали мою книгу... Варвари""."
Town_Records_Scenario073Complete_5,"Він бачить ваш розгублений, стурбований погляд і продовжує. ""Вони називали себе Вартою. Вони сказали, що я втручаюся в те, чого не повинен був робити. Вони увірвалися в повній екіперівці, коли я переглядав Кодекс, усього через кілька хвилин після того, як ти пішов. Сказали, що їм доручено зберігати Кодекс у безпеці, а потім вони почали шукати будь-які зроблені мною копії, зрештою зупинившись на тому, щоб просто вкрасти історію Похмурої Гавані, яку я писав""."
Town_Records_Scenario073Complete_6,"Домінік жбурляє знищену книгу на підлогу. ""Я в сказі від цього! Караул? Хто, в ім'я Дуба, ці Вартові? Примітиви - ось хто вони такі! Подивися, як вони поводилися з моїми книжками!"
Town_Records_Scenario073Complete_7,"Домінік заплющує очі й робить глибокий вдих. Зрештою на його обличчі з'являється легка посмішка. ""Тим не менш, у нас є дві речі, які на нас чекають. По-перше, я думаю, що ми всі неймовірно сповнені рішучості повернути цю книгу. Я збираюся зв'язатися зі своїми контактами, можливо, проведу невелике дослідження. Я піду дізнаюся, хто такі цей ""Караул"" і де їх знайти, а потім я пошлю тебе вбити їх усіх до єдиного."
Town_Records_Scenario073Complete_8,"По-друге, у мене дуже гостра пам'ять. Домінік дістає з-під мантії зім'ятий клаптик паперу. ""Я прочитав приблизно половину історії Естера, перш ніж головорізи увійшли, розмахуючи мечами. Я думаю, що зробив досить точну транскрипцію""."
Town_Records_Scenario073Complete_9,"Це історія, розказана Естер Наарет командирам Війни Демонів:"
Town_Records_Scenario077Complete_1,"О боже, ти повернувся!"" Домінік підхоплюється від хвилювання, коли ви входите в будівлю Міського архіву. Він біжить до тебе занадто швидко, спотикається об свій халат і падає плазом."
Town_Records_Scenario077Complete_10,"Домінік знизує плечима. ""Я витрачу ще деякий час на вивчення тексту, але я не знаю, що буде потрібно, щоб знайти прорив у цьому питанні. У всіх книжках, які я читав, я ніколи не бачив жодної згадки про цю Темряву досі""."
Town_Records_Scenario077Complete_11,"Я дам тобі знати, якщо що-небудь знайду""."
Town_Records_Scenario077Complete_2,"Ой. Е-е, неважливо, - каже він, відмахуючись від інциденту. ""Я вважаю, ви знайшли книги? Будь ласка, скажи мені, що ви повернули книги!"" Коли ви киваєте, він схоплюється на ноги, широко посміхаючись. ""Тоді ходімо! Настав час розібратися у всьому цьому - і бажано в твоїй компанії, на випадок, якщо ці маніяки повернуться."
Town_Records_Scenario077Complete_3,"Опинившись у задній кімнаті, Домінік швидко відкриває Кодекс і перегортає на потрібну сторінку. ""Давайте закінчимо розповідь, добре?"
Town_Records_Scenario077Complete_4,"Кінець не настав для стародавньої людини, коли вона скорчилася в темряві своїх печер, божевільна і зломлена. Провісники Перевороту, велика армія демонів, досягли успіху в тому, щоб привести колись могутню і славну цивілізацію до її повного і остаточного кінця. Це був виклик, але полювання на нещасних істот, які тепер збилися до купи, як щури в клітці, - у цьому не було спорту."
Town_Records_Scenario077Complete_5,"Світ лежав перед ними розтрощений і спустошений, і Мраку стало нудно, сили відступили й були послані, щоб знищити якийсь інший світ, а Мрак вирішив, що буде набагато цікавіше й складніше маніпулювати жалюгідними рештками цієї давньої раси, щоб ті знищили самих себе."
Town_Records_Scenario077Complete_6,"Одну групу стародавніх людей, які втекли далеко на південь, захопив Морок, їхня кров була заражена кров'ю демонів. Результат був невпізнанний - дика, тваринна раса наполовину демонів, наполовину людей."
Town_Records_Scenario077Complete_7,"А потім Мрак спостерігав і чекав. Мрак стояв у тиші, коли людина вийшла зі своєї печери і почала відновлювати своє життя. Мрак усміхнувся новонабутій зарозумілості людини, коли вона почала розширювати свої території й відвойовувати землі в невблаганних диких земель. Морок чекав того дня, коли два його створіння зустрінуться одне з одним на полі битви і повністю знищать одне одного."
Town_Records_Scenario077Complete_8,"Морок..."" - бурмоче Домінік. ""Щоразу, коли я думаю, що докопався до суті цього, з'являється щось нове""."
Town_Records_Scenario077Complete_9,"Він відкидається на спинку стільця. ""Це звучить погано. Я припускаю, що Естер переконала командирів припинити війну, щоб уникнути виправдання сподівань Мороку, але Караул, схоже, переконані, що Морок все одно одного разу повернеться, щоб знищити нас усіх у будь-якому разі. Я не знаю, що й думати."
TrainerDialogName,"Тренер"
TransferDooms,"Перенесення Року"
Trap,"Пастка"
TwoHexObstacle,"Перешкода (2 клітини)"
UI_AUGMENT_GROUP_TOOLTIP_CGFlurry,"Отримуйте X шкоди щоб додати X до цієї атаки"
UI_AUGMENT_GROUP_TOOLTIP_CGMaw,"Отримуйте X шкоди щоб додати X до цієї атаки"
UI_AUGMENT_GROUP_TOOLTIP_CGReckless,"Отримуйте X шкоди щоб атакувати Х цілей цією атакою"
UI_AUGMENT_GROUP_TOOLTIP_CGStrength,"Отримуйте X шкоди щоб додати X до дії руху"
UI_AUGMENT_GROUP_TOOLTIP_TITLE_CGFlurry,"Шквал сокир"
UI_AUGMENT_GROUP_TOOLTIP_TITLE_CGMaw,"Черево божевілля"
UI_AUGMENT_GROUP_TOOLTIP_TITLE_CGReckless,"Відчайдушна атака"
UI_AUGMENT_GROUP_TOOLTIP_TITLE_CGStrength,"Сила в стражданнях"
UI_PREVIEW_EFFECT_AUGMENT_GROUP_CGFlurry,"-<sprite name=Heal> : +<sprite name=Attack>"
UI_PREVIEW_EFFECT_AUGMENT_GROUP_CGMaw,"-<sprite name=Heal> : +<sprite name=Attack>"
UI_PREVIEW_EFFECT_AUGMENT_GROUP_CGReckless,"-<sprite name=Heal> : +<sprite name=Target>"
UI_PREVIEW_EFFECT_AUGMENT_GROUP_CGStrength,"-<sprite name=Heal> : +<sprite name=Move>"
UndeadCommander,"Командир нежиті"
UndeadSummoningAltar,"Вівтар призову нежиті"
UnhallowedHalls,"Непрохідні зали"
UnlockAchievement,"Відкрито нове досягнення"
UnlockChapter,"Відкрито новий розділ"
UnlockCharacter,"Відкрито нового найманця"
UnlockEnhancer,"Відкрити крамницю Поліпшень"
UnlockLocation,"Відкрито нову локацію"
UnlockMerchant,"Відкрито Торговця"
UnlockQuest,"Відкрито нове завдання"
UnlockTemple,"Відкрито Храм"
UnlockTrainer,"Відкрито Тренера"
UnnamedLocation,"Місце без імені"
