Keys,"Українська [ua-UA]"
EVENT_ROAD_CAMPAIGN_17_OPTION_A,"Без питань робити те, що велить Куатрил."
EVENT_ROAD_CAMPAIGN_17_OPTION_B,"Вимагати пояснень, перш ніж ви зробите хоч щось."
EVENT_ROAD_CAMPAIGN_17_RESULT_A,"Ви встановлюєте на місце крила і виправляєте пару вм'ятин, поки Куатріл вирішує проблеми з тиском. За годину Куатрил заявляє, що апарат готовий до польоту, і застрибує в кабіну. Ви відходите на безпечну відстань і з трепетом спостерігаєте, як ця машина починає махати крилами, з пирханням розганяється і відривається від землі.<br><br>На жаль, політ виявляється недовгим, і другий крах куди більш трагічний. Куатріл гине, і вам залишається хіба що зібрати все цінне, що залишилося від апарата."
EVENT_ROAD_CAMPAIGN_17_RESULT_B,"Ви змушуєте Куатріла трохи зменшити запал і поговорити з вами, але його погляд, повний жаху, продовжує кидатися з боку в бік<br>- Як ви не розумієте? Світу потрібні мої розробки просто зараз! Я повинен довести їх до ідеалу! Цей винахід усе змінить!<br><br>Ви погоджуєтеся, що вміння літати вкрай корисне, але переконуєте Куатріла, що світ може почекати день, поки він не відпочине і не приведе думки до ладу. Ви допомагаєте йому відвезти зламаний апарат назад у місто."
EVENT_ROAD_CAMPAIGN_18_INTRO,"Дорогою можна натрапити на безліч небезпек, але головна з них - варварські племена Іноксів, що заселяють глушину в околицях міста. Ось чому у вас завмирає серце, коли група Іноксів на конях наздоганяє і оточує вас.<br><br>- О! Це ж шпигуни з тієї жахливої клоаки, що ви називаєте містом, - вимовляє найбільший Інокс, дивлячись на вас згори донизу. - Гаразд, нікчеми. що привело вас у мої землі? Невже ці бовдури послали вас убити ще більше моїх родичів?"
EVENT_ROAD_CAMPAIGN_18_OPTION_A,"Спробувати мирно домовитися"
EVENT_ROAD_CAMPAIGN_18_OPTION_B,"Змусити зарозумілого Інокса поплатитися, напавши на нього."
EVENT_ROAD_CAMPAIGN_18_RESULT_A_A,"Ви погоджуєтеся з Іноксом, що Похмура гавань - виразка на цій землі, яку треба знищити, і іноке, схоже, вірить вам<br>- Ідіть із миром, - каже вам вождь Іноксів, - і тримайтеся подалі від моїх земель"
EVENT_ROAD_CAMPAIGN_18_RESULT_A_B,"Ви намагаєтеся пояснити Іноксу, що прийшли з миром, але вождь Іноксів дивиться на вас із недовірою.<br>- Мерзенні створіння. Я проклинаю вас і ваш рід! Біжіть, забирайтеся з моїх земель і ніколи не повертайтеся!"
EVENT_ROAD_CAMPAIGN_18_RESULT_B,"Розлючені промовами Інокса, ви вихоплюєте зброю і кидаєтеся на нього. Навіть він не очікував від вас подібного. Зав'язується жорстокий бій. Завдяки коням і хорошому озброєнню ваші супротивники дають серйозну відсіч, але щойно кілька їхніх поплічників гине в бою, решта відступають."
EVENT_ROAD_CAMPAIGN_19_INTRO,"Рухаючись уздовж головного тракту, ви бачите попереду себе дивний візок. На ньому встановлені решітки, а слідом бредуть кілька закутих у ланцюги обшарпанців. По обидва боки воза їдуть верхи міські стражники, які пильно спостерігають за тим, що відбувається.<br><br>Варто вам наблизитися, як один зі стражників кричить:<br>- Тримайтеся подалі! Ми перевозимо небезпечних злочинців.<br><br>За мить один з ув'язнених вислизає з кайданів і стрімко кидається геть крізь високу траву."
EVENT_ROAD_CAMPAIGN_19_OPTION_A,"Допомогти варті зловити втікача."
EVENT_ROAD_CAMPAIGN_19_OPTION_B,"Коли стражники відвернуться на втікача, допомогти втекти решті ув'язнених."
EVENT_ROAD_CAMPAIGN_19_RESULT_A_A,"Ви кидаєтеся слідом за втікачем, але варта вирішує, що ви - спільники, які намагаються йому допомогти. Лучники стріляють у ваш бік, змушуючи вас відступити"
EVENT_ROAD_CAMPAIGN_19_RESULT_A_B,"Ув'язнений, який відсидів кілька місяців за ґратами, просто не може змагатися з вами у швидкості. За допомогою кінної варти ви швидко заганяєте його і повертаєте до воза"
EVENT_ROAD_CAMPAIGN_19_RESULT_B,"Усі заслуговують на свободу, зокрема й злочинці. Поки варта відволіклася на одного втікача, ви кидаєтеся до воза і звільняєте інших. Починається хаос: ув'язнені кидаються на всі боки. Більшості вдається втекти, а повернувшись назад у Похмуру гавань, ви знаходите на порозі готельної кімнати подарунок від невідомого відправника на знак подяки за допомогу."
EVENT_ROAD_CAMPAIGN_1_INTRO,"- Чи не запізно для прогулянки? - Стражник біля міської стіни байдуже дивиться на вас. Промурмотівши щось невиразне у відповідь, ви прямуєте у відчинені ворота.<br><br>- Ваші тіла навіть шукати не будуть, якщо ви не повернетеся! - кричить він вам навздогін.<br><br>У дорогу ви вирушили набагато пізніше, ніж розраховували - довелося затриматися через події в місті. Але дивлячись на захід сонця, що червоніє, ви відчуваєте прилив упевненості в тому, що готові: до будь-яких загроз, які чекають на вас на шляху.<br><br>А потім лунає виття вовків - цих злісних і підлих створінь. Судячи зі звуку, вони наближаються."
EVENT_ROAD_CAMPAIGN_1_OPTION_A,"Кинутися геть у пошуках укриття."
EVENT_ROAD_CAMPAIGN_1_OPTION_B,"Підпустити вовків ближче."
EVENT_ROAD_CAMPAIGN_1_RESULT_A,"Ви підриваєтеся і мчите щодуху крізь зарості геть від зловісних звуків. Коли ви з головою пірнаєте в гущу якогось чагарнику з колючими шипами, вам здається, що виття почало затихати.<br><br>Ви вибираєтеся з кущів, але до цього часу ваша шкіра вже горить від численних саден. Мабуть, надалі не варто наближатися до цих рослин."
EVENT_ROAD_CAMPAIGN_1_RESULT_B,"Упевнені в тому, що вовки не становлять серйозної загрози, ви залишаєтеся на місці і готуєтеся до бою. Поступово з темряви з'являється зграя пошарпаних голодних вовків і починає оточувати ваш загін.<br><br>Їх більше, ніж ви очікували, але все ж недостатньо, щоб впоратися з вами. Ціною пари укусів ви відбиваєтеся від цих звірів."
EVENT_ROAD_CAMPAIGN_20_INTRO,"Ви тягнетеся передгір'ям, коли чуєте вдалині дивний звук. Дуже схоже на вовче виття, але на кілька тонів вище, до того ж у ньому присутній певний ритм і навіть вгадується мелодія.<br><br>Залізши на найближчий пагорб, ви оглядаєте околиці і помічаєте зграю Вермлінгів, які стоять у колі і ""співають"", якщо це можна так назвати. Час від часу вони, не перериваючи співу, починають прихлопувати і пританцьовувати."
EVENT_ROAD_CAMPAIGN_20_OPTION_A,"Мабуть, у співу є якась зловісна ЦІЛЬ. Напасти на Вермлінгів."
EVENT_ROAD_CAMPAIGN_20_OPTION_B,"Підібратися ближче і насолодитися музикою."
EVENT_ROAD_CAMPAIGN_20_RESULT_A,"Ви застаєте зграю зненацька. Повністю поглинені своїм ритуалом, вони навіть не помічають, як ви наближаєтеся.<br>Але перш ніж впасти від вашого меча, вони дають гідну відсіч."
EVENT_ROAD_CAMPAIGN_20_RESULT_B,"Не бажаючи завадити ритуалу, ви повільно наближаєтеся, намагаючись залишатися непоміченими, а потім сідаєте зручніше і слухаєте. Вермлінги виконують кілька різних мелодій, і ви відчуваєте, як збагатився ваш внутрішній світ"
EVENT_ROAD_CAMPAIGN_21_INTRO,"Ви прорубуєтеся крізь густі зарості чагарнику, коли помічаєте безліч дрібних лісових тварин, що біжать вам назустріч.<br><br>Миші, білки, тхори - схоже, що вони рятуються втечею від чогось, що на вас чекає попереду, Запах диму, що долинає, посилює відчуття тривоги."
EVENT_ROAD_CAMPAIGN_21_OPTION_A,"Продовжити шлях."
EVENT_ROAD_CAMPAIGN_21_OPTION_B,"Послідувати за тваринами і побігти у зворотний бік."
EVENT_ROAD_CAMPAIGN_21_RESULT_A,"Ви помічаєте полум'я, але вже надто пізно. Перед вами вирує сильна лісова пожежа. Ви намагаєтеся втекти, але вибираєтеся з вогню, вже добряче обгорівши і надихавшись диму."
EVENT_ROAD_CAMPAIGN_21_RESULT_B,"Очікуючи найгіршого, ви розвертаєтеся і біжите геть тим самим шляхом, що й прийшли. Ледве ви вибираєтеся з лісу, як жахлива пожежа охоплює всі дерева в окрузі. Якийсь час у вас іде на те, щоб зрозуміти, де ви перебуваєте, і знову вибратися на дорогу. З іншого боку, все могло закінчитися набагато гірше."
EVENT_ROAD_CAMPAIGN_22_INTRO,"Минулої ночі йшла така злива, що всі дороги перетворилися на суцільну кашу. І хоча пішому подорожньому тепер пройти складно, попереду ви помічаєте тих, кому пощастило ще менше. Ви підходите до низки возів, що застрягли в багнюці на узбіччі дороги.<br><br>Озирнувшись, ви бачите там вельми різношерсту публіку в яскравому одязі, Вони намагаються виштовхнути з бруду свої квітчасті вози, прикрашені емблемами ""Дивовижного магічного техноцирку"".<br><br>- Ми тільки зупинилися, щоб перекусити, а тепер колеса застрягли в багнюці, - вимовляє Куатрил у дивному циліндрі, коли ви підходите ближче - Я впевнений, що кілька наших силачів із легкістю їх витягнуть, але від допомоги ми б теж не відмовилися."
EVENT_ROAD_CAMPAIGN_22_OPTION_A,"Допомогти виштовхнути візок Куатрила-розпорядника."
EVENT_ROAD_CAMPAIGN_22_OPTION_B,"Допомогти виштовхнути візок провісниці."
EVENT_ROAD_CAMPAIGN_22_RESULT_A,"Ви кидаєте під колеса кілька дощок, а потім, напружившись, витягаєте величезний візок із канави назад на дорогу. Мініатюрний Куатріл знімає капелюх на знак подяки.<br><br>- Що ж, сам би я точно не впорався. Ваша допомога була дуже доречною. Слухайте, а чому б вам не зайти в наш маленький цирк, коли ми наступного разу відвідаємо Похмуру гавань? І для вас це буде абсолютно безкоштовно"
EVENT_ROAD_CAMPAIGN_22_RESULT_B,"Вам шкода стару провісницю-Орхіду, яка намагається самотужки витягнути свій візок. Ви допомагаєте їй виштовхнути кибитку назад на дорогу, і тут вона хапає вас за руку і заглядає в очі.<br><br>- Шлях ваш темний і проклятий. Вас оточує тінь Мороку. Покиньте це місце і позбудьтеся тіні, перш ніж вона поглине вас"
EVENT_ROAD_CAMPAIGN_23_INTRO,"Вашу увагу привертають заплічний мішок і дорожній посох, що валяються на узбіччі.<br>Ви озираєтеся і помічаєте подорожнього, який засів у кущах неподалік.<br><br>- Вітаю! - каже він, - Ви тут дуже доречні, Вам не важко буде знайти мені парочку лопухів, а? Схоже, мене серйозно прихопило."
EVENT_ROAD_CAMPAIGN_23_OPTION_A,"Принести подорожньому пару лопухів."
EVENT_ROAD_CAMPAIGN_23_OPTION_B,"Схопити його речі і змитися, поки він не в змозі бігати."
EVENT_ROAD_CAMPAIGN_23_RESULT_A,"Ви збираєте букет лопухів і підходите до незнайомця. Якщо до цього ви не були до кінця впевнені в тому, що відбувається, то запах розвіює всі сумніви.<br><br>- Дякую! - усміхаючись, каже він. - Часом перед покликом природи просто не встояти, чи не так?<br><br>Зніяковіло закашлявшись, ви швидко збігаєте"
EVENT_ROAD_CAMPAIGN_23_RESULT_B,"Ви переводите погляд з подорожнього на його речі. Без сумніву, у торбинці знайдеться що-небудь цінне. Швидко схопивши заплічний мішок, ви тікаєте геть<br><br>- Гей! - кричить подорожній вам услід. - Ви що творите? Це мої речі!<br><br>Але ви навіть не озирнулися."
EVENT_ROAD_CAMPAIGN_24_INTRO,"Назустріч вам бреде група заляканих Іноксів. Хтось тягне вози, завантажені пожитками, здебільшого хутром і скарбом грубої роботи, решта тягне все те ж саме на своєму горбу.<br><br>Очевидно, що все найцінніше, що є в Іноксів, вони несуть із собою. Усі, хто йде, з ніг до голови вкриті чимось схожим на сажу, шаман, який очолює процесію, волає до вас:<br><br>- Звір прокинувся! Гори у вогні! Бійтеся розлютити його!<br><br>Ви помічаєте, що від далекої вершини на горизонті повільно валить чорний дим."
EVENT_ROAD_CAMPAIGN_24_OPTION_A,"Допомогти Іноксам із поклажею."
EVENT_ROAD_CAMPAIGN_24_OPTION_B,"Ігнорувати бурмотіння шамана."
EVENT_ROAD_CAMPAIGN_24_RESULT_A,"Вам шкода знедолених Іноксів, вигнаних зі своїх будинків природним катаклізмом. Ви подорожуєте з ними якийсь час, допомагаючи обробляти рани і нести частину запасів. Шаман дякує вам і віддає вам амулет.<br><br>- Ми не можемо повернутися додому, поки Звір не заспокоїться. Боюся уявити, чим це може для нас обернутися. Сподіваюся, це вас збереже."
EVENT_ROAD_CAMPAIGN_24_RESULT_B,"Ви не звертаєте уваги на труднощі племені Іноксів і продовжуєте шлях, але що ближче ви до своєї мети, то сильнішим стає відчуття тривоги. Ви відчуваєте хвилювання ґрунту під ногами, а вдалині клубочиться чорна хмара диму."
EVENT_ROAD_CAMPAIGN_25_INTRO,"Ви вже досить далеко відійшли від головної дороги, коли помітили невелику зграю Іноксів, яка наближається із заходу,<br><br>Ви намагаєтеся їх обійти, але вони прямують прямо до вас.<br><br>- Ви зайшли на нашу територію, подорожні, - вимовляє найбільша представниця племені, - А ми не любимо непроханих гостей.<br><br>Ви мовчки дивитеся на неї у відповідь.<br><br>-- Ми, звичайно, можемо вас пробачити, але на те є своя ціна."
EVENT_ROAD_CAMPAIGN_25_OPTION_A,"Спробувати мирно домовитися"
EVENT_ROAD_CAMPAIGN_25_OPTION_B,"Напасти на Іноксів. Вони не отримають жодної монети!"
EVENT_ROAD_CAMPAIGN_25_RESULT_A_A,"Інокс із вашого загону деякий час перемовляється з ватажком зграї, і врешті-решт вони дійшли згоди. Вдаривши один одного в груди, вони розходяться, і зграя дозволяє вам пройти."
EVENT_ROAD_CAMPAIGN_25_RESULT_A_B,"Умовити Іноксів на меншу суму не виходить, тож ви змушені віддати важкий мішечок золотих. Ватажок усміхається і дозволяє вам продовжити шлях."
EVENT_ROAD_CAMPAIGN_25_RESULT_B,"Ви вихоплюєте зброю і заявляєте, що сьогодні платити нікому не збираєтеся. Зграя Іноксів з ревом кидається на вас. Втім, отримавши кілька серйозних поранень, вони кидаються врозтіч і ховаються на заході, залишаючи вас зализувати свої рани."
EVENT_ROAD_CAMPAIGN_26_INTRO,"На узбіччі дороги ви помічаєте самотній візок і обережно до нього наближаєтеся.<br><br>Тільки-но ви підходите ближче, як веселий подорожній у крислатому капелюсі махає вам рукою.<br><br>- Гей, там! Ви, бува, осі лагодити не вмієте? Їду я дорогою, вона начебто рівна, без вибоїн. а потім БАХ! - Чоловік плескає в долоні. - Розлетілася навпіл. Мені за два дні потрібно доставити весь цей товар на північ, і я толком не візьму, що мені з цією бідою робити."
EVENT_ROAD_CAMPAIGN_26_OPTION_A,"Спробувати допомогти подорожньому, полагодивши зламану вісь."
EVENT_ROAD_CAMPAIGN_26_OPTION_B,"Зв'язати подорожнього і забрати весь товар, про який він так дбає."
EVENT_ROAD_CAMPAIGN_26_RESULT_A_A,"Поки ви працюєте, подорожній не замовкає, але десь за годину-півтори вам вдається полагодити вісь, і він відбуває в чудовому настрої, розсипаючись у подяках."
EVENT_ROAD_CAMPAIGN_26_RESULT_A_B,"Ви з радістю погоджуєтеся допомогти, але швидко розумієте, що не знаєте, що робити. Подорожній все одно вам дякує, і ви вирушаєте далі."
EVENT_ROAD_CAMPAIGN_26_RESULT_B,"Ви широко посміхаєтеся і підходите до подорожнього. Він навіть не пручається. Перше, що ви робите, - затикаєте його, припиняючи нескінченну балаканину. Ви обираєте найлегше, що в нього є з цінностей, і забираєте з собою, залишивши чоловіка валятися зв'язаним на узбіччі. Мабуть, його день не був таким уже й поганим, поки він не зустрів вас"
EVENT_ROAD_CAMPAIGN_27_INTRO,"Ваш шлях лежить між невеликим гаєм і крутим урвищем, коли ви натикаєтеся на повалені дерева, що перекривають дорогу.<br><br>Вал дерев здається вам дивним, та й уся ситуація вельми підозріла. У вас недобре передчуття."
EVENT_ROAD_CAMPAIGN_27_OPTION_A,"Прибрати дерева з дороги. Це найкращий спосіб пройти, та й допоможе іншим мандрівникам."
EVENT_ROAD_CAMPAIGN_27_OPTION_B,"Витратити час, щоб обійти дерева."
EVENT_ROAD_CAMPAIGN_27_RESULT_A_A,"У дерев дуже густі крони, та й самі вони занадто великі, щоб прибрати їх звичайним способом, але за допомогою стихійної магії ви в одну мить перетворюєте їх на друзки і змітаєте зі шляху."
EVENT_ROAD_CAMPAIGN_27_RESULT_A_B,"Дерева тут явно не для засідки, але від цього прибирати їх не легше. Робота важка, тож до місця призначення ви добираєтеся вже без сил."
EVENT_ROAD_CAMPAIGN_27_RESULT_B,"Ви вирішуєте обійти дерева через гай, але це простіше сказати, ніж зробити. Зарості занадто густі, та до того ж усипані колючками."
EVENT_ROAD_CAMPAIGN_28_INTRO,"Йдучи стежкою, ви зустрічаєте суворого найманця, що сидить на галявині, Він привітно киває вам.<br><br>- Гей, друзі, -- каже він. Щось дивне чується в його голосі. - Не могли б ви поділитися зі мною зіллям витривалості? Я йду в бік Похмурої гавані, але вже пройшов такий довгий шлях, що сил практично не залишилося.<br><br>Він піднімається на ноги під акомпанемент брязкання піхов об обладунок і власного гучного кректання.<br><br>- Я за нього добре заплачу."
EVENT_ROAD_CAMPAIGN_28_OPTION_A,"Продати найманцеві зілля витривалості."
EVENT_ROAD_CAMPAIGN_28_OPTION_A_UNAVAILABLE,"Потрібно 1 Мале зілля витривалості."
EVENT_ROAD_CAMPAIGN_28_OPTION_B,"Ввічливо відмовити і швиденько втекти."
EVENT_ROAD_CAMPAIGN_28_RESULT_A,"Після вельми напружених торгів ви домовляєтеся про ціну. Не перестаючи триматися за рукоять меча, воїн бере мішечок золотих і простягає його вам. Ви віддаєте товар і спокійно продовжуєте шлях."
EVENT_ROAD_CAMPAIGN_28_RESULT_B,"Було щось відштовхуюче в цьому подорожньому. Ви раді, що вирішили не затримуватися, і намагаєтеся якомога швидше забратися з його поля зору."
EVENT_ROAD_CAMPAIGN_29_INTRO,"Подорожуючи передгір'ями, ви входите у вузьку долину і бачите, що купа каміння перегороджує вам шлях. Очевидно, лавина зійшла зовсім недавно.<br><br>Ви наближаєтеся до завалу і в розпачі дивитеся на розмір валунів. Тут легко розбереться тільки хтось наділений незвичайною силою і вміннями."
EVENT_ROAD_CAMPAIGN_29_OPTION_A,"Спробувати розчистити шлях"
EVENT_ROAD_CAMPAIGN_29_OPTION_B,"Повернутися назад і спробувати знайти шлях в обхід заваленої долини."
EVENT_ROAD_CAMPAIGN_29_RESULT_A_A,"Притаманне пустотілому поєднання грубої сили та вміння працювати з каменем просто ідеально підходить для цього завдання. Буквально за лічені хвилини він розкидає і розбиває достатньо каміння, щоб можна було пройти."
EVENT_ROAD_CAMPAIGN_29_RESULT_A_B,"Ситуація далека від ідеальної, але ви, стискаючи зуби, продовжуєте працювати. До часу, коли ви розчищаєте шлях, ви розумієте, що в труні бачили всі ці валуни."
EVENT_ROAD_CAMPAIGN_29_RESULT_B,"Ви приречено зітхаєте і розвертаєтеся. Повернувшись трохи назад, ви виявляєте інший шлях через передгір'я і прямуєте туди.<br><br>На жаль, він приводить вас просто у вовче лігво, де зовсім не раді подорожнім. Ви даєте хижакам відсіч, але вони встигають вас поранити"
EVENT_ROAD_CAMPAIGN_2_INTRO,"Дорогою ви починаєте відчувати, що зголодніли. Ви подумуєте зупинитися і перекусити і тут натикаєтеся на зарості кущів, обвішаних зеленими ягодами.<br><br>Ягоди здаються апетитними, але ви сумніваєтеся - а раптом вони отруйні?"
EVENT_ROAD_CAMPAIGN_2_OPTION_A,"Покуштувати ягід"
EVENT_ROAD_CAMPAIGN_2_OPTION_B,"Не чіпати ягоди і перекусити звичайною їжею із запасів"
EVENT_ROAD_CAMPAIGN_2_RESULT_A,"Потиснувши плечима, ви з жадібністю ковтаєте жменю ягід. У них виявляється шалено солодкий смак із невеликою благородною кислинкою - просто ідеальне поєднання. Ви ні краплі не шкодуєте про своє рішення."
EVENT_ROAD_CAMPAIGN_2_RESULT_B,"Вирішивши, що не хочете потім шкодувати про необачний вчинок, ви залишаєте ягоди в спокої і продовжуєте шлях."
EVENT_ROAD_CAMPAIGN_30_INTRO,"На горизонті ви помічаєте дим, і до вас доноситься важкий запах горілої плоті. Ви прискорюєте крок, щоб побачити, що за новина чекає попереду.<br><br>За кілька хвилин ви натикаєтеся на торговий караван, розгромлений зграєю Вермлінгів, якщо вірити слідам на землі.<br><br>Навколо розкидані мертві тіла і розбиті, перевернуті вози, також ви помічаєте кілька тих, хто вижив. Вони лежать на землі. поранені та<br>закривавлені. На іншому боці дороги жінка, накульгуючи, тягне на собі вцілілі речі."
EVENT_ROAD_CAMPAIGN_30_OPTION_A,"Допомогти тим, хто вижив, розібратися після побоїща."
EVENT_ROAD_CAMPAIGN_30_OPTION_B,"Завершити те, що почали Вермлінги, і розграбувати все, що залишилося."
EVENT_ROAD_CAMPAIGN_30_RESULT_A_A,"Варто було вам попрямувати на допомогу тим, хто вижив, як жінка на дорозі почала кричати, вказуючи на Вермлінга у вашому загоні. Ви намагаєтеся її заспокоїти, але нічого не виходить. Ви кидаєте всі спроби і йдете геть"
EVENT_ROAD_CAMPAIGN_30_RESULT_A_B,"Ви розбрідаєтеся по місцю бійні, перев'язуючи рани і допомагаючи людям прийти до тями. Вам доводиться витратити частину запасів, за що ті, хто вижив, вам дуже вдячні."
EVENT_ROAD_CAMPAIGN_30_RESULT_B,"Ви без зусиль добиваєте тих, хто вижив, поклавши край їхнім стражданням. На жаль, Вермлінги були на рідкість уважні під час набігу. Вам вдається знайти лише парочку цінностей, все інше вже розграбували до вас або спалили."
EVENT_ROAD_CAMPAIGN_31_INTRO,"Діставшись вершини пагорба, ви чуєте звуки бою і крики.<br><br>Пройшовши трохи далі, ви бачите, як торговий караван відбивається від зграї Вермлінгів.<br><br>Помітно, що в охорони каравану справи кепські. Їх набагато менше, і вони змушені піти в глуху оборону, щоб захистити своїх наймачів. Найімовірніше, їх зметуть і вб'ють у найближчі кілька хвилин."
EVENT_ROAD_CAMPAIGN_31_OPTION_A,"Кинутися в битву і захистити караван від варварського нападу."
EVENT_ROAD_CAMPAIGN_31_OPTION_B,"Почекати осторонь, поки не випаде слушна нагода, щоб напасти."
EVENT_ROAD_CAMPAIGN_31_RESULT_A_A,"На щастя, дехто з вашого загону знає толк в обороні, тож баланс сил змінюється, варто їм взяти командування на себе. Вермлінги відступають. Караван врятовано"
EVENT_ROAD_CAMPAIGN_31_RESULT_A_B,"Ви намагаєтеся врятувати охорону, але самі опиняєтеся в такій самій ситуації. Вам вдається відбитися від Вермлінгів, але до цього моменту вся охорона і торговці вже мертві"
EVENT_ROAD_CAMPAIGN_31_RESULT_B,"Ви вичікуєте, поки Вермлінги не переб'ють усю охорону і не розслабляться після перемоги. Коли вони починають вивчати вміст возів, ви нападаєте із засідки. Заставши Вермлінгів зненацька, ви з легкістю з ними розправляєтеся."
EVENT_ROAD_CAMPAIGN_32_INTRO,"На узбіччі дороги ви бачите пару Валратів і віз, у який запряжена маленька конячка. Коли ви наближаєтеся, їхні руки інстинктивно тягнуться до зброї.<br>Ви жестом показуєте, що прийшли з миром, і помічаєте полегшення на їхніх обличчях.<br><br>- Можливо, добре, що ви проходили повз, подорожні, - каже один із них. - Наш кінь виснажений, та й ми самі трохи здоровіші. Ми відчайдушно потребуємо запасів, щоб дістатися до мети.<br><br>Один із Валратів слабко посміхається:<br>- Не могли б ви нам допомогти?"
EVENT_ROAD_CAMPAIGN_32_OPTION_A,"Віддати Валратам частину своїх запасів."
EVENT_ROAD_CAMPAIGN_32_OPTION_B,"Ха, ось ще! Ви витратили неабияк свого золота на ці запаси. Відмовитися допомагати."
EVENT_ROAD_CAMPAIGN_32_RESULT_A_A,"З посмішкою на обличчі інтендант виходить уперед і передає Валратам мішок з їжею і спорядженням. У нього завжди є з собою запаси, і мандрівники вкрай вдячні йому за допомогу."
EVENT_ROAD_CAMPAIGN_32_RESULT_A_B,"Вам доведеться поповнити запаси наступного разу, коли опинитеся в місті, але ви вирішуєте, що світ на них клином не зійшовся і ви цілком можете поділитися. Валрати зітхають із полегшенням і сердечно дякують вам за допомогу."
EVENT_ROAD_CAMPAIGN_32_RESULT_B,"Ви уривчасто вибачаєтеся і продовжуєте шлях. Схоже, Валрати розчаровані, але частково вас розуміють. Утім, це не заважає їм перешіптуватися за вашою спиною, поки ви йдете."
EVENT_ROAD_CAMPAIGN_33_INTRO,"Щось... не так.<br><br>Ви зупиняєтеся посеред дороги і відчуваєте, як по шкірі біжать мурашки. Ви не знаєте точно, що відбувається, але тут явно замішані якісь загадкові сили.<br><br>До вас вітром долинає ледь чутний шепіт, і вам здається, що ви ось-ось провалитеся під землю."
EVENT_ROAD_CAMPAIGN_33_OPTION_A,"Розвідати місцевість. Потрібно перевірити, які сили тут причаїлися."
EVENT_ROAD_CAMPAIGN_33_OPTION_B,"Втекти якомога швидше."
EVENT_ROAD_CAMPAIGN_33_RESULT_A_A,"Естер із вашого загону відводить до місця на узбіччі, де все здається... якимось розмитим. Вам доводиться напружувати зір, щоб розрізняти об'єкти, наче місцевість перед вами тільки наполовину тут. Естер вимовляє якісь слова, і ефект розмитості зникає"
EVENT_ROAD_CAMPAIGN_33_RESULT_A_B,"Ви деякий час блукаєте по окрузі, поки раптово перед вами не з'являється величезний демон, вирваний з іншого виміру. Щоправда, ваша присутність дивує його не менше, тож вам вдається впоратися з ним, перш ніж він завдає серйозної шкоди."
EVENT_ROAD_CAMPAIGN_33_RESULT_B,"Ви щодуху кидаєтеся вперед, бажаючи скоріше повернутися до наміченого маршруту.<br>Вам здається, що найгірше вже позаду, коли на вас зі спини нападає гігантський демон. Вам вдається відбитися, але він встигає вас добряче пошарпати й обпалити."
EVENT_ROAD_CAMPAIGN_34_INTRO,"Вам доводиться заночувати в дорозі, тож ви розбиваєте табір і розводите вогонь.<br><br>Складно заснути, коли навколо небезпека, - постійно доводиться бути напоготові, виглядаючи чергову смертельну загрозу. На щастя, ця нічка виявляється досить нудною.<br>Принаймні, доти, доки ви не чуєте голоси, що наближаються до вашого табору.<br><br>Звук тихий і низький, дуже схожий на гарчання і на якусь примітивну мову."
EVENT_ROAD_CAMPAIGN_34_OPTION_A,"Швидко загасити багаття і зачаїтися в кущах."
EVENT_ROAD_CAMPAIGN_34_OPTION_B,"Дочекатися біля багаття непроханих гостей."
EVENT_ROAD_CAMPAIGN_34_RESULT_A_A,"Вашої навички скритності цілком достатньо, щоб залишитися непоміченими для великого загону Іноксів. Ви вирішуєте не показуватися їм на очі і дати пройти повз."
EVENT_ROAD_CAMPAIGN_34_RESULT_A_B,"Ви намагаєтеся зачаїтися, але гілка, що хруснула під ногами, видає вас Іноксам, які проходять повз. Починається справжня бійня, і вам насилу вдається відбитися."
EVENT_ROAD_CAMPAIGN_34_RESULT_B_A,"Загін Іноксів з'являється на кордоні вашого табору. Бачачи, що серед вас є їхні родичі, вони дружньо вас вітають і зупиняються перекинутися парою слів. Після того як вони йдуть, залишок ночі проходить без пригод."
EVENT_ROAD_CAMPAIGN_34_RESULT_B_B,"На кордоні вашого табору з'являється загін розгніваних Іноксів. Вони заявляють, що ви вторглися на їхню територію, і вимагають, щоб ви зібрали речі і негайно забралися геть. Частину ночі, що залишилася, ви проводите в дорозі і прибуваєте до місця призначення неабияк виснаженими."
EVENT_ROAD_CAMPAIGN_35_INTRO,"Ви насолоджуєтеся приємною прогулянкою, як раптом вас оточує група незнайомців. Один із них виходить уперед, його обличчя спотворене віспинами.<br><br>- Доброго вам дня. - Він трохи посміхається. - Не хотілося б вас обтяжувати, але, бачте, мій табір вразила дивна недуга, і ми хочемо ввічливо попросити у вас грошей на ліки.<br><br>Ви озираєтеся і розумієте, що багато хто з них дійсно став жертвою якоїсь спотворювальної хвороби.<br>Незнайомець однією рукою чухає щоку, а іншою повільно витягує з піхов свій меч.<br><br>- Боюся, нас не влаштує негативна відповідь."
EVENT_ROAD_CAMPAIGN_35_OPTION_A,"Битися з ними. Мотив не важливий - грабіж є грабіж."
EVENT_ROAD_CAMPAIGN_35_OPTION_B,"Заплатити незнайомцям і отруїтися своєю дорогою."
