Keys,"English [en-GB]"
SCENARIO_PUZZLE_2B_11,"Remember to ensure the first ability card you choose has a low initiative, as you want act early this round before the <b><color=#C53F3F>Archer</color></b>."
SCENARIO_PUZZLE_2B_12,"I thought I told you to <nobr><link=""Glossary_Loot""><b><color=#FADC99>Loot</color></b> <sprite name=Loot></link></nobr> that chest! You can achieve both objectives this round if you choose your actions wisely."
SCENARIO_PUZZLE_2B_13,"Too tired to <nobr><link=""Glossary_Jump""><b><color=#FADC99>Jump</color></b> <sprite name=Jump></link></nobr> again? Perhaps you need a quick <nobr><link=""Glossary_Rest""><b><color=#FADC99>rest</color></b></link></nobr>... Y'know, to get your cards back, like before?"
SCENARIO_PUZZLE_2B_14,"A rest, stab and a <link=""Glossary_Jump""><b><color=#FADC99>Jump</color></b></link> right onto the chest, nicely done. That potion will surely be of use in the missions to come."
SCENARIO_PUZZLE_2B_15,"Don't forget, during a <nobr><link=""Glossary_Move""><b><color=#FADC99>Move</color></b> <sprite name=Move></link></nobr> ability, you can use <b>item</b>s like your <nobr><b><font=""MarcellusAlt SDF""><color=#F8F8F8>Boots of Striding</color></font></b></nobr> to increase your movement range. "
SCENARIO_PUZZLE_2B_16,"Remember that <link=""Glossary_Short Rest""><b><color=#FADC99>Short Rest</color></b></link>s allow you to recover discarded cards to immediately use in this very turn.

<link=""Glossary_Long Rest""><b><color=#FADC99>Long Rest</color></b></link>ing however takes up the whole turn, and is used instead of selecting two ability cards, giving the character an initiative of 99. In other words, not gonna help you win this round!"
SCENARIO_PUZZLE_2B_OBJ_01,"Jump over the traps and disarm the Archer before she attacks"
SCENARIO_PUZZLE_2B_OBJ_02,"Kill the Archer this round"
SCENARIO_PUZZLE_2B_OBJ_03,"Jump over the traps and loot the chest"
SCENARIO_PUZZLE_2C_01,"To be a successful guildmaster, you need to pay close attention to enemy actions and try plan your moves around them."
SCENARIO_PUZZLE_2C_02,"Just one simple objective for you this time:
<line-height=20%> 
</line-height>• Don't get attacked!
<line-height=20%> 
</line-height> 
You’ll have to start over if an enemy manages to land a hit!"
SCENARIO_PUZZLE_2C_03,"You’ll need to escape this room by opening the door in front of the <b><color=#A06E4B>Brute</color></b>, but remember that enemies in the next room will also get to act this round."
SCENARIO_PUZZLE_2C_04,"My advice? Act quickly, looking carefully at what actions the enemies are going to take. I've set it up so that you should be able to find a safe place to stand, out of reach from all enemies. Let's see if you can survive!"
SCENARIO_PUZZLE_2C_05,"Looks like the <b><color=#C53F3F>Archer</color></b> got you. You gotta move fast and stay out of her <nobr><link=""Glossary_Range""><b><color=#FADC99>Range</color></b> <sprite name=Range></link></nobr>, be sure to check her card once revealed by hovering the mouse over her. Have another go."
SCENARIO_PUZZLE_2C_06,"Remember that newly revealed enemies still get their go this round in initiative order, once the current turn is over. Now just to find that safe spot..."
SCENARIO_PUZZLE_2C_07,"Excellent, you eluded the enemies in both rooms! Opening a door will always add more enemies to deal with, so make sure you are prepared for that when opening doors in future scenarios."
SCENARIO_PUZZLE_2C_08,"Just one more round of bandit dodging to complete the mission!"
SCENARIO_PUZZLE_2C_09,"You’ll find it tricky to locate a safe space this time. Perhaps you could try preventing an attack to survive?"
SCENARIO_PUZZLE_2C_10,"You can get out of reach of those pesky <b><color=#C53F3F>Archer</color></b>s from the first room by moving further into the room, but then how to stop the <b><color=#C53F3F>Guard</color></b> attacking you? Think back to the previous mission!"
SCENARIO_PUZZLE_2C_11,"You avoided the <b><color=#C53F3F>Archer</color></b>, good job!"
SCENARIO_PUZZLE_2C_12,"However you didn’t avoid the <b><color=#C53F3F>Guard</color></b>, that's somewhat less good… I wonder if there is a way to stop him attacking?"
SCENARIO_PUZZLE_2C_13,"Excellent stuff. You're well on your way to becoming a professional!"
SCENARIO_PUZZLE_2C_14,"And how about that <link=""Glossary_Disarm""><b><color=#FADC99>Disarm</color></b></link> — a pretty powerful condition, eh? That and a nice low initiative of <b>10</b> makes <nobr><font=""MarcellusAlt SDF""><color=#F5E3B0>Provoking Roar</color></font></nobr> a real nifty card for getting out of nasty scrapes."
SCENARIO_PUZZLE_2C_15,"One more test, then I think you’ll be ready to start exploring the world and recruiting mercenaries to our Guild!"
SCENARIO_PUZZLE_2C_16,"You got hit! Pay attention to where the enemies are going to move to this turn. You need to avoid all of them!"
SCENARIO_PUZZLE_2C_OBJ_1,"Don't get attacked for 2 rounds"
SCENARIO_PUZZLE_2D_01,"Let’s talk about <b><color=#FADC99>attack modifiers</color></b>. So far in your training, characters have always drawn a <color=#FFA414><b>+0</b></color> <b><color=#FADC99>attack modifier</color></b>, meaning their attacks have always dealt the exact damage value specified on the cards. This is not normally the case!"
SCENARIO_PUZZLE_2D_02,"In real scenarios, for each <link=""Glossary_Attack""><b><color=#FADC99>Attack</color></b></link>, the character will draw an <b><color=#FADC99>attack modifier</color></b> which influences the damage dealt. These can increase the damage by <b><color=#FFA414>+1</color></b>, <b><color=#FFA414>+2</color></b>, or <b><color=#D92727>x2</color></b>, decrease by <b><color=#A050E0>-1</color></b>, <b><color=#A050E0>-2</color></b>, or <b><color=#A050E0>x0</color></b>, or leave the value unaffected as you've seen with a <color=#FFA414><b>+0</b></color>.

You can see the contents of a character's modifier deck by hovering over any character — note that unlike player characters, all monsters share a single attack modifier deck!"
SCENARIO_PUZZLE_2D_03,"For this training scenario, these <b><color=#C53F3F>Archer</color></b>s have just two attack modifiers remaining in their decks: <b><color=#D92727>x2</color></b> and <b><color=#A050E0>x0</color></b>. We want them to draw the <b><color=#A050E0>x0</color></b> to deal no damage - and we're going to give them <link=""Glossary_Disadvantage""><b><color=#FADC99>Disadvantage</color></b></link> to ensure that!"
SCENARIO_PUZZLE_2D_04,"<link=""Glossary_Range"">Range</link>d <nobr><link=""Glossary_Attack""><b><color=#FADC99>Attack</color></b>s</link></nobr> have <link=""Glossary_Disadvantage""><b><color=#FADC99>Disadvantage</color></b></link> when their target is on an adjacent hex. This forces the attacker to draw two modifier cards instead of just one, and the worst result is selected.

As these <b><color=#C53F3F>Archer</color></b>s only have two modifiers remaining, if they attack with <link=""Glossary_Disadvantage""><b><color=#FADC99>Disadvantage</color></b></link>, they will draw both but be forced to choose the <b><color=#A050E0>x0</color></b> over the <b><color=#D92727>x2</color></b> as the worse result, dealing no damage! You can see when <link=""Glossary_Disadvantage""><b><color=#FADC99>Disadvantage</color></b></link> will apply from the flashing purple symbol next to the health bar."
SCENARIO_PUZZLE_2D_05,"You can only <link=""Glossary_Disadvantage""><b><color=#FADC99>Disadvantage</color></b></link> one <b><color=#C53F3F>Archer</color></b> here, so kill the other with a Ranged Attack. Should be easy, as the <b><color=#A06E4B>Brute</color></b>’s attack modifier deck is full of <b><color=#FFA414>+1</color></b>s for this mission. You can thank me later.

Your objectives are: 
<line-height=20%> 
</line-height>• Stand next to one of the <b><color=#C53F3F>Archer</color></b>s to give her <link=""Glossary_Disadvantage""><b><color=#FADC99>Disadvantage</color></b></link>
• Kill the other <b><color=#C53F3F>Archer</color></b> with a <link=""Glossary_Range"">Range</link>d <link=""Glossary_Attack""><b><color=#FADC99>Attack</color></b></link>"
SCENARIO_PUZZLE_2D_06,"Ouch! That was quite a powerful <link=""Glossary_Attack""><b><color=#FADC99>Attack</color></b></link>! Try again — this time, stand next to one <b><color=#C53F3F>Archer</color></b> and take out the other."
SCENARIO_PUZZLE_2D_07,"See how she drew both the <b><color=#A050E0>x0</color></b> and <b><color=#D92727>x2</color></b> modifiers? <link=""Glossary_Disadvantage""><b><color=#FADC99>Disadvantage</color></b></link> forced her to draw two attack modifiers and use the worst one!"
SCENARIO_PUZZLE_2D_08,"You also saw how your attack with <nobr><b><font=""MarcellusAlt SDF""><color=#F5E3B0>Spare Dagger</color></font></b></nobr> drew a <color=#FFA414><b>+1</b></color>, thus dealing <b>4</b> damage total to take down the other <b><color=#C53F3F>Archer</color></b>."
SCENARIO_PUZZLE_2D_09,"Your final objectives are: 
<line-height=20%> 
</line-height>• Kill the remaining <b><color=#C53F3F>Archer</color></b>
• Loot the Chest"
SCENARIO_PUZZLE_2D_10,"You need to go early enough to get the first <link=""Glossary_Attack""><b><color=#FADC99>Attack</color></b></link> in, and then do <b>4</b> damage to her."
SCENARIO_PUZZLE_2D_11,"You managed <b>3+1</b> damage last time — remember you have only <color=#FFA414><b>+1</b></color> modifiers for this training mission."
SCENARIO_PUZZLE_2D_12,"Your objective was to <link=""Glossary_Loot""><b><color=#FADC99>Loot</color></b></link> that chest. We might need what's in there for the next mission, make sure you get it!"
SCENARIO_PUZZLE_2D_13,"Nice! A <nobr><b><font=""MarcellusAlt SDF""><color=#F8F8F8>Heater Shield</color></font></b></nobr> should help you soak up some damage! "
SCENARIO_PUZZLE_2D_14,"You’ve finished your basic training missions — time to introduce you to the other mercs and get you exploring!"
SCENARIO_PUZZLE_2D_OBJ_01,"Stand next to one Archer and kill the other"
SCENARIO_PUZZLE_2D_OBJ_02,"Kill the remaining Archer"
SCENARIO_PUZZLE_2D_OBJ_03,"Loot the chest this round"
SCENARIO_PUZZLE_3A_01,"Let's begin looking more closely at what each individual character can do. In this scenario, <b>Brute</b> has two Level <b>1</b> <b>Living Bones Elites</b> to deal with — which means their stats will be greater than their Level <b>0</b> counterparts.

Monster stats are combined with a base ability card drawn for the monster class' turn, resulting in the cards you see when the monsters' cards for the round are revealed. So, expect them to move a bit further and attack a bit harder, especially as they are <link=""Glossary_Elite""><b>Elite</b></link>s!"
SCENARIO_PUZZLE_3A_02,"Note how they both have an innate <b><link=""Glossary_Shield"">Shield</link></b> <b>1</b> effect, indicated by the <sprite name=Shield> icon. Each point of <b><link=""Glossary_Shield"">Shield</link></b> prevents one damage from incoming <b><link=""Glossary_Attack"">Attack</link></b>s.

However, an amount of <b><link=""Glossary_Shield"">Shield</link></b> can be ignored if targeted with an <b><link=""Glossary_Attack"">Attack</link></b> with <b><link=""Glossary_Pierce"">Pierce</link></b> <sprite name=Pierce>."
SCENARIO_PUZZLE_3A_04,"I, err... have it on good authority that these <b>Living Bones</b> are going to attack more than once each this turn. You are low on cards, and won’t be able to afford to burn any cards, so surviving here will require some <b><link=""Glossary_Shield"">Shield</link></b>ing of your own.

By the way, while these enemy <b><link=""Glossary_Shield"">Shield</link></b>s are an innate persistent effect, normally <b>active bonuses</b> granting abilities such as <b><link=""Glossary_Shield"">Shield</link></b> are accompanied by a <nobr><link=""Glossary_Round""><b>Round</b></link> <sprite name=Round></nobr> or <nobr><link=""Glossary_Persistent""><b>Persistent</b></link> <sprite name=Persistent></nobr> duration icon."
SCENARIO_PUZZLE_3A_05,"See how the <b>Living Bones</b> have an ability card that lets them <nobr><b><link=""Glossary_Target"">Target</link></b> <sprite name=Target></nobr> same enemy multiple times instead of different targets being required? You'll need to get a <b><link=""Glossary_Shield"">Shield</link></b> up to prevent some of the damage."
SCENARIO_PUZZLE_3A_06,"Be sure to use your <nobr><b><font=""MarcellusAlt SDF""><color=#F8F8F8>Minor Healing Potion</color></font></b></nobr> during your turn next time too!"
SCENARIO_PUZZLE_3A_07,"Running away isn’t going to help you succeed here. Get back in there and smash them bones!"
SCENARIO_PUZZLE_3A_08,"You killed the <b>Living Bones</b>, but as you burned a card, you don’t have enough cards left for the second round. Remember to use the potion and a <b><link=""Glossary_Shield"">Shield</link></b> ability."
SCENARIO_PUZZLE_3A_09,"Yikes, that was quite the onslaught! Nonetheless, your <b><link=""Glossary_Shield"">Shield</link></b> prevented enough damage to keep <b>Brute</b> alive. Phew!"
SCENARIO_PUZZLE_3A_10,"Final objective: Kill the remaining <b>Living Bones</b> - good luck, he’s a tanky one!"
SCENARIO_PUZZLE_3A_11,"A tip for you - perhaps you could use the ol' <b><link=""Glossary_Push"">Push</link></b> and trap combo? Note that <b><link=""Glossary_Shield"">Shield</link></b> only prevents damage from <b><link=""Glossary_Attack"">Attack</link></b>s, but it doesn't do anything against direct damage such as from traps!"
SCENARIO_PUZZLE_3A_12,"He’s not acting too fast this round, so you should be able to deal with him before he gets a chance to kill you!"
SCENARIO_PUZZLE_3A_13,"Remember to Short Rest to get <nobr><font=""MarcellusAlt SDF""><color=#F5E3B0><b>Warding Strength</b></color></font></nobr> back to <b>Push</b> ol' Bones here across the traps."
SCENARIO_PUZZLE_3A_14,"Saved the <b>Brute</b> yet again! I hear he's decided that adventuring alone is not working out for him, so he's agreed to be the first mercenary in your Guild!"
SCENARIO_PUZZLE_3A_15,"Let's get out of this dusty crypt and see who else we can recruit."
SCENARIO_PUZZLE_3A_16,"Your objectives are:
<line-height=20%> 
</line-height>• Kill a <b>Living Bones</b> using an attack with <b><link=""Glossary_Pierce"">Pierce</link></b> <sprite name=Pierce>
• Apply some <b><link=""Glossary_Shield"">Shield</link></b> <sprite name=Shield> of your own
• Use your <nobr><b><font=""MarcellusAlt SDF""><color=#F8F8F8>Minor Healing Potion</color></font></b></nobr>
<line-height=20%> 
</line-height>That should help you survive this round."
SCENARIO_PUZZLE_3A_OBJ_01,"Kill a Living Bones using a Pierce <sprite name=Pierce> Attack"
SCENARIO_PUZZLE_3A_OBJ_01b,"Survive the round by applying Shield <sprite name=Shield> and using a Health Potion"
SCENARIO_PUZZLE_3A_OBJ_02,"Kill the remaining Living Bones this turn"
SCENARIO_PUZZLE_3B_01,"Meet the <b>Scoundrel</b>! She is incredibly nimble and mobile, not to mention able to combo off huge amounts of melee damage when things line up just right. Let's help her out of this sticky situation."
SCENARIO_PUZZLE_3B_02,"Firstly, you need to:
<line-height=20%> 
</line-height>• Kill <b>3</b> <b>Archer</b>s this round before they attack
<line-height=20%> 
</line-height>You'll certainly need something that can hit more than one <nobr><b><link=""Glossary_Target"">Target</link></b> <sprite name=Target></nobr> at a time!"
SCENARIO_PUZZLE_3B_03,"The <b>Archer</b> hit you. The <b>Scoundrel</b> has some very low Initiative value ability cards, select one of those to act first."
SCENARIO_PUZZLE_3B_04,"Not quite, I need you to take out all three archers in the same round! If you combine <nobr><font=""MarcellusAlt SDF""><color=#F5E3B0><b>Throwing Knives</b></color></font></nobr> and <nobr><font=""MarcellusAlt SDF""><color=#F5E3B0><b>Smoke Bomb</b></color></font></nobr> in just the right way it is possible to take down all of the <b>Archer</b>s."
SCENARIO_PUZZLE_3B_05,"Ha! Feels good picking off multiple targets in a single turn, doesn’t it? One last objective: 
<line-height=20%> 
</line-height>• Loot at least 5 piles of gold this round
<line-height=20%> 
</line-height>A tip for you — sometimes the top half of a card allows you to <b>Move</b> too!"
SCENARIO_PUZZLE_3B_06,"<b><link=""Glossary_Loot"">Loot</link></b> abilities pick up <i>all</i> of the gold within the radius specified by the value, so you work out where you need to stand and get <b><link=""Glossary_Loot"">Loot</link></b>ing!"
SCENARIO_PUZZLE_3B_07,"You may need to <b><link=""Glossary_Move"">Move</link></b> before <link=""Glossary_Loot""><b>Loot</b></link>ing, and not all <b><link=""Glossary_Move"">Move</link></b> abilities are on the bottom half of ability cards!"
SCENARIO_PUZZLE_3B_08,"Nice! Let me just take care of that gold for you…"
SCENARIO_PUZZLE_3B_09,"For your assistance in this scenario, the <b>Scoundrel</b> has agreed to join the Guild — that means we've got enough mercenaries now for a proper mission!"
SCENARIO_PUZZLE_3B_OBJ_01,"Kill 3 Archers before they attack this round"
SCENARIO_PUZZLE_3B_OBJ_02,"Loot at least 5 tiles this round"
SCENARIO_PUZZLE_4A_01,"Right, this is your first proper fight. Looks like two clearings with a couple of bandits each."
SCENARIO_PUZZLE_4A_02,"Just remember what I’ve taught you, and don’t enter the second clearing until you are ready. You can change your characters' starting positions this time by clicking the white hexes, so choose a formation that suits you before starting your first turn."
SCENARIO_PUZZLE_4A_03,"By the way, if you're struggling to make out objects and enemies in the undergrowth, you can press <b>Tab</b> to highlight them.

You can also see the turn order of monsters of the same class this way. They will all get the same <b>initiative</b> from the card drawn for their class, but the actual order per monster on that class' turn is determined by their ID numbers. Lower numbers act first!"
SCENARIO_PUZZLE_5A_01,"Meet the <b>Spellweaver</b>, a powerful but fragile magic wielder who can harness the natural elements of the world. Good thing we found her when we did, that's a lot of bandits!"
SCENARIO_PUZZLE_5A_02,"To get her out of this mess, you'll need to harness the power of the elements infused in the battlefield. The elemental infusions display can be seen on the right of the screen, indicating which magical elements available for consuming. In this scenario, the <b><link=""Glossary_Ice"">Ice</link></b> element is already infused, but elements are normally infused for two rounds through using actions with elemental symbols on them, available for consumption after the turn in which they are infused."
SCENARIO_PUZZLE_5A_03,"This round you must: 
<line-height=20%> 
</line-height>• Consume the <b><link=""Glossary_Ice"">Ice</link></b> element to augment <nobr><font=""MarcellusAlt SDF""><color=#F5E3B0><b>Freezing Nova</b></color></font>'s</nobr> <b><link=""Glossary_Attack"">Attack</link></b>, killing as many bandits as you can.
• Survive the round by using a <b>Jump Move</b> to get out of reach.
<line-height=20%> 
</line-height>"
SCENARIO_PUZZLE_5A_04,"You need to <b><link=""Glossary_Jump"">Jump</link></b> away to safety from the bandits after hitting them with your Nova!"
SCENARIO_PUZZLE_5A_05,"To power up <nobr><font=""MarcellusAlt SDF""><color=#F5E3B0><b>Freezing Nova</b></color></font></nobr> you need to consume the <b><link=""Glossary_Ice"">Ice</link></b> element before using it. Make sure you click on the <b><link=""Glossary_Ice"">Ice</link></b> symbol to toggle the consuming of the element before clicking elsewhere on the action to use it."
SCENARIO_PUZZLE_5A_06,"By consuming the Ice element, <nobr><b><font=""MarcellusAlt SDF""><color=#F5E3B0>Freezing Nova</color></font></b></nobr> dealt <b>3</b> base damage instead of <b>2</b>! Knocking out three bandits plus applying the <link=""Glossary_Immobilize""><b>Immobilize</b></link> condition so the bandits couldn’t chase after you is pretty darn powerful, eh?"
SCENARIO_PUZZLE_5A_07,"<nobr><font=""MarcellusAlt SDF""><color=#F5E3B0><b>Ride The Wind</b></color></font></nobr> also infused the <b><link=""Glossary_Air"">Air</link></b> element for you to use later if need be. 

You may have also noticed, with only three unburnt cards remaining, the <b>Spellweaver</b> will be exhausted after the next round is over, as you cannot return burned cards via resting!"
SCENARIO_PUZZLE_5A_08,"Fortunately, the <b>Spellweaver</b> has a very powerful trick up her sleeve. Many of her powerful cards may burn after usage, but the top half of <nobr><font=""MarcellusAlt SDF""><color=#F5E3B0><b>Reviving Ether</b></color></font></nobr> allows her to return <i>all</i> of her burned cards to her hand! Getting the timing right on this one-time recovery per scenario of all burned cards is key to using <b>Spellweaver</b> well."
SCENARIO_PUZZLE_5A_09,"It's up to you now: 
<line-height=20%> 
</line-height>• Kill the remaining <b>Bandit Guard</b>s!
<line-height=20%> 
</line-height><nobr><font=""MarcellusAlt SDF""><color=#F5E3B0>Reviving Ether</color></font></nobr> will recover all of your burned cards, so you can finish these bandits off at your leisure!"
SCENARIO_PUZZLE_5A_10,"For helping her out of that bind, the <b>Spellweaver</b> has agreed to join our Guild! As you saw, her abilities can be incredibly potent, but she can be a difficult character to work with due to the complexity of her tactics."
SCENARIO_PUZZLE_5A_11,"Have another go at using her abilities. Remember you consume infused elements to power up abilities, and don’t get caught in <b><link=""Glossary_Disadvantage"">Disadvantage</link></b> by using <b><link=""Glossary_Range"">Ranged</link></b> <b><link=""Glossary_Attack"">Attack</link></b>s on adjacent targets!"
SCENARIO_PUZZLE_5A_OBJ_01,"Use a Jump Move to survive the round"
SCENARIO_PUZZLE_5A_OBJ_02,"Consume Ice to power up Freezing Nova and kill the weaker Bandits"
SCENARIO_PUZZLE_5A_OBJ_03,"Kill the remaining Bandits"
SCENARIO_PUZZLE_5B_01,"Meet the <b>Tinkerer</b>! He’s a great support character to have on a team, but can also take on multiple enemies in a pinch. Looking at all those skeletons, I'd say this counts as one!"
SCENARIO_PUZZLE_5B_02,"Currently he is <b><link=""Glossary_Wound"">Wound</link></b>ed <sprite name=Wound> and will take one damage at the start of his turns, so you ought to <link=""Glossary_Heal""><b>Heal</b></link> him as soon as possible with that <nobr><b><font=""MarcellusAlt SDF""><color=#F8F8F8>Minor Health Potion</color></font></b></nobr>."
SCENARIO_PUZZLE_5B_03,"Looking at where the enemies in this room are, I’d advise you go as late as possible this round. Sometimes it’s better to go slow and let the enemies come to you, so you aren't at risk of being attacked. Then you can use one of the <b>Tinkerer</b>’s famous <b>area effect</b> attacks to deal some serious damage to multiple enemies at once!

You can recognise such abilities by their hex-shaped patterns on the ability card, showing you the shape of the area it will target."
SCENARIO_PUZZLE_5B_04,"Remember to use your <b>item</b>s, you have more than just the ability cards at your disposal!"
SCENARIO_PUZZLE_5B_05,"You didn't manage to hit three enemies. Sometimes it is better to wait for the bad guys to come to you, try picking <nobr><font=""MarcellusAlt SDF""><color=#F5E3B0>Ink Bomb</color></font></nobr> first and then <nobr><font=""MarcellusAlt SDF""><color=#F5E3B0>Toxic Bolt</color></font></nobr> will let them walk into <b><link=""Glossary_Range"">Range</link></b> before the <b>Tinkerer</b>’s turn."
SCENARIO_PUZZLE_5B_06,"You may have noticed that if you use a <b><link=""Glossary_Heal"">Heal</link></b> ability when <b><link=""Glossary_Wound"">Wound</link></b>ed <sprite name=Wound>, the character not only recovers hit points but loses the <b><link=""Glossary_Wound"">Wound</link></b> <sprite name=Wound> condition.

<b><link=""Glossary_Heal"">Heal</link></b>ing can also remove a <b><link=""Glossary_Poison"">Poison</link></b> <sprite name=Poison> condition, but in that case you will only remove the condition and regain no hit points."
SCENARIO_PUZZLE_5B_07,"Boom! <nobr><font=""MarcellusAlt SDF""><color=#F5E3B0>Ink Bomb</color></font></nobr> was pretty good, eh?"
SCENARIO_PUZZLE_5B_08,"I’ll leave you to finish off the rest of these bad guys. Did you know you can rotate the shape of an Area Effect by pressing <b>R</b>? "
SCENARIO_PUZZLE_5B_09,"Remember when enemies are nearby to try and go first, <nobr><font=""MarcellusAlt SDF""><color=#F5E3B0><b>Net Shooter</b></color></font></nobr> should help you to finish them off."
SCENARIO_PUZZLE_5B_10,"This little guy packs quite the punch, eh? Let's sign him up and look for some paid jobs for the Guild to take on."
SCENARIO_PUZZLE_5B_OBJ_01,"Heal to cure Tinkerer's Wound"
SCENARIO_PUZZLE_5B_OBJ_02,"Hit 3 Living Bones this round"
SCENARIO_PUZZLE_5B_OBJ_03,"Kill the remaining Living Bones this round"
SCENARIO_PUZZLE_5C_01,"The crypt is bathed in an unholy light, emanating from mysterious portals in the corners of the room. You brace yourselves for battle against whatever evil may come through."
SCENARIO_PUZZLE_5C_02,"The portals suddenly blink out of existence! Whatever dark magic was reanimating the undead seems to cease, and they collapse to the floor. You have survived the undead onslaught and restored peace to the Sanctuary."
SCENARIO_PUZZLE_5C_OBJ_01,"Survive three rounds"
SCENARIO_PUZZLE_6A_01,"Hounds burst from the undergrowth, barking at you menacingly, soon followed by a Vermling Scout. He seems briefly taken aback at having stumbled upon a band of mercenaries, but quickly regains his composure and nocks an arrow, ready to fight."
SCENARIO_PUZZLE_6A_02,"You have located the sparsely defended Vermling Encampment. Driving the enemies away from here should make the trade route safe once more!"
SCENARIO_PUZZLE_7A_01,"Meet everyone’s favourite walking boulder, the <b>Cragheart</b>. You're badly outnumbered here, and will need to employ some defensive tactics. Let's go over how <nobr><b><link=""Glossary_Retaliate"">Retaliate</link></b> <sprite name=Retaliate></nobr> works and see how we can use that to help ol' Craggy out of this mess."
SCENARIO_PUZZLE_7A_02,"Like <b><link=""Glossary_Shield"">Shield</link></b>, <b><link=""Glossary_Retaliate"">Retaliate</link></b> is an <b>active bonus</b>, that can either last the <nobr><link=""Glossary_Round""><b>Round</b></link> <sprite name=Round></nobr> or be <nobr><link=""Glossary_Persistent""><b>Persistent</b></link> <sprite name=Persistent></nobr>, usually with a termination condition for the latter.

While active, melee attackers will have damage inflicted upon them equal to the <b><link=""Glossary_Retaliate"">Retaliate</link></b> value after each <b><link=""Glossary_Attack"">Attack</link></b>."
SCENARIO_PUZZLE_7A_03,"Surrounded by this many <b>Living Bones</b>, a retaliation against any that <b><link=""Glossary_Attack"">Attack</link></b> equates to a incredible amount of damage... assuming you can survive the round, that is!

Oh, and one last thing: Note that <b><link=""Glossary_Earth"">Earth</link></b> is infused already — remember to click the consume <sprite name=ConsumeEarth> icon on the card if you wish to use the element to power up an ability!"
SCENARIO_PUZZLE_7A_04,"You know one action is surely for <b><link=""Glossary_Retaliate"">Retaliate</link></b>ing, but you have another action which you can still spend on an <b><link=""Glossary_Attack"">Attack</link></b>. <nobr><font=""MarcellusAlt SDF""><color=#F5E3B0><b>Avalanche</b></color></font></nobr> is a powerful one, especially if you consume the <b><link=""Glossary_Earth"">Earth</link></b> element to power it up!"
SCENARIO_PUZZLE_7A_05,"You know one action is surely for <b><link=""Glossary_Retaliate"">Retaliate</link></b>ing, but you have another action which you can still spend on an <b><link=""Glossary_Attack"">Attack</link></b>. <nobr><font=""MarcellusAlt SDF""><color=#F5E3B0><b>Avalanche</b></color></font></nobr> is a powerful one, especially if you consume the <b><link=""Glossary_Earth"">Earth</link></b> element to power it up!"
SCENARIO_PUZZLE_7A_06,"You took a fair bit of damage, but that was a great result! A well-timed <b><link=""Glossary_Retaliate"">Retaliate</link></b> can be devastatingly powerful.

By the way, you can see the <b>active bonus</b> from <nobr><font=""MarcellusAlt SDF""><color=#F5E3B0><b>Opposing Strike</b></color></font></nobr> is still, well, active - just look at <b>Cragheart</b>'s portrait at the top of the screen. The little pips in the <b>active bonus</b>' box show you at a glance how many instances remain, and you can check the effect text and XP yield by hovering over it."
SCENARIO_PUZZLE_7A_07,"Did you notice how the <b>Living Bones</b>’ <b><link=""Glossary_Shield"">Shield</link></b> didn’t prevent any <b><link=""Glossary_Retaliate"">Retaliate</link></b> damage? Just like traps, <b><link=""Glossary_Retaliate"">Retaliate</link></b> damage is not explicitly an <b><link=""Glossary_Attack"">Attack</link></b>, and as such will deal exactly the amount it says it will, unaffected by <b><link=""Glossary_Shield"">Shield</link></b>s, modifiers and the like."
SCENARIO_PUZZLE_7A_08,"Right, finish them bones off and we can get out of here!"
SCENARIO_PUZZLE_7A_09,"Remember you still have two activations left on the <b><link=""Glossary_Retaliate"">Retaliate</link></b> from <nobr><font=""MarcellusAlt SDF""><color=#F5E3B0><b>Opposing Strike</b></color></font></nobr>, so you can factor in damage from that. Perhaps there is another way to deal damage directly through their <b><link=""Glossary_Shield"">Shield</link></b>s in addition to finish these skeletons off?"
SCENARIO_PUZZLE_7A_10,"Well done! That looked like an unmanageable situation at first but as you saw, if you play your cards right you can navigate even the trickiest situations."
SCENARIO_PUZZLE_7A_OBJ_01,"Kill 4 Living Bones this round"
SCENARIO_PUZZLE_7A_OBJ_02,"Kill the remaining Living Bones"
SCENARIO_PUZZLE_7B_01,"Meet the final member of your starting roster, the <b>Mindthief</b>. What she may lack in physical prowess is made up for in her ability to control the actions of enemies and <b><link=""Glossary_Summon"">Summon</link></b> allies to the battlefield.

<b><link=""Glossary_Summon"">Summon</link></b>s autonomously act directly before the turn of their summoner, always performing a ""<b><link=""Glossary_Move"">Move</link> X, <link=""Glossary_Attack"">Attack</link> Y</b>"" action, where <b>X</b> and <b>Y</b> are their respective base stats."
SCENARIO_PUZZLE_7B_02,"As the <b>Mindthief</b> was out hunting demons, you are about to face a more serious enemy, the <b>Night Demon</b>. 

These harrowing creatures have an inherent ability to give <b><link=""Glossary_Disadvantage"">Disadvantage</link></b> to all <b><link=""Glossary_Attack"">Attack</link></b>s targeting them, making them often tricky to deal with. Perhaps you can try taking them down with a non-<b><link=""Glossary_Attack"">Attack</link></b> source of direct damage?"
SCENARIO_PUZZLE_7B_03,"For this round: 
<line-height=20%> 
</line-height>• <b><link=""Glossary_Summon"">Summon</link></b> an Ally
• Kill a <b>Night Demon</b>
<line-height=20%> 
</line-height>A top tip for you: Enemies will prioritise your <b><link=""Glossary_Summon"">Summon</link></b> if you are at the same range. Use this to your advantage!"
