Keys,"English [en-GB]"
GUI_GIFT_ENEMY_ADVANTAGE,"The next scenario's enemies start with Advantage"
GUI_GIFT_ENEMY_BLESS,"The next scenario's enemies start Blessed"
GUI_GIFT_ENEMY_CURSE,"The next scenario's enemies start Cursed"
GUI_GIFT_ENEMY_DISADVANTAGE,"The next scenario's enemies start with Disadvantage"
GUI_GIFT_ENEMY_DISARMED,"The next scenario's enemies start Disarmed"
GUI_GIFT_ENEMY_IMMOBILIZE,"The next scenario's enemies start Immobilized"
GUI_GIFT_ENEMY_INVISIBLE,"The next scenario's enemies start with Invisibility"
GUI_GIFT_ENEMY_MUDDLE,"The next scenario's enemies start Muddled"
GUI_GIFT_ENEMY_POISON,"The next scenario's enemies start Poisoned"
GUI_GIFT_ENEMY_STRENGTHEN,"The next scenario's enemies start Strengthened"
GUI_GIFT_ENEMY_STUN,"The next scenario's enemies start Stunned"
GUI_GIFT_ENEMY_WOUND,"The next scenario's enemies start Wounded"
GUI_GIFT_ENHANCEMENT,"You've received an Enhancement"
GUI_GIFT_IMMOBILIZE,"You have been Immobilized"
GUI_GIFT_IMMOBILIZE_COMBINED,"One character gains IMMOBILIZE"
GUI_GIFT_INFUSION,"Start the next scenario with {0} infused"
GUI_GIFT_INVISIBLE,"You have been granted Invisibility"
GUI_GIFT_INVISIBLE_COMBINED,"One character gains INVISIBLE"
GUI_GIFT_ITEM,"You've received an Item"
GUI_GIFT_ITEM_DESIGN,"You've received an Item Design"
GUI_GIFT_LOST_GOLD,"You've lost {0} Gold"
GUI_GIFT_MUDDLE,"You have been Muddled"
GUI_GIFT_MUDDLE_COMBINED,"One character gains MUDDLE"
GUI_GIFT_NEGATIVE_CONDITION,"You suffer from an unknown condition"
GUI_GIFT_NONE,"I've got nothing for you"
GUI_GIFT_PERK,"You've received a Perk"
GUI_GIFT_POISON,"You have been Poisoned"
GUI_GIFT_POISON_COMBINED,"One character gains POISON"
GUI_GIFT_POSITIVE_CONDITION,"You have gained a positive effect"
GUI_GIFT_ROUNDS_DURATION," for the first round of the next scenario"
GUI_GIFT_SEVERAL_ROUNDS_DURATION," for {0} rounds"
GUI_GIFT_STRENGTHEN,"You have been Strengthened"
GUI_GIFT_STRENGTHEN_COMBINED,"One character gains STRENGTH"
GUI_GIFT_STUN,"You have been Stunned"
GUI_GIFT_STUN_COMBINED,"One character gains STUN"
GUI_GIFT_WIN_GOLD,"You've gained {0} Gold"
GUI_GIFT_WOUND,"You have been Wounded"
GUI_GIFT_WOUND_COMBINED,"One character gains WOUND"
GUI_GIFT_XP,"You've gained {0} XP"
GUI_GUILD,"Guild"
GUI_GUILDMASTER_DIFFICULTY_TITLE,"Difficulty"
GUI_GUILDMASTER_REPEATED_NAME,"Guild Name is already in use. Please enter different one."
GUI_GUILDMASTER_RULESET,"Guildmaster Ruleset"
GUI_GUILDMASTER_START_GAME,"Start Game"
GUI_GUILDMASTER_TUTORIAL_FULL,"Full Tutorial"
GUI_GUILDMASTER_TUTORIAL_INTRODUCTION_DESCR,"Introduction: Experience the initial Story and Puzzle Quests"
GUI_GUILDMASTER_TUTORIAL_SKIP_FTUE,"Story Intro"
GUI_GUILDMASTER_TUTORIAL_SKIP_FTUE_INTRO,"Quick Start"
GUI_GUILDMASTER_TUTORIAL_SKIP_FTUE_INTRO_DESCR,"Skip Tutorial and Introduction"
GUI_GUILDMASTER_TUTORIAL_TUTORIAL_DESCR,"Tutorial: Get to know the basic mechanics of Gloomhaven"
GUI_GUILD_City,"Gloomhaven"
GUI_GUILD_Enchantress,"Enchantress"
GUI_GUILD_Enhancer,"Enchantress"
GUI_GUILD_MercenaryLog,"Town Records - Mercenary Log"
GUI_GUILD_Merchant,"Merchant"
GUI_GUILD_Temple,"Temple of the Great Oak"
GUI_GUILD_TownRecords,"Town Records - Narrative"
GUI_GUILD_Trainer,"Trainer"
GUI_GUILD_WorldMap,"World Map"
GUI_Gold_mode_selector_DESCR,"Gold Settings cannot be modified once the game starts. Choose wisely!"
GUI_HARD,"Hard"
GUI_HOUSE_RULES,"House Rules"
GUI_HOUSE_RULES_ADVANTAGE,"Advantage/Disadvantage"
GUI_HOUSE_RULES_ADVANTAGE_ORIGINAL,"Original: Can roll into a null modifier with advantage."
GUI_HOUSE_RULES_ADVANTAGE_ORIGINAL_TOOLTIP,"<color=#F1DBAE>Original:</color> When attacking with Advantage, if a single Rolling Modifier is drawn, both Attack Modifiers will be applied to the attack. In Disadvantage, only the non-rolling Modifier will be applied.
If both draws are Rolling Modifiers, keep drawing until a non-rolling modifier is drawn. In Advantage, all Modifiers are applied to the attack. In Disadvantage, only the non-rolling Modifier is applied to the attack."
GUI_HOUSE_RULES_ADVANTAGE_VARIANT,"Variant: Can't roll into a null modifier with advantage. *Recommended"
GUI_HOUSE_RULES_ADVANTAGE_VARIANT_TOOLTIP,"<color=#F1DBAE>Variant:</color> When attacking with Advantage or Disadvantage, if the first Attack Modifier is a Rolling Modifier, keep drawing until a non-rolling Modifier is drawn. Then draw one additional Attack Modifier, ignore any rolling icon. With Advantage, all Rolling Modifiers are applied to the better of the two final draws. With Disadvantage, all Rolling Modifiers are ignored and the worst of the last two draws will be applied."
GUI_HOUSE_RULES_ATTACK_MODIFIERS,"Attack Modifiers"
GUI_HOUSE_RULES_ATTACK_MODIFIERS_ORIGINAL,"Original: x2 and x0 Attack Modifiers. *Recommended"
GUI_HOUSE_RULES_ATTACK_MODIFIERS_ORIGINAL_TOOLTIP,"Attack Modifier decks will contain x2 and x0 Attack Modifiers."
GUI_HOUSE_RULES_ATTACK_MODIFIERS_variant,"Variant: +2 and -2 Attack Modifiers."
GUI_HOUSE_RULES_ATTACK_MODIFIERS_variant_tooltip,"x2 Attack modifiers will be replaced with +2
x0 Attack modifiers will be replaced with -2"
GUI_HOUSE_RULES_DESCR,"House Rules can be modified during the game. These can be found in the Options Menu."
GUI_HOUSE_RULES_LINE_OF_SIGHT,"Line of Sight"
GUI_HOUSE_RULES_LINE_OF_SIGHT_ORIGINAL,"Original: Standard LOS Rules."
GUI_HOUSE_RULES_LINE_OF_SIGHT_ORIGINAL_tooltip,"If a character has line of sight, a line can be drawn from any corner of the attacker’s hex to any corner of the defender’s hex without touching any part of a wall."
GUI_HOUSE_RULES_LINE_OF_SIGHT_variant,"Variant: Centre Hex LOS Added. *Recommended"
GUI_HOUSE_RULES_LINE_OF_SIGHT_variant_tooltip,"A line can be drawn from the centre or any corner of the attacker’s hex to the centre or any corner of the defender’s hex without touching any part of a wall."
GUI_HOUSE_RULES_SCENARIO_WARNING,"You cannot change the House Rules Settings while in a Scenario."
GUI_HOUSE_RULES_SPAWNED_MONSTER_GOLD,"Spawned Monster Gold Drops"
GUI_HOUSE_RULES_SPAWNED_MONSTER_GOLD_ORIGINAL,"Original: Spawned monsters do not drop gold on death. *Recommended"
GUI_HOUSE_RULES_SPAWNED_MONSTER_GOLD_ORIGINAL_TOOLTIP,"Spawned monsters do not drop gold on death."
GUI_HOUSE_RULES_SPAWNED_MONSTER_GOLD_VARIANT,"Variant: Spawned monsters drop gold on death."
GUI_HOUSE_RULES_SPAWNED_MONSTER_GOLD_VARIANT_TOOLTIP,"Spawned monsters drop gold on death."
GUI_HOUSE_RULES_SUMMON_MOVEMENT,"Summons Movement"
GUI_HOUSE_RULES_SUMMON_MOVEMENT_ORIGINAL,"Original: No Focus, No Move."
GUI_HOUSE_RULES_SUMMON_MOVEMENT_ORIGINAL_tooltip,"If there are no enemies or no valid path to a hex from which the Summon can attack an enemy, the Summon will not move."
GUI_HOUSE_RULES_SUMMON_MOVEMENT_variant,"Variant: No Focus, Move Choice. *Recommended"
GUI_HOUSE_RULES_SUMMON_MOVEMENT_variant_tooltip,"If there are no enemies or no valid path to a hex from which the Summon can attack an enemy, the Mercenary who summoned them can choose whether the summon will move towards that Mercenary or will not move."
GUI_HOW_TO_PLAY,"How to Play"
GUI_HeroLevel,"Character level."
GUI_IMPROVED_SHORT_REST_ACTIVE_BONUS_TOOLTIP,"During your next turn, Short Rest with all the benefits of a Long Rest:
- <indent=%15>Choose one Discarded Card to Burn and recover all the other discarded cards.</indent>
- <indent=%15>Heal 2 self.</indent>
- <indent=%15>Refresh all your spent Items.</indent>"
GUI_IMPROVED_SHORT_REST_TITLE_TOOLTIP,"Unstoppable Destruction"
GUI_IMPROVED_SHORT_REST_TOOLTIP,"On this turn only, Short Rest with all the benefits of a Long Rest:
- <indent=%15>Choose one Discarded Card to Burn and recover all the other discarded cards.</indent>
- <indent=%15>Heal 2 self.</indent>
- <indent=%15>Refresh all your spent Items.</indent>"
GUI_INOX_PREVIEW,"Also, a group of rebellious Inox Warriors have set up a base in the forest and are raiding the local populous. Head to their location and take them down! "
GUI_INOX_WIN,"With the Inox dead, this area is once again safe from their attacks. Hopefully you picked up one of their large axes before you left?"
GUI_INVENTORY,"Inventory"
GUI_INVENTORY_ITEMS,"Equipment"
GUI_INVENTORY_SLOT_Body,"Body Item"
GUI_INVENTORY_SLOT_Hands,"Hand Items"
GUI_INVENTORY_SLOT_Head,"Head Item"
GUI_INVENTORY_SLOT_Legs,"Legs Item"
GUI_INVENTORY_SLOT_OneHand,"Hand Item {0}"
GUI_INVENTORY_SLOT_POCKET,"Pocket {0}"
GUI_INVENTORY_SLOT_SmallItem,"Small Item {0}"
GUI_INVENTORY_SLOT_SmallItems,"Small Items"
GUI_INVENTORY_SLOT_TwoHand,"Hand Item 2"
GUI_ITEMS_LOSE_DURABILITY,"Your items have lost 1 durability"
GUI_ITEMS_TABLE,"Items"
GUI_ITEMS_UNAVAILABLE,"No Items Available"
GUI_ITEM_BOUND_TO,"Bound to <color=#{0}>{1}</color> <size=140%><sprite name=""{2}"" color=#{0}></size>"
GUI_ITEM_BUY_FOR,"Buy item for <color=#{0}>{1}</color> <size=140%><sprite name=""{2}"" color=#{0}></size>"
GUI_ITEM_CARDS_BODY,"Body Cards"
GUI_ITEM_CARDS_HAND,"Hand Cards"
GUI_ITEM_CARDS_HEAD,"Head Cards"
GUI_ITEM_CARDS_LEGS,"Legs Cards"
GUI_ITEM_CARDS_NONE,"None"
GUI_ITEM_CARDS_SMALLITEM,"Small Item Cards"
GUI_ITEM_EQUIPPED_DIFFERENT_SLOT,"Equipped in slot <color=#F1DBAEFF> {0}</color>"
GUI_ITEM_GUI_ITEM_SLOT_SMALLITEM_LOCKED_DESCRIPTION,"Unlock this item slot by levelling this character up to level {0}"
GUI_ITEM_GUI_ITEM_SLOT_SMALLITEM_LOCKED_MYSTERY,"How could this slot be unlocked?"
GUI_ITEM_REPUTATION_DISCOUNT_TOOLTIP,"<color=#{3}><rotate={4}><sprite name=""ReputationLevel_Icon"" color=#{3}></rotate> Reputation Modifier: {2}<sprite name=""Gold_Icon_White"" color=#{3}></color>
{1}<sprite name=""Gold_Icon_White""> + <color=#{3}><rotate={4}><sprite name=""ReputationLevel_Icon"" color=#{3}></rotate>{2}</color> = <color=#FCC954FF>{0}<sprite name=""Gold_Icon_White"" color=#FCC954FF></color>"
GUI_ITEM_SLOT_BODY,"Body"
GUI_ITEM_SLOT_HAND,"Hand"
GUI_ITEM_SLOT_HEAD,"Head"
GUI_ITEM_SLOT_LEGS,"Legs"
GUI_ITEM_SLOT_ONEHAND,"Hand"
GUI_ITEM_SLOT_SMALLITEM,"Small Item"
GUI_ITEM_SOLDOUT,"Sold Out!"
GUI_JOURNEY,"Journey"
GUI_JOURNEY_START_TIP,"Choose a path to a settlement. Failing the Journey will return you back to the starting village."
GUI_JOURNEY_START_TIP_TITLE,"Start a Journey"
GUI_JOURNEY_TO,"Journey to {0}"
GUI_LEAVE,"Leave"
GUI_LEVEL,"Level"
GUI_LEVELUP,"LEVEL {0}!"
GUI_LEVELUP_AVAILABLE_CARDS,"<color=#CEAD5A>{0}</color> Ability Cards available!"
GUI_LEVELUP_BUTTON,"Level Up!"
GUI_LEVELUP_CHARACTER,"{0} has reached"
GUI_LEVELUP_CHOOSE_CARD,"Add 1 new card to the {0}'s deck"
GUI_LEVELUP_NEW_CARDS,"Further Ability Cards"
GUI_LEVELUP_NEW_CARDS_TOOLTIP,"<color=#CEAD5A>Further Abilities</color> are those that don't make it into a Mercenary's Mastered Abilities set.
1 Locked card can be added to Mastered Abilities set after leveling up"
GUI_LEVELUP_RECEIVED_CARDS,"You've unlocked <sprite name=""Card_Icon""><color=#CEAD5A>{0} new ability cards!</color>
Choose <color=#CEAD5A>one</color> to permanently add to this mercenary's deck."
GUI_LEVELUP_WEALTH_BUTTON_TOOLTIP,"Level Up to match the current Gloomhaven Wealth Level."
GUI_LEVEL_EDITOR,"Level Editor"
GUI_LEVEL_EDITOR_CREATE_NEW,"Create New Level"
GUI_LEVEL_EDITOR_CREATE_NEW_PARTY,"Create New Party"
GUI_LEVEL_EDITOR_LOAD_EXISITING_PARTY,"Load Existing Party"
GUI_LEVEL_EDITOR_LOAD_IN_EDITOR,"Open In Editor"
GUI_LEVEL_EDITOR_MULTIPLE_LEVELS_SAME_NAME,"Multiple levels with the same name. Saved a copy in the Custom Levels Directory."
GUI_LEVEL_EDITOR_PLAY,"Play"
GUI_LEVEL_UP_OUTSIDE_GLOOMHAVEN,"You must return to Gloomhaven to level up"
GUI_LINKED_QUEST_CHOOSE_TOOLTIP,"Continue to {0} or Return to Gloomhaven"
GUI_LINKED_QUEST_HEADQUARTERS_CHOICE,"Return to Gloomhaven"
GUI_LINKED_QUEST_INVALID_CHOICE,"You must return to Gloomhaven before taking this Quest"
GUI_LINKED_QUEST_LINKEDQUEST_CHOICE,"You won’t face a Road Encounter if you accept the Quest now"
GUI_LOAD,"Load"
GUI_LOADING,"Loading"
GUI_LOADING_DOTS,"Loading..."
GUI_LOADING_STATE_COMPARE,"Comparing Player States.  Please wait..."
GUI_LOADING_WAITING_FOR_PLAYERS,"Waiting for other players..."
GUI_LOADOUT_ENEMIES,"Enemies"
GUI_LOADOUT_ENTER_SCENARIO,"Enter Dungeon"
GUI_LOADOUT_OVERVIEW,"Overview"
GUI_LOADOUT_SPECIAL_RULES,"Special Rules"
GUI_LOAD_ADVENTURE,"Load Adventure"
GUI_LOAD_ADVENTURE_DESCRIPTION,"Choose saved data to resume..."
GUI_LOAD_ADVENTURE_DIFFICULTY,"Difficulty:"
GUI_LOAD_ADVENTURE_GOLD,"Party Gold:"
GUI_LOAD_ADVENTURE_ITEMS,"Items:"
GUI_LOAD_ADVENTURE_LOCATION,"Location:"
GUI_LOAD_ADVENTURE_QUEST,"Quest:"
GUI_LOAD_ADVENTURE_START_JOURNEY,"Ready to start a new journey!"
GUI_LOAD_ADVENTURE_START_QUEST,"Ready to start a new quest!"
GUI_LOAD_CAMPAIGN,"Load Campaign"
GUI_LOAD_GAME_DLC_QUEST,"DLC Mission"
GUI_LOAD_MODCONFIG,"Load ModConfig"
GUI_LOAD_MODDING,"Load Mod"
GUI_LOAD_PARTY_SLOT_OWNER,"Owner:"
GUI_LOAD_SAVE_MISSING_DLC,"<color=#F1DBAE>{0} Save File</color>
This shared save file contains data from the {0} DLC. To load this save file you must buy the {0} DLC."
GUI_LOAD_SCENARIO,"Load Scenario"
GUI_LOCKED,"Locked"
GUI_LOCKED_CARD_TOOLTIP,"Cards that haven't been added to Mastered Abilities remain <color=#CEAD5A>locked</color> unless an unlock point is spent to do so.
Choose <color=#CEAD5A>Reset Mercenary</color> to rebuild the Mastered Ability set."
GUI_LOCKED_OBJECT,"Locked {0}"
GUI_LOGIN,"Log In"
GUI_LOGOUT,"Log Out"
GUI_LONG_REST,"Long rest"
GUI_LOSE_CARD,"<sprite name=""Lost""> Burn ""{0}""
"
GUI_LOSE_CARDS,"<sprite name=""Lost""> Burn Cards
"
GUI_MAIN_MENU,"Main Menu"
GUI_MAIN_MENU_CAMPAIGN_TOOLTIP,"<color=#F1DBAE>Campaign</color>
Play the original board game's campaign and face the horrors beyond the walls of Gloomhaven in a 95-quest campaign plus any unlocked Expansions!"
GUI_MAIN_MENU_EXTRAS_TOOLTIP,"<color=#F1DBAE>Extras</color>
Delve into the full extent of Gloomhaven's rules in 'How to Play', unleash your creative side in the 'Level Editor' or make the game your own in 'Modding'."
GUI_MAIN_MENU_GUILDMASTER_TOOLTIP,"<color=#F1DBAE>Guildmaster</color>
A new Digital-only mode designed for players to master Gloomhaven's rules and mercenaries with over 100 new missions."
GUI_MAIN_MENU_MULTIPLAYER_HOW_TO_HOST,"How to Host a Session"
GUI_MAIN_MENU_MULTIPLAYER_HOW_TO_HOST_DESCR,"<size=+4><sprite name=""Pointer""></size><indent=20>While <color=#F1DBAE>in an existing Gloomhaven saved game</color>, click ""Esc"" to open the Pause menu and select ""Multiplayer"".
</indent>
<size=+4><sprite name=""Pointer""></size><indent=20>This will open the Multiplayer panel, on which you can <color=#F1DBAE>select ""Host Session""</color> to start a Multiplayer session.

</indent>
<size=+4><sprite name=""Pointer""></size><indent=20><color=#F1DBAE>Invite friends</color> from Steam or reach out to them with a generated invite code (you need to invite a minimum of one player to successfully Host a Multiplayer session).

</indent>
<size=+4><sprite name=""Pointer""></size><indent=20>Players will automatically be assigned a <color=#F1DBAE>Character Role</color> as they join the session. As the Host you can edit how players have been assigned by selecting the Character Roles on the Multiplayer panel.

</indent>
<size=+4><sprite name=""Pointer""></size><indent=20>When in Multiplayer, players can join while on the <color=#F1DBAE>World Map or the Card selection phase</color> inside a Scenario.
</indent>"
GUI_MAIN_MENU_MULTIPLAYER_HOW_TO_HOST_TITLE,"Host a Session"
GUI_MAIN_MENU_MULTIPLAYER_TOOLTIP,"<color=#F1DBAE>Multiplayer</color>
Join an existing Multiplayer game using an invite code."
GUI_MAIN_MENU_OPTIONS_TOOLTIP,"<color=#F1DBAE>Options</color>
View and change the game settings to fit your playstyle."
GUI_MAIN_MENU_TUTORIAL_TOOLTIP,"<color=#F1DBAE>Tutorial</color>
New to Gloomhaven? Play the tutorial to familiarise yourself with the basic mechanics of the game. This can also be experienced as part of the intro to the Guildmaster mode."
GUI_MANAGE_MODS,"Manage Mods"
GUI_MANAGE_MODS_TITLE,"Manage Mods"
GUI_MEDIUM,"Medium"
GUI_MIND_CONTROL,"Mind Control"
GUI_MIND_CONTROL_ACTION,"This character is under the effect of mind control for one action"
GUI_MIND_CONTROL_TURN,"This character is under the effect of mind control for their next turn this round"
GUI_MODDED,"Modded"
GUI_MODDING,"Modding"
GUI_MODDING_ADD_MOD_TOOLTIP,"Add Mod"
GUI_MODDING_APPLY_MOD,"Please Wait.  Processing '{0}'"
GUI_MODDING_CAMPAIGN_MOD,"Campaign Mod"
GUI_MODDING_CANCEL_CREATE_RULESET_CONFIRMATION_TITLE,"Cancel Create Ruleset"
GUI_MODDING_CANCEL_EDIT_RULESET_CONFIRMATION_TITLE,"Cancel Editing"
GUI_MODDING_CHANGE_DIRECTORY,"Change Mod Directory"
GUI_MODDING_CHANGE_DIRECTORY_FAILED,"Changing Mod Directory Failed"
GUI_MODDING_COMPILING,"Compiling..."
GUI_MODDING_CREATED_MOD_NOTIFICATION,"<color=#F1DBAE>{0}</color> Mod Created"
GUI_MODDING_CREATE_MOD,"Create New Mod"
GUI_MODDING_CREATE_NEW_RULESET,"Create New Ruleset"
GUI_MODDING_CREATE_RULESET_CONFIRMATION,"Choose a Game Mode for your Ruleset.
You will not be able to change this when editing Ruleset."
GUI_MODDING_CREATE_RULESET_CONFIRMATION_TITLE,"Game Mode"
GUI_MODDING_CREATE_RULESET_NOTIFICATION,"<color=#F1DBAE>{0}</color> Created!"
GUI_MODDING_CREATE_VIEW_TITLE,"Create New Mod"
GUI_MODDING_CUSTOMLEVEL_MOD,"Custom Level Mod"
GUI_MODDING_CUSTOM_MOD,"Custom Mod"
GUI_MODDING_DELETE_RULESET,"Delete Ruleset"
GUI_MODDING_DELETE_RULESET_NOTIFICATION,"<color=#C53F3F>{0} has been deleted</color>"
GUI_MODDING_EDIT_RULESET,"Edit Ruleset"
GUI_MODDING_ERROR_CREATING_MOD,"An error occured while attempting to create a new mod"
GUI_MODDING_ERROR_SAVING_MOD,"An error occurred while attempting to save the mod."
GUI_MODDING_EXPORT_FAILED_CONFIRMATION,"Make sure no files or folders in the export directory are open while exporting"
GUI_MODDING_EXPORT_FAILED_CONFIRMATION_TITLE,"Exporting Failed!"
GUI_MODDING_EXPORT_SUCCESS_NOTIFICATION,"Moddable content has been successfully exported!"
GUI_MODDING_FAILED_TO_CREATE_PREVIEW,"An error occurred while attempting to create the preview image for the mod."
GUI_MODDING_FILE_CONFLICT,"File Conflict"
GUI_MODDING_FILE_CONFLICT_DESC,"There is a collision between mods!"
GUI_MODDING_FINISH_EDIT_RULESET,"Finish Editing"
GUI_MODDING_FINISH_EDIT_RULESET_CONFIRMATION,"Editing this Ruleset will delete all existing save data for it"
GUI_MODDING_GUILDMASTER_MOD,"Guildmaster Mod"
GUI_MODDING_HASH_COMPARE_FAIL_MESSAGE,"The current ruleset has been modified since it was last compiled.  You will need to recompile this ruleset in order to play it."
GUI_MODDING_HASH_COMPARE_FAIL_TITLE,"Hash Compare Failure"
GUI_MODDING_INVALID_RULESET_CHAR,"The name for the Ruleset can't contain any characters that are not supported for directory names on your OS"
GUI_MODDING_INVALID_RULESET_NAME,"Invalid Ruleset name"
GUI_MODDING_LANGUAGE_MOD,"Language Mod"
GUI_MODDING_LIST_RULESETS,"Your Rulesets"
GUI_MODDING_LIST_VIEW_TITLE,"Your Mods"
GUI_MODDING_LOAD_ERROR,"Current ModConfig has not been loaded. 
Reverting to Core ModConfig.
All ModConfig upgrades & fixes could be done in Modding Menu."
GUI_MODDING_MENU,"Modding"
GUI_MODDING_MOD_ALREADY_EXISTS,"Mod already exists.  Unable to create a new mod with this name."
GUI_MODDING_MOD_TYPE,"Mod Type"
GUI_MODDING_NEED_WORKSHOP_AGREEMENT,"You must agree to the Steam Workshop terms to complete the upload"
GUI_MODDING_NOTIFICATION,"Modding Notification"
GUI_MODDING_OPEN_STEAM_WORKSHOP,"Visit Steam Workshop"
GUI_MODDING_PLAY_RULESET_NOTIFICATION,"<color=#F1DBAE>{0}</color> Ruleset is active!"
GUI_MODDING_REMOVE_MOD_TOOLTIP,"Remove Mod"
GUI_MODDING_RULESET_CREATED,"A new Ruleset folder has been created with the name '{0}'"
GUI_MODDING_RULESET_DIR_ERROR,"An error occurred attempting to create the new Ruleset directory"
GUI_MODDING_RULESET_LOADED_FAIL,"Failed to load '{0}'"
GUI_MODDING_RULESET_LOADED_OK,"Successfully loaded '{0}'"
GUI_MODDING_RULESET_LOSE_CHANGES_CONFIRMATION,"All changes to the Ruleset will be lost"
GUI_MODDING_RULESET_PLAY,"Play"
GUI_MODDING_STEAM_MOD,"Steam Mod"
GUI_MODDING_UNABLE_TO_FIND_MOD,"Unable to find the files for this mod.  "
GUI_MODDING_UPLOADING_WITH_DOTS,"Uploading Mod..."
GUI_MODDING_UPLOAD_FAILED,"Upload failed"
GUI_MODDING_UPLOAD_MOD_TOOLTIP,"Upload Mod to Steam"
GUI_MODDING_UPLOAD_SUCCESSFUL,"Upload completed successfully"
GUI_MODDING_VALIDATED_NOTIFICATION,"{0} successfully validated!"
GUI_MODDING_VALIDATING,"Validating..."
GUI_MODDING_VALIDATION_FAIL_CONFIRMATION_TITLE,"Validation Failed!"
GUI_MODDING_VALIDATION_MOD_FAIL_CONFIRMATION,"Click on ""View Error"" to see what went wrong"
GUI_MODDING_VALIDATION_RULESET_FAIL_CONFIRMATION,"Make sure you've first validated all Mods in the Ruleset.
If any Mod has been Editor or Updated, it will need validating."
GUI_MODDING_VALIDATION_VIEW_MOD_ERRORS,"View Errors"
GUI_MODDING_WAIT_CREATING_RULESET,"Please Wait. Creating new Ruleset '{0}'"
GUI_MODDING_WAIT_LOADING_RULESET,"Please Wait.  Loading '{0}'"
GUI_MODDING_WELCOME_DESC,"The first thing you will need to do is create a Custom Ruleset. 

Each Custom Ruleset can have multiple mods applied, as long as the mods don't edit the same files. Warning messages will be displayed if this happens.

The mods you download from the Steam Workshop are not officially supported, so if you have any issues please contact the mod creator. We also can't promise you won't find spoilers in these mods."
GUI_MODDING_WELCOME_TITLE,"Welcome to Modding in Gloomhaven!"
GUI_MOD_CAMPAIGN,"Modded Campaign"
GUI_MOD_CAMPAIGN_TYPE,"Campaign Mod"
GUI_MOD_CREATED,"Mod '{0}' has been created"
GUI_MOD_CREATE_EMPTY_NAME,"Empty Mod name"
GUI_MOD_CREATE_INVALID_CHAR,"The name for the Mod can't contain any characters that are not supported for directory names on your OS"
GUI_MOD_CREATE_MOD_EXIST,"Mod with name '{0}' already exists"
GUI_MOD_CUSTOMLEVELS_TYPE,"Custom Level Mod"
GUI_MOD_DELETED,"Mod '{0}' has been deleted"
GUI_MOD_GLOBAL_TYPE,"Global Mod"
GUI_MOD_GUILDMASTER,"Modded Guildmaster"
GUI_MOD_GUILDMASTER_TYPE,"Guildmaster Mod"
GUI_MOD_HAS_EXECUTABLES,"Mod has executable"
GUI_MOD_INVALID_TYPE,"Invalid Mod Type"
GUI_MOD_IS_ACTIVE,"Active"
GUI_MOD_IS_INACTIVE,"Inactive"
GUI_MOD_LANGUAGE_TYPE,"Language Mod"
GUI_MOD_LOADING_DOTS,"Loading Mods..."
GUI_MOD_NOT_TESTED_VERSION,"Not Tested Version"
GUI_MOD_NOT_TESTED_VERSION_DESC,"Mod was not tested on your build version. Do you want to continue?"
GUI_MOD_SOURCE_CUSTOM,"Local Mod"
GUI_MOD_SOURCE_WORKSHOP,"Steam Mod"
GUI_MOD_TOO_BIG,"Mod size is too big. Must be under 20MB"
GUI_MOD_TYPE_CHOOSE,"Choose a Mod Type"
GUI_MOD_UPDATE,"Update"
GUI_MOD_UPLOADING_BEGIN,"Uploading Mod '{0}'"
GUI_MOD_UPLOAD_FAILED,"Upload Failed"
GUI_MOD_UPLOAD_FINISH,"Upload Complete"
GUI_MOD_VERSION,"Version {0}"
GUI_MONSTER_CARD,"Monster"
GUI_MOVE,"Travel to {0}"
GUI_MP_SEND_INVITE,"Invite Player"
GUI_MULTIPLAYER,"Multiplayer"
GUI_MULTIPLAYER_CONNECTING,"Connecting..."
GUI_MULTIPLAYER_CONNECTING_CancelingConnection,"Canceling session."
GUI_MULTIPLAYER_CONNECTING_Connecting,"Establishing connection."
GUI_MULTIPLAYER_CONNECTING_DownloadingNewSave,"Downloading new save."
GUI_MULTIPLAYER_CONNECTING_DownloadingRuleset,"Downloading modded ruleset."
GUI_MULTIPLAYER_CONNECTING_None,""
GUI_MULTIPLAYER_CONNECTING_SavePointReached,"The party has reached the save point."
GUI_MULTIPLAYER_CONNECTING_SearchingForSession,"Searching for session."
GUI_MULTIPLAYER_CONNECTING_SessionFound,"Session found!"
GUI_MULTIPLAYER_CONNECTING_StartingClient,"Starting client."
GUI_MULTIPLAYER_CONNECTING_WaitUntilSavePoint,"Waiting for the party to return to Gloomhaven or reach a save point in a scenario."
GUI_MULTIPLAYER_CONNECTION_FAILED,"Connection Failed"
GUI_MULTIPLAYER_CONNECTION_FAILED_ConnectionToBackendFailed,"Backend Connection Failure"
GUI_MULTIPLAYER_CONNECTION_FAILED_ConnectionToSessionFailed,"Connection Timed Out"
GUI_MULTIPLAYER_CONNECTION_FAILED_DLCDoNotMatch,"DLC do not match"
GUI_MULTIPLAYER_CONNECTION_FAILED_DifferentBuildType,"Different Build Type"
GUI_MULTIPLAYER_CONNECTION_FAILED_DifferentVersion,"Different Version"
GUI_MULTIPLAYER_CONNECTION_FAILED_HostEndedSession,"Host Ended Session"
GUI_MULTIPLAYER_CONNECTION_FAILED_IncorrectPassword,"Incorrect Password"
GUI_MULTIPLAYER_CONNECTION_FAILED_InvalidCode,"Invalid Code"
GUI_MULTIPLAYER_CONNECTION_FAILED_InvalidFilePath,"Invalid File Path"
