Keys,"English [en-GB]"
EVENT_ROAD_CAMPAIGN_22_OPTION_A,"Help push out the Quatryl ringmaster's wagon."
EVENT_ROAD_CAMPAIGN_22_OPTION_B,"Help push out the fortune-teller's wagon."
EVENT_ROAD_CAMPAIGN_22_RESULT_A,"You put down some boards and then heave and push until the great wagon is out of the ditch and moving back on the road. The diminutive Quatryl tips his hat.

“Well, I certainly could not have done that on my own. Your assistance is greatly appreciated. I tell you what—the next time we’re back in Gloomhaven, why don’t you stop by our circus, and we’ll let you in for free.”"
EVENT_ROAD_CAMPAIGN_22_RESULT_B,"You take pity on an old Orchid woman trying to extricate her fortune-teller’s wagon by herself. You help her get it back on the road, and then she grabs you and looks deep into your eyes.

“Your path is dark and cursed. There is a shadow around you—a Gloom. You must leave this place. Be rid of it before it consumes you.”"
EVENT_ROAD_CAMPAIGN_23_INTRO,"A knapsack and a walking stick on the side of the road catch your attention as you pass. You look around and see a man squatting in the bushes a small distance away.

“Oh, hello!” he says. “Good timing, actually. You wouldn’t mind grabbing me some leaves, would you? It’s seems I’ve made quite a mess over here.”"
EVENT_ROAD_CAMPAIGN_23_OPTION_A,"Bring the man some leaves. "
EVENT_ROAD_CAMPAIGN_23_OPTION_B,"Grab his stuff and run off while he's indisposed. "
EVENT_ROAD_CAMPAIGN_23_RESULT_A,"You gather up a handful of leaves and walk over to him. If you weren’t quite sure what was going on before, the smell definitely confirms it.

“Thanks a lot!” he says cheerily. “Sometimes nature calls, am I right?”

You cough in affirmation and quickly move on."
EVENT_ROAD_CAMPAIGN_23_RESULT_B,"You look from the squatting man down to his bag. Surely he has something of value in there. You quickly grab it and run off down the road.

“Hey!” the man yells at you. “What are you doing? My stuff!”

You don’t look back."
EVENT_ROAD_CAMPAIGN_24_INTRO,"You come across a group of brow-beaten Inox trudging down the path in the opposite direction as you. Some are pulling carts laden with various miscellany, mostly furs and crudely crafted goods. The rest have armloads of much of the same.

It is obvious that this is everything the Inox have—their life’s worth in their arms and wagons. They are all covered in what appears to be soot. 

The shaman at the head of the group calls to you. “The beast awakens! The mountain is aflame! Beware you do not anger it!”

Looking to the horizon, you can see black smoke rising from a far-off peak."
EVENT_ROAD_CAMPAIGN_24_OPTION_A,"Aid the Inox with what they are carrying. "
EVENT_ROAD_CAMPAIGN_24_OPTION_B,"Ignore the Shaman's ramblings. "
EVENT_ROAD_CAMPAIGN_24_RESULT_A,"You take pity on the disheveled group of Inox, forced from their home by a natural disaster. You travel with them for a time, treating their wounds and helping to lighten their loads.

The Shaman thanks you and hands you an amulet. “We can’t return to our homes until the Beast rests. I fear what this may mean for us all. I hope this keeps you safe.”"
EVENT_ROAD_CAMPAIGN_24_RESULT_B,"You brush off the plight of the Inox tribe, but as you continue to your destination, you begin to feel a certain amount of unease. There is a slight tremble in the soles of your feet, and, in the distance, the black cloud of smoke grows."
EVENT_ROAD_CAMPAIGN_25_INTRO,"You are far off the main road when you see a small band of Inox approaching from the west. You try to divert your path to go around them, but they are moving directly into your path.

In a few minutes’ time, they overtake you.

“You’ve wandered into our territory, travelers,” the biggest one says. “We don’t much like visitors.”

You stare at her blankly.

“Such acts can be forgiven, but it will cost you.”"
EVENT_ROAD_CAMPAIGN_25_OPTION_A,"Try to reason with the Inox. "
EVENT_ROAD_CAMPAIGN_25_OPTION_B,"Fight off the Inox. They'll get no payments from you. "
EVENT_ROAD_CAMPAIGN_25_RESULT_A_A,"The Inox in your party talks with the leader for a while and they are able to come to an agreement. They punch each other’s chests, and the group lets you through."
EVENT_ROAD_CAMPAIGN_25_RESULT_A_B,"The Inox don’t seem to be budging on this payment issue, so you are forced to pass along a handful of coins. The big one smiles and lets you continue on your way."
EVENT_ROAD_CAMPAIGN_25_RESULT_B,"You raise your weapons and state that no payments will be made this day. The group of Inox snarls and attacks. After you land a few solid blows, though, they break off and run away back to the west, leaving you to tend to your wounds."
EVENT_ROAD_CAMPAIGN_26_INTRO,"You see a lone wagon off to the side of the road up ahead. You approach cautiously.

As you near, a jovial man with a wide hat waves at you. “Ho there! I don’t suppose you have any expertise in fixing a broken axle? The road wasn’t even that bumpy, and then BAM!” The man claps his hands together.

“Just splits in half. I need to have all these goods up north in two days, and I am just at a loss about how to get myself out of this pickle!”"
EVENT_ROAD_CAMPAIGN_26_OPTION_A,"Attempt to help the man with his axle problem."
EVENT_ROAD_CAMPAIGN_26_OPTION_B,"Tie up the man and take all of the goods he is so concerned about. "
EVENT_ROAD_CAMPAIGN_26_RESULT_A_A,"The man talks the whole way through the process, but after an hour or so, the axle is repaired and the man leaves in a radiant mood, bestowing blessings upon you."
EVENT_ROAD_CAMPAIGN_26_RESULT_A_B,"You happily agree to help the man, but quickly realize you don’t know what you are doing. The man thanks you anyway, and you move on."
EVENT_ROAD_CAMPAIGN_26_RESULT_B,"You smile widely and approach the man. He doesn’t even put up a fight. The first thing you do is gag him, because he is a talker. You select the lightest of the valuables to take with you and leave the man tied up on the side of the road. You could say his day just went from bad to worse, but that’s not your problem."
EVENT_ROAD_CAMPAIGN_27_INTRO,"Walking a path between a small grove and a steep cliff, you suddenly find yourself facing a massive group of felled trees blocking the road.

The placement of the trees seems odd, and you have a wary, suspicious feeling about the whole situation."
EVENT_ROAD_CAMPAIGN_27_OPTION_A,"Clear the trees from the road. It is the best way through and will help other travelers. "
EVENT_ROAD_CAMPAIGN_27_OPTION_B,"Take the time to find a way around the trees. "
EVENT_ROAD_CAMPAIGN_27_RESULT_A_A,"The trees are too massive and dense to remove through conventional means, but with elemental power, they are destroyed and swept aside in no time."
EVENT_ROAD_CAMPAIGN_27_RESULT_A_B,"The trees aren’t part of an ambush, but that doesn’t make them any easier to clear. It’s grueling work and by the time you arrive at your destination, you are exhausted."
EVENT_ROAD_CAMPAIGN_27_RESULT_B,"You head into the underbrush of the grove to get around the felled trees, but it is rough going. The growth is very dense and there are quite a few prickly thorns to contend with."
EVENT_ROAD_CAMPAIGN_28_INTRO,"As you walk down a dirt path, you see a hard-looking mercenary sitting in a patch of grass. He nods as you pass.

“Hey, friends,” he says. There is something off about his tone, though.

“I don’t suppose one of you might be willing to part with a stamina potion, would you? I’m headed toward Gloomhaven, but I’ve just come such a long way, and I’m not feeling too good about the stretch I have left.”

With the clank of his sword sheath against his armor and a loud groan, the man stands up. “I’ll pay you well for it.”"
EVENT_ROAD_CAMPAIGN_28_OPTION_A,"Sell the man a stamina potion. "
EVENT_ROAD_CAMPAIGN_28_OPTION_A_UNAVAILABLE,"Requires: 1 Minor Stamina Potion"
EVENT_ROAD_CAMPAIGN_28_OPTION_B,"Politely decline and move quickly on your way. "
EVENT_ROAD_CAMPAIGN_28_RESULT_A,"After some oddly tense negotiations, you are able to agree upon a price. With one hand firmly on his sword hilt, the man grabs a coin pouch with the other hand and extends it toward you. You exchange goods and continue on your journey without further incident."
EVENT_ROAD_CAMPAIGN_28_RESULT_B,"There was something off-putting about that man. You are more than happy to move along and put some distance between you."
EVENT_ROAD_CAMPAIGN_29_INTRO,"Walking among some foothills, you enter a narrow valley and find a large pile of stones blocking your way. Clearly a rock slide occurred here recently.

You move closer to the pile and despair at just how large the stones are. Only someone of great strength and skill could clear a path efficiently."
EVENT_ROAD_CAMPAIGN_29_OPTION_A,"Attempt to clear the stones from the path. "
EVENT_ROAD_CAMPAIGN_29_OPTION_B,"Backtrack and find a way around the stone-filled valley. "
EVENT_ROAD_CAMPAIGN_29_RESULT_A_A,"The Cragheart’s combination of raw strength and an affinity for stonework is perfect for this task. In a matter of minutes, enough stones have been destroyed or thrown aside to open a path."
EVENT_ROAD_CAMPAIGN_29_RESULT_A_B,"The situation is not ideal, but you work through the pain. By the time a path has been cleared away, you never want to see another rock in your life."
EVENT_ROAD_CAMPAIGN_29_RESULT_B,"You sigh and turn around. After some backward progress, you find another path through the foothills and work your way through it. Unfortunately, it leads you directly into a den of wolves, and they don’t seem too happy about your sudden arrival. You fend them off, but they leave you wounded."
EVENT_ROAD_CAMPAIGN_2_INTRO,"You are feeling a tad hungry as you walk down the road. You are considering stopping for a meal when you come across a thicket of bushes covered in green berries. 

The berries look delicious, but you hesitate. They could be poisonous. "
EVENT_ROAD_CAMPAIGN_2_OPTION_A,"Eat the berries. "
EVENT_ROAD_CAMPAIGN_2_OPTION_B,"Pass by the berries and just eat your normal rations. "
EVENT_ROAD_CAMPAIGN_2_RESULT_A,"You shrug and grab a handful of berries to stuff in your mouth. They are incredibly sweet and just the right amount of tart. You couldn't feel better about your decision. "
EVENT_ROAD_CAMPAIGN_2_RESULT_B,"Not wanting to regret making a stupid decision, you refrain from eating the berries and continue on down the road. "
EVENT_ROAD_CAMPAIGN_30_INTRO,"You see smoke on the horizon and catch the vague stench of burning flesh. You hasten your step to see what catastrophe lies ahead of you on the road.

After a few minutes, you come upon a trade caravan, ravaged by a pack of Vermlings, if the tracks in the mud are any indication.

Dead bodies and broken, upturned carts lie across the path, but you can also see a few survivors, wounded and bloody, on the ground. A woman limps across the road, carrying pieces of wreckage."
EVENT_ROAD_CAMPAIGN_30_OPTION_A,"Help the survivors deal with the carnage. "
EVENT_ROAD_CAMPAIGN_30_OPTION_B,"Finish the job the Vermlings started and loot whatever is left. "
EVENT_ROAD_CAMPAIGN_30_RESULT_A_A,"You approach to help those still alive, but the woman in the road screams, gesturing at the Vermling in your group. You try to calm her, but it is of no use. You abandon the cause."
EVENT_ROAD_CAMPAIGN_30_RESULT_A_B,"You disperse through the scene, tending to people’s wounds and getting them back on their feet. It takes a few supplies, but they seem grateful in the end."
EVENT_ROAD_CAMPAIGN_30_RESULT_B,"It takes very little effort to finish off those who survived and put them out of their misery. Unfortunately, the Vermlings were quite thorough in their raid. You only manage to find a handful of goods, with the rest presumably either taken or burned."
EVENT_ROAD_CAMPAIGN_31_INTRO,"You approach the crest of a hill to the sound of yelling and swords clashing. Advancing, you see a trade caravan fighting off a swarm of Vermlings.

You can easily see that the caravan guards are not doing well. They are vastly outnumbered and forced to remain in a defensive position to protect their employers. You expect they will be overwhelmed and killed in a manner of minutes."
EVENT_ROAD_CAMPAIGN_31_OPTION_A,"Charge into the fray to protect the caravan from a savage attack."
EVENT_ROAD_CAMPAIGN_31_OPTION_B,"Watch for a while and wait for an opportune moment to strike. "
EVENT_ROAD_CAMPAIGN_31_RESULT_A_A,"Fortunately, some of your group excels when in a defensive position, and the tide of the battle clearly turns once they take command of the situation. The Vermlings are driven off and the caravan is saved."
EVENT_ROAD_CAMPAIGN_31_RESULT_A_B,"You try to save the guards, but end up in their same predicament. You manage to fight off the Vermlings, but not before all the guards and merchants are killed."
EVENT_ROAD_CAMPAIGN_31_RESULT_B,"You wait for a good long while, until after the guards have all been slaughtered and the Vermlings are softened up a bit. They’re going through the goods in the wagons when you hit them with a surprise attack. Caught off guard, they go down without much of a fight."
EVENT_ROAD_CAMPAIGN_32_INTRO,"You encounter two Valraths with a small horse and cart on the side of the road. They seem a little uncomfortable at your approach, their hands instinctively going for their weapons.

You make a sign of peace and they relax a little.

“Perhaps it is good that you happen by, travelers,” the one on the left says. “Our horse is completely spent and we fare little better. We are in desperate need of some supplies to finish our journey.”

The Valrath offers a crude smile. “Do you think you could help us in this matter?”"
EVENT_ROAD_CAMPAIGN_32_OPTION_A,"Give the Valraths a portion of your supplies."
EVENT_ROAD_CAMPAIGN_32_OPTION_B,"You spent good money on these supplies. Refuse to help. "
EVENT_ROAD_CAMPAIGN_32_RESULT_A_A,"The Quartermaster steps forward with a smile and hands over a sack of food and gear. He is always well-stocked and the Valraths are grateful for the aid."
EVENT_ROAD_CAMPAIGN_32_RESULT_A_B,"You’ll need to replace the supplies the next time you’re in town, but you decide you can spare them. The Valraths thank you with relief."
EVENT_ROAD_CAMPAIGN_32_RESULT_B,"You apologize curtly and continue on your way. The Valraths seem disappointed, but vaguely understanding. It doesn’t stop them from whispering things about you to each other as you walk away."
EVENT_ROAD_CAMPAIGN_33_INTRO,"Something is...off.

You stop in the middle of the road and feel a rippling in your skin. You’re not sure what it is, but some strange forces are at work.

There is a faint whisper on the wind, and you feel as though at any moment, one step could send you plummeting off the face of the earth."
EVENT_ROAD_CAMPAIGN_33_OPTION_A,"Investigate further. Whatever forces are at work must be put in check. "
EVENT_ROAD_CAMPAIGN_33_OPTION_B,"Get out of this place as quickly as you can. "
EVENT_ROAD_CAMPAIGN_33_RESULT_A_A,"The Aesther in your group leads you to an area off the road that feels...fuzzy. It is hard to focus your vision, as if the space in front of you is only half there. With a few words from the Aesther, the blur is gone."
EVENT_ROAD_CAMPAIGN_33_RESULT_A_B,"You wander around for a while before a massive demon suddenly appears before you, ripped from another plane. Your presence surprises it, though, and you dispatch it before too much trouble is caused."
EVENT_ROAD_CAMPAIGN_33_RESULT_B,"You head forward with all haste, eager to get back your bearings. You seem to be out of the worst of it when you are suddenly ambushed by a giant demon from behind. You fight it
off, but not before it tears into you and burns your flesh."
EVENT_ROAD_CAMPAIGN_34_INTRO,"Your travels leave you out in the wilderness overnight, so you make camp and start a fire.

It’s hard to sleep outside of the comfort of the city, always on guard, looking for the next fatal threat. Luckily the night proves fairly dull. That is, until you hear the sound of voices approaching your camp.

They are faint and low—almost like growling, but you can hear indications of language."
EVENT_ROAD_CAMPAIGN_34_OPTION_A,"Quickly put out the fire and sneak out into the brush to get a look."
EVENT_ROAD_CAMPAIGN_34_OPTION_B,"Wait by the fire for whatever comes. "
EVENT_ROAD_CAMPAIGN_34_RESULT_A_A,"Your stealth skills prove sufficient enough to remain unnoticed by a large group of Inox. You decide to let them pass by without incident."
EVENT_ROAD_CAMPAIGN_34_RESULT_A_B,"You attempt to hide and stay quiet, but a snapped twig at an unfortunate moment startles the passing band of Inox, and they pull out weapons and attack. The scene turns bloody, and you are barely able to fight them off."
EVENT_ROAD_CAMPAIGN_34_RESULT_B_A,"A group of Inox appears at the edge of your campsite. Seeing their kind among you, they greet you in a friendly manner and stay for some time to talk. After they leave, you find the remainder of the night restful."
EVENT_ROAD_CAMPAIGN_34_RESULT_B_B,"A group of irate Inox appears at the edge of your campsite. They claim you are trespassing and force you to pack up and leave. You walk through the rest of the night and arrive at your destination tired."
EVENT_ROAD_CAMPAIGN_35_INTRO,"You are enjoying a pleasant, peaceful stroll down the road when you find yourself suddenly surrounded by a beleaguered group of men. One of them steps forward, a pox covering half his face.

“Good day to you.” He smiles weakly. “We hate to be a burden, but you see, my camp has been taken ill with a strange malady, and we must kindly beg you for some money for medicine.”

You look around to see that some disfiguring disease has indeed come over the lot of them.

The man scratches the side of his face with one hand while he slowly pulls out a sword with the other. “I’m afraid we can’t take no for an answer.”"
EVENT_ROAD_CAMPAIGN_35_OPTION_A,"Fight off the men. This is highway robbery, whatever the motive."
EVENT_ROAD_CAMPAIGN_35_OPTION_B,"Pay the men and be on your away. "
EVENT_ROAD_CAMPAIGN_35_RESULT_A_A,"The Plagueherald stretches out his arms and the men around him immediately double over in pain. You can almost sense it smiling, even though it doesn’t have a face. The fight doesn’t last long, especially once the men’s wounds start bursting with maggots."
EVENT_ROAD_CAMPAIGN_35_RESULT_A_B,"The men are weakened, but they are still hardened fighters. You fight them off, but it gets ugly."
EVENT_ROAD_CAMPAIGN_35_RESULT_B_A,"You smile as nonthreateningly as you can and reach for your coin purse. You try to give them just a couple coins, but he encourages you to donate more. Eventually the men seem satisfied and move on their way."
EVENT_ROAD_CAMPAIGN_35_RESULT_B_B,"When you try to pay with what few coins you have, the man thinks you are holding out on him and grows angry."
EVENT_ROAD_CAMPAIGN_36_INTRO,"Up ahead, you see the path you are on leads into a dark and unfamiliar wood. It gives you an eerie feeling.

As you step closer, you can feel your skin crawl and it forces you to pause. You can’t help but think that this wood might best be avoided."
EVENT_ROAD_CAMPAIGN_36_OPTION_A,"Continue down the path into the wood. You are not afraid. "
EVENT_ROAD_CAMPAIGN_36_OPTION_B,"Find another way to your destination. "
EVENT_ROAD_CAMPAIGN_36_RESULT_A_A,"The wood is overgrown and rampant with all manner of insects, but with difficulty, you follow the path. Somewhere deep inside, you come across a stone pedestal with some strange runes scratched into its base. Sadly you can't decipher them, but you are in luck, someone has left a small offering on the pedestal itself."
EVENT_ROAD_CAMPAIGN_36_RESULT_A_B,"You follow the path into the wood and become hopelessly lost. The going is hard and painful."
EVENT_ROAD_CAMPAIGN_36_RESULT_B,"The wood is large and you spend a little more time than you’d like trying to get around it. With enough effort, you arrive at your destination just a little bit more tired than you’d like."
EVENT_ROAD_CAMPAIGN_37_INTRO,"What starts as a light rain quickly turns into something much worse, with torrents of water battering your skin and lightning piercing the sky.

You’re able to find a small rock outcropping and rush under it as thunder shakes the ground. This should protect you from the worst of it, but you don’t know how long the storm will last."
EVENT_ROAD_CAMPAIGN_37_OPTION_A,"Brave the storm and continue on your way. It's not that bad."
EVENT_ROAD_CAMPAIGN_37_OPTION_B,"Wait out the storm under the outcropping. "
EVENT_ROAD_CAMPAIGN_37_RESULT_A_A,"You feel positively dismal trudging through the mud and the rain, until you hear the Soothsinger’s voice rise above the thunder. She’s singing a song in the middle of the storm, and everyone starts to feel better."
EVENT_ROAD_CAMPAIGN_37_RESULT_A_B,"Walking down the road in a storm is just awful. You are wet and cold and miserable and you cannot wait for the whole experience to end. By the time you reach your destination, you are not feeling well at all."
EVENT_ROAD_CAMPAIGN_37_RESULT_B,"It is far from ideal, but the outcropping keeps you mostly dry and protects you from the howling wind. You wait hours and hours, huddled up under the rock until the storm passes. By the time you arrive at your destination, you are a bit slow on your feet due to lack of sleep."
EVENT_ROAD_CAMPAIGN_38_INTRO,"It is something small that catches your eye: a button on the ground, glinting in the sun. A button in the shape of an Oak Leaf.

You stop to investigate, and then you begin to see the bigger things. Splatters of blood in the dirt. Signs of multiple bodies being dragged into the forest.

You stand and peer into the underbrush. You see a few broken branches and crushed plants. Maybe you could track the bodies through the forest."
EVENT_ROAD_CAMPAIGN_38_OPTION_A,"Head off into the forest to find out what happened. "
EVENT_ROAD_CAMPAIGN_38_OPTION_B,"Move on. That forest does not look friendly. "
EVENT_ROAD_CAMPAIGN_38_RESULT_A_A,"You are able to track the trail with ease. It leads to a couple of priests, bloody and unconscious, but still alive. You revive them and bring them back to the main road. They are very grateful."
EVENT_ROAD_CAMPAIGN_38_RESULT_A_B,"You try to follow the trail, but end up getting turned around and lost. Then you have an incredibly difficult and painful time just finding your way back out."
EVENT_ROAD_CAMPAIGN_38_RESULT_B,"Whatever happened here could not have been good, but also it doesn’t concern you and you’re not about to head into that dark, dense forest ill-prepared. You find it best to move along and attend to your own matters."
EVENT_ROAD_CAMPAIGN_39_INTRO,"You see movement in the tall grass to your left, and a weak voice calls out.

“Help...me...please...”

You approach the stirring to see a Valrath man writhing on the ground, his skin covered in boils and pus-filled sores.

“The sickness burns...” he moans at you. “Please...help...”"
EVENT_ROAD_CAMPAIGN_39_OPTION_A,"Help the poor Valrath."
EVENT_ROAD_CAMPAIGN_39_OPTION_B,"This is clearly some sort of plague. Avoid it at all costs. "
EVENT_ROAD_CAMPAIGN_39_RESULT_A_A,"The Sawbones knows exactly what to do, covering his hands and face as he cleans the wounds. After an hour of tending to him, the Valrath seems good enough to travel."
EVENT_ROAD_CAMPAIGN_39_RESULT_A_B,"You help the Valrath as best you can, but it takes many supplies and potions. When he finally looks better, you realize you are starting to feel sick as a result."
EVENT_ROAD_CAMPAIGN_39_RESULT_B,"You recoil in terror and quickly move along. You can hear the Valrath sobbing as you do so, but you know well enough to avoid a plague when you see it."
EVENT_ROAD_CAMPAIGN_3_INTRO,"You are feeling a tad hungry as you walk down the road. You are considering stopping for a meal when you come across a thicket of bushes covered in red berries. 

The berries look delicious, but you hesitate. They could be poisonous. "
EVENT_ROAD_CAMPAIGN_3_OPTION_A,"Eat the berries. "
EVENT_ROAD_CAMPAIGN_3_OPTION_B,"Pass by the berries and just eat your normal rations. "
EVENT_ROAD_CAMPAIGN_3_RESULT_A,"You shrug and grab a handful of berries to stuff in your mouth. They are incredibly sweet and just the right amount of tart. You couldn't feel better about your decision. That is, until you start vomiting. Your stomach is incredibly unhappy with you, and the situation doesn't improve much by the time you arrive at your destination. "
EVENT_ROAD_CAMPAIGN_3_RESULT_B,"Not wanting to regret making a stupid decision, you refrain from eating the berries and continue on down the road. "
EVENT_ROAD_CAMPAIGN_40_INTRO,"There were heavy rains last night for sure, but you didn’t realize the full extent of it until you come face-to-face with a river raging right through the middle of the road. This river is no small matter, either—it is several feet deep and fast-flowing. It’s rather troubling, too, since you have no idea how long it might take to find a decent crossing point."
EVENT_ROAD_CAMPAIGN_40_OPTION_A,"Ford the river where you are. It is not ideal, but it should be possible. "
EVENT_ROAD_CAMPAIGN_40_OPTION_B,"Head downriver and find a better place to cross. "
EVENT_ROAD_CAMPAIGN_40_RESULT_A_A,"With the power of the elements on your side, crossing the river turns out to be incredibly easy. One frozen bridge later, you are on the other side and on your way."
EVENT_ROAD_CAMPAIGN_40_RESULT_A_B,"The water is surprisingly cold, but it will take more than that to end your day. You are still water-logged and shivering when you reach your destination, however."
EVENT_ROAD_CAMPAIGN_40_RESULT_B,"It takes an hour, but you finally find a rocky area where the river has been diverted into many smaller streams. It is no problem to cross, but just finding the spot and then getting back on track takes some of the fire out of you."
EVENT_ROAD_CAMPAIGN_41_INTRO,"Your path is taking you through a small wooded area when you suddenly see a large bear charging directly at you through the trees.

You may have gotten too close to its den, but you can’t know for sure. All you know is that it is clearly enraged, and you have very little time to react."
EVENT_ROAD_CAMPAIGN_41_OPTION_A,"Attempt to calm the bear and back away slowly. "
EVENT_ROAD_CAMPAIGN_41_OPTION_B,"Arm yourself and fight off the bear. "
EVENT_ROAD_CAMPAIGN_41_RESULT_A_A,"The Beast Tyrant steps forward with his hand outstretched and makes a low humming sound. The bear stops mid-charge with a perplexed look. You leave the animal there and continue on your way unharmed."
EVENT_ROAD_CAMPAIGN_41_RESULT_A_B,"Two seconds later, you can’t help but feel this was a terrible idea. The bear wounds you severely before you are able to arm yourself and fight it off."
EVENT_ROAD_CAMPAIGN_41_RESULT_B,"You quickly grab your weapons as the bear comes down on you. The fight is brutal and ugly, but it could have been much worse."
EVENT_ROAD_CAMPAIGN_42_INTRO,"A trade caravan passes by you on the road. This event isn’t too uncommon, but what catches your eye is a familiar-looking Inox traveling with the caravan as a guard.

At the sight of you, the Brute lights up and gives you a big wave, then rushes over to greet you. He is positively joyful to see you and immediately starts to reminisce about all the exciting battles you fought together.

Slapping you on the back, he implores you to travel with the caravan for a while to give you all a chance to catch up."
EVENT_ROAD_CAMPAIGN_42_OPTION_A,"Agree to travel with the Brute for a little while. So what if it’s in the wrong direction?"
EVENT_ROAD_CAMPAIGN_42_OPTION_B,"Regretfully leave the Brute to his duties and continue on your way."
EVENT_ROAD_CAMPAIGN_42_RESULT_A,"As you walk with the Brute and talk with him about your early adventuring days, you find a hint of sadness behind his enthusiasm. He explains how he fell on hard times after leaving the group and had to resort to jobs like this to make ends meet. The Brute seems uplifted by your conversation, but the day grows late. By the time you head back and arrive at your destination, you are incredibly tired."
EVENT_ROAD_CAMPAIGN_42_RESULT_B,"You explain to the Brute that you have a long day’s travel ahead of you and cannot take the time to travel in the other direction. As you make your good-byes, a shadow falls over him. He walks away forlorn."
EVENT_ROAD_CAMPAIGN_43_INTRO,"You probably wouldn’t have normally noticed it, but sometimes nature calls and you need to head off the beaten path to get some privacy.

Hidden in the bushes, you come across the smoking wreckage of some crude machine. It looks to have broken down at some point and was left here to rust and decay.

Most of it is scrap, but thanks to your time with the Tinkerer, you know a good power core when you see one. It’s a bit heavier than you’d hoped, but it should fetch a good price back in Gloomhaven."
EVENT_ROAD_CAMPAIGN_43_OPTION_A,"Take the core with you. "
EVENT_ROAD_CAMPAIGN_43_OPTION_B,"Leave the core alone. You don't want anything weighing you down in battle.  "
EVENT_ROAD_CAMPAIGN_43_RESULT_A,"The core sure is heavy. You manage it rather well, but it will be a bit of hindrance in battle. You hope the payoff is worth the trouble."
EVENT_ROAD_CAMPAIGN_43_RESULT_B,"You decide the risk is not worth the reward and walk away from the contraption before you scratch yourself on the rusted metal and give yourself some foul disease. And just the thought of haggling with the Quatryls in the Mixed District about a fair price makes you tired and irritable."
EVENT_ROAD_CAMPAIGN_44_INTRO,"Due to a late start, night falls before you can get to where you are going. You are on your guard throughout the night, but nothing can quite prepare you for a Night Demon attack.

They come upon you silent and invisible, so you are unaware of their presence until their claws sink into your flesh.

The darkness erupts into chaos with flashing swords and horrific shrieks. And then a bolt of fire streaks through the darkness and incinerates one of the demons.

Someone else is out there."
EVENT_ROAD_CAMPAIGN_44_OPTION_A,"Renew your efforts to slay the demons."
EVENT_ROAD_CAMPAIGN_44_OPTION_B,"Use the distraction to disengage from the demons and run away. "
EVENT_ROAD_CAMPAIGN_44_RESULT_A,"With the help of the mysterious firecaster, the battle turns and the demons are slain without much pain. Out of the darkness steps the familiar face of a female Orchid.

“Sorry about that. I think they were looking for this.” The Spellweaver holds up a black censer. “It’s a good thing I ran into you, though. I could use your help.”

She draws out a crude map. “Meet me here as soon as you can, and I’ll explain more.”"
EVENT_ROAD_CAMPAIGN_44_RESULT_B,"This mysterious third party seems to have things under control, and the demons appear more interested in them anyway. You take the opportunity to retreat from the fight and run off into the night. You don’t feel great about it, but at least you’re alive."
EVENT_ROAD_CAMPAIGN_45_INTRO,"Riding up on horses, a band of dirty, rough men quickly overtake and surround your group. They look hard and dangerous, and you immediately pull out your weapons as they approach.

Then you hear a familiar laugh.

“Well, if it isn’t my old crew.” A woman in dark leather armor leaps off her horse to comes greet you. “You know what, boys? This lot gets a pass.”

She winks at you and turns around. “Plus, they’d probably kill you all if things turned ugly.”

Jumping back onto her horse, the Scoundrel looks back at you. “Well, it was nice seeing you. Just remember—you never saw me.”"
EVENT_ROAD_CAMPAIGN_45_OPTION_A,"Attack. Friend or not, those who prey on the weak should be brought to justice."
EVENT_ROAD_CAMPAIGN_45_OPTION_B,"Let the bandits go. "
EVENT_ROAD_CAMPAIGN_45_RESULT_A,"You see the bandits relax a little and begin to form up. That is when you strike. Some are scared off by the sudden attack, but others engage you hungrily. The Scoundrel throws a few good daggers, too, before she rides off, criticizing your poor decision-making."
EVENT_ROAD_CAMPAIGN_45_RESULT_B,"The bandits seem a little disappointed as they form up and ride off in the opposite direction."
EVENT_ROAD_CAMPAIGN_46_INTRO,"Walking among the foothills, you see a steep ridge in front of you, and on top of it, a very odd rock formation.

The formation calls to you somehow, but the way up is not readily apparent. In fact, climbing the ridge looks pretty dangerous, but you just feel like you need to get up there and look at the rocks."
EVENT_ROAD_CAMPAIGN_46_OPTION_A,"Take the risk to climb to the ridge and investigate the rocks."
EVENT_ROAD_CAMPAIGN_46_OPTION_B,"Forget about the rocks and continue on your journey. "
EVENT_ROAD_CAMPAIGN_46_RESULT_A,"Fearing the possibility of falling from a great height, you choose your steps carefully. Still, the climb to the top takes a long time and is exhausting. Reaching the top, you approach the unnatural rock formation, a giant mound of stones stacked one on top of another. At the base of the bottom stone, you see some strange runes and a small pile of gold."
EVENT_ROAD_CAMPAIGN_46_RESULT_B,"You shake your head and move past the ridge. You have more important things to do than climb rocks. Still, you feel the pull of the site, even after it fades from view. You get the feeling that this won’t be the last time you see it."
EVENT_ROAD_CAMPAIGN_47_INTRO,"A single Vermling jumps out of the brush at you, surprising you briefly. Within moments, though, you have your weapons out and pressed against his throat.

“EEEEEEEeeeahh!” The Vermling drops his weapon and cowers. “No attack! My brothers in the bushes say you had stink of city-dwelling outcast on you. I wanted to be sure.”

The Vermling waves his hands. “It’s not bad! Just curious. Being stinky city-dwelling outcast is fine. Please, don’t hurt me!”"
EVENT_ROAD_CAMPAIGN_47_OPTION_A,"Move on, leave the strange Vermling in peace. "
EVENT_ROAD_CAMPAIGN_47_OPTION_B,"Kill the savage little beast. "
