Keys,"English [en-GB]"
ERROR_CHOREO_00111,"Could not process Update Additional Push Damage Preview"
ERROR_CHOREO_00112,"Could not process Action Ability Has Happened"
ERROR_CHOREO_00113,"Could not process Spawn"
ERROR_CHOREO_00114,"Could not process Summon"
ERROR_CHOREO_00115,"Could not process RevealProp"
ERROR_CHOREO_00116,"Could not process Elements Infused"
ERROR_CHOREO_00117,"Could not process Wait For Progress"
ERROR_CHOREO_00118,"Could not process Clear Waypoints And Targets"
ERROR_CHOREO_00119,"Could not process Summoned Ally Is No Longer Controlled"
ERROR_CHOREO_00120,"Could not process Actor Is Applying Control Actor"
ERROR_CHOREO_00121,"Could not process Actor Is Controlled"
ERROR_CHOREO_00122,"Could not process Actor Is Applying Add Augment"
ERROR_CHOREO_00123,"Could not process Apply To Actor Add Augment"
ERROR_CHOREO_00124,"Could not process Actor Is Applying Add Song"
ERROR_CHOREO_00125,"Could not process Apply To Actor Add Song"
ERROR_CHOREO_00126,"Could not process Actor Is Applying Override Augment Attack Type"
ERROR_CHOREO_00127,"Could not process Apply To Actor Override Augment Attack Type"
ERROR_CHOREO_00128,"Could not process Update Current Actor"
ERROR_CHOREO_00129,"Could not process On Item Callback"
ERROR_CHOREO_00130,"Could not process Item Ability Unstacking"
ERROR_CHOREO_00131,"Could not process Ability Updated"
ERROR_CHOREO_00132,"Could not process Clear All Actor Events"
ERROR_CHOREO_00133,"Could not process Active Bonus Tracker Incremented"
ERROR_CHOREO_00134,"Could not process Active Bonus Augment Added"
ERROR_CHOREO_00135,"Could not process Active Bonus Augment Slot Choice"
ERROR_CHOREO_00136,"Could not process Active Bonus Song Added"
ERROR_CHOREO_00137,"Could not process Active Bonus Song Slot Choice"
ERROR_CHOREO_00138,"Could not process Refresh Hex Display"
ERROR_CHOREO_00139,"Could not process Refresh Active Bonus UI"
ERROR_CHOREO_00140,"Could not process Locking Waypoints From Clearing"
ERROR_CHOREO_00141,"Could not process Cache Waypoints"
ERROR_CHOREO_00142,"Could not process Restore Waypoints"
ERROR_CHOREO_00143,"Could not process Actor Earned XP"
ERROR_CHOREO_00144,"Could not process Send Message To Worldspace"
ERROR_CHOREO_00145,"Could not process Enable End Turn Button"
ERROR_CHOREO_00146,"Could not process Scenario Win"
ERROR_CHOREO_00147,"Could not process Scenario Lose"
ERROR_CHOREO_00148,"Could not process Scenario Abandon"
ERROR_CHOREO_00149,"Could not Create Character"
ERROR_CHOREO_00150,"Could not Set Character Positions"
ERROR_CHOREO_00151,"Could not Clear Highlighted Actors"
ERROR_CHOREO_00152,"Could not Load Scenario"
ERROR_CHOREO_00153,"Could not Start Choreographer"
ERROR_CHOREO_00154,"Could not process Scenario Import Callback"
ERROR_CHOREO_00155,"Could not Stop Choreographer"
ERROR_CHOREO_00156,"Could not process Choreographer Pass"
ERROR_CHOREO_00157,"Could not process Choreographer Pass Step"
ERROR_CHOREO_00158,"Could not process Choreographer Undo"
ERROR_CHOREO_00159,"Could not process Continue Tile Selection"
ERROR_CHOREO_00160,"Could not process Cancel Tile Selection"
ERROR_CHOREO_00161,"Could not process Waiting For Exhaustion Clear"
ERROR_CHOREO_00162,"Could not process Waiting For Rewards Process"
ERROR_CHOREO_00163,"Could not process Waiting For Push Waypoint Selection"
ERROR_CHOREO_00164,"Could not process Waiting For Pull Waypoint Selection"
ERROR_CHOREO_00165,"Could not process Waiting For Waypoint Selection"
ERROR_CHOREO_00166,"Could not process Waiting For Card Selection"
ERROR_CHOREO_00167,"Could not process Waiting For Move Anim"
ERROR_CHOREO_00168,"Could not process Waiting For Area Attack Focus Selection"
ERROR_CHOREO_00169,"Could not process Waiting For Attack Modifer Cards"
ERROR_CHOREO_00170,"Could not process Waiting For Attack Anim"
ERROR_CHOREO_00171,"Could not process Waiting For Modifier Draw Anim"
ERROR_CHOREO_00172,"Could not process Waiting For Damage Anim"
ERROR_CHOREO_00173,"Could not process Waiting For General Anim"
ERROR_CHOREO_00174,"Could not process Waiting For Progress Choreographer"
ERROR_CHOREO_00175,"Could not process Waiting For Player Idle"
ERROR_CHOREO_00176,"Could not process Waiting For End Ability Anim Sync"
ERROR_CHOREO_00177,"Could not process Waiting For End Turn Sync"
ERROR_CHOREO_00178,"Loading scenario could not complete"
ERROR_CHOREO_00179,"Could not process Spawner Spawning Unit"
ERROR_CHOREO_00180,"Could not process Activate Objective"
ERROR_CHOREO_00181,"Could not process Waiting For Autosave"
ERROR_CHOREO_00182,"Could not process Autosaves"
ERROR_CHOREO_00183,"Could not Finish Processing Tile Selected"
ERROR_CHOREO_00184,"Could not process Show Choose Ability UI"
ERROR_CHOREO_00185,"Could not process Hide Choose Ability UI"
ERROR_CHOREO_00186,"Could not process Select Lose Cards"
ERROR_CHOREO_00187,"Could not process Start Turn Active Bonus Triggered"
ERROR_CHOREO_00188,"Could not process Select Extra Turn Cards"
ERROR_CHOREO_00189,"Could not process Extra Turn Cards Selected"
ERROR_CHOREO_00190,"Could not process Ended Extra Turn"
ERROR_CHOREO_00191,"Could not process Check For Initiative Adjustments"
ERROR_CHOREO_00192,"Could not process End Initiative Adjustments"
ERROR_CHOREO_00193,"Could not process Update Initiative Track"
ERROR_CHOREO_00194,"Could not process Improved Short Rest"
ERROR_CHOREO_00195,"Could not process Unlock Waypoints For Clearing"
ERROR_CHOREO_00196,"Could not process Move Buff"
ERROR_CHOREO_00197,"Could not process Actor Casting Swap"
ERROR_CHOREO_00198,"Could not process Actors Are Swapping"
ERROR_CHOREO_00199,"Could not process Show Redistribute Damage UI"
ERROR_CHOREO_00200,"Could not process Actor Is Redistributing Damage"
ERROR_CHOREO_00201,"Could not process Hide Redistribute Damage UI"
ERROR_CHOREO_00202,"Could not process Active Bonus Consumed Elements Combat Log"
ERROR_CHOREO_00203,"Could not process Ability Targeting Combat Log"
ERROR_CHOREO_00204,"Could not process Damage Buff"
ERROR_CHOREO_00205,"Could not process Unlock Locked Door"
ERROR_CHOREO_00206,"Could not process Triggered Objectives Events Id List"
ERROR_CHOREO_00207,"Could not process Show Toggle Bonuses for AI"
ERROR_CHOREO_00208,"Could not process Show End Of Action Toggle Bonuses"
ERROR_CHOREO_00209,"Could not process Restart Round"
ERROR_CHOREO_00210,"Could not process Freeze Time"
ERROR_CHOREO_00211,"Could not process Tile Selection Finished"
ERROR_CHOREO_00212,"Could not process Wait For Delayed Drops"
ERROR_CHOREO_00213,"Could not process Undo"
ERROR_CHOREO_00214,"Could not process Actor Been Doomed"
ERROR_CHOREO_00215,"Could not process Log Damage Calculation"
ERROR_CHOREO_00216,"An error occurred within the Scenario Rule Library"
ERROR_CHOREO_00217,"An error occurred within one of the Rule Libraries"
ERROR_CHOREO_00218,"Could not process Actor Is No Longer Controlled"
ERROR_CHOREO_00219,"Could not process Deactivate Spawner"
ERROR_CHOREO_00220,"Could not process Supply Cards Given"
ERROR_CHOREO_00221,"Could not process Choose Playe Actor to Burn Card to Prevent Damage"
ERROR_CHOREO_00222,"Could not process Deactivate Objective"
ERROR_CHOREO_00223,"Could not process AI Find Pathing"
ERROR_CHOREO_00224,"Could not process Supply Card Used"
ERROR_CHOREO_00225,"A wrong phase exception occurred within the Scenario Rule Library"
ERROR_CHOREO_00226,"Could not process Lose Goal Chest Reward Choice"
ERROR_CHOREO_00227,"Could not process Sleep condition"
ERROR_CHOREO_00228,"Could not process Actor Awakened"
ERROR_CHOREO_00229,"Could not process Player is Sleeping and is unable to act"
ERROR_CHOREO_00230,"Could not process Actor is Removing Condition"
ERROR_CHOREO_00231,"Could not process Revive"
ERROR_CHOREO_00232,"Could not process Toggled Action Augmentation"
ERROR_CHOREO_00233,"Could not process Active Bonus Doom Slot Choice"
ERROR_CHOREO_00234,"Could not process Transfer Doom"
ERROR_CHOREO_00235,"Could not process Finished Processing Tile Deselected"
ERROR_CHOREO_00236,"Could not process Forgo Action for Active Bonus"
ERROR_CHOREO_00237,"Could not process Remove Difficult Terrain"
ERROR_CHOREO_00238,"Could not process Finished Moving Ability Card"
ERROR_CHOREO_00239,"Could not process Actor is Recovering Resources"
ERROR_CHOREO_00240,"Could not process Change Character Model"
ERROR_CHOREO_00241,"Could not process Actor Selected Null Hexes"
ERROR_CHOREO_00242,"Could not process Ability Restarted"
ERROR_CHOREO_00243,"Could not process Move Prop"
ERROR_CHOREO_00244,"Could not process Destroy Room"
ERROR_CHOREO_00245,"Could not process Finish Processing Active Bonus Toggle"
ERROR_CHOREO_00246,"Could not process Finish Undo"
ERROR_CHOREO_00247,"Could not process Finished Clear Targets"
ERROR_CHOREO_00248,"Could not process Finish Processing Item Toggle"
ERROR_DISCORD,"If you require additional assistance, please visit our Discord group here:
https://discord.gg/gloomhaven"
ERROR_HEXDISPLAY_00001,"Could not process Possible Move Stars"
ERROR_HEXDISPLAY_00002,"Could not process Possible Push Stars"
ERROR_HEXDISPLAY_00003,"Could not process Possible Pull Stars"
ERROR_HEXDISPLAY_00004,"Could not process Valid Move Tile Check"
ERROR_HEXDISPLAY_00005,"Could not process Move Path Stars"
ERROR_HEXDISPLAY_00006,"Could not get ability values"
ERROR_HEXDISPLAY_00007,"Could not process Display Attack Stars"
ERROR_HEXDISPLAY_00008,"Could not process Display Attack Hover Stars"
ERROR_HEXDISPLAY_00009,"Could not process Display Enemy AOE Stars"
ERROR_HEXDISPLAY_00010,"Could not process Display AOE Stars"
ERROR_HEXDISPLAY_00011,"Could not process Display Select Object Position AOE Stars"
ERROR_HEXDISPLAY_00012,"Could not process Rotate AOE"
ERROR_HEXDISPLAY_00013,"Could not process Clear Stars"
ERROR_HEXDISPLAY_00014,"Could not process Display Targeting Ability Stars"
ERROR_HEXDISPLAY_00015,"Could not process Display Select Object Position Stars"
ERROR_HEXDISPLAY_00016,"Could not process Display Possible Attack Path Stars"
ERROR_HEXDISPLAY_00017,"Could not process Display Attack Path Stars"
ERROR_HEXDISPLAY_00018,"Could not process Create Star"
ERROR_HEXDISPLAY_00019,"Could not process Modify Star"
ERROR_HEXDISPLAY_00020,"Could not process Set Hex Borders"
ERROR_HEXDISPLAY_00021,"Could not process Refresh Hex Borders"
ERROR_HEXDISPLAY_00022,"Could not process Current Ability Range Tiles"
ERROR_HEXDISPLAY_00023,"Could not process Highlight Tile Valid"
ERROR_MAP_00001,"Could not Load Map Node"
ERROR_MAP_00002,"Could not Initalise Map"
ERROR_MAP_00003,"Could not Select Node"
ERROR_MAP_00004,"Could not Reset All Nodes"
ERROR_MAP_00005,"Could not Show Node"
ERROR_MAP_00006,"Could not Hide Node"
ERROR_MAP_00007,"Could not Reveal Map Area"
ERROR_MAP_00008,"Could not Highlight Map Area"
ERROR_MAP_00009,"Could not process Map Move Click"
ERROR_MAP_00010,"Could not Trigger Map Event"
ERROR_MAP_00011,"Could not Complete Map Move"
ERROR_MAP_00012,"Could not process Map Move Callback"
ERROR_MAP_00013,"Could not UpdateNodeAndBossQuittingToMenu"
ERROR_MAP_00014,"Could not process End Village"
ERROR_MAP_00015,"Could not Refresh Node Lines"
ERROR_MAP_00016,"Could not Get Nodes for Current Adventure"
ERROR_MAP_00017,"Could not Get End Village"
ERROR_MAP_00018,"Could not Set Scenario Node Positions"
ERROR_MAP_00019,"Could not Show Node Info"
ERROR_MAP_00020,"Could not Get Nodes Between Villages"
ERROR_MAP_00021,"Could not Get Sub Nodes"
ERROR_MAP_00022,"Could not Get Path Length"
ERROR_MAP_00023,"Could not process ProgressIntro"
ERROR_MAP_CHOREOGRAPHER_00001,"Could not process Initialise Map"
ERROR_MAP_CHOREOGRAPHER_00002,"Could not process Map Client Message"
ERROR_MAP_CHOREOGRAPHER_00003,"Could not process On Map Location Select"
ERROR_MAP_CHOREOGRAPHER_00004,"Could not process On Map Location Highlight"
ERROR_MAP_CHOREOGRAPHER_00005,"Could not process On Move Click"
ERROR_MAP_CHOREOGRAPHER_00006,"Could not process Start Move"
ERROR_MAP_CHOREOGRAPHER_00007,"Could not process On Event Trigger"
ERROR_MAP_CHOREOGRAPHER_00008,"Could not process Show Encountered Event"
ERROR_MAP_CHOREOGRAPHER_00009,"Could not process Continue Move After Event"
ERROR_MAP_CHOREOGRAPHER_00010,"Could not process Complete Move Callback"
ERROR_MAP_CHOREOGRAPHER_00011,"Could not process Enter Scenario"
ERROR_MAP_CHOREOGRAPHER_00012,"Could not process Refresh Location Lines"
ERROR_MAP_CHOREOGRAPHER_00013,"Could not process Connect Unlocked Villages"
ERROR_MAP_CHOREOGRAPHER_00014,"Could not process On Intro Travel Messages Trigger"
ERROR_MAP_CHOREOGRAPHER_00015,"Could not process On Outro Travel Messages Trigger"
ERROR_MAP_CHOREOGRAPHER_00016,"Could not process On Outro Gloomhaven Messages Trigger"
ERROR_MAP_CHOREOGRAPHER_00017,"Could not process Finished Showing Intro Travel Messages"
ERROR_MAP_CHOREOGRAPHER_00018,"Could not process Finished Showing Outro Travel Messages"
