Keys,"English [en-GB]"
PERK_Nightshroud_10,"Greater Immunity"
PERK_Nightshroud_10_Desc,"Ignore negative scenario effects and add two <color=""orange"">+1</color> cards"
PERK_Plagueherald_01,"Intensify"
PERK_Plagueherald_01_Desc,"Replace one <color=""purple"">-2</color> card with a <color=""orange"">+0</color> card"
PERK_Plagueherald_02,"Focus"
PERK_Plagueherald_02_Desc,"Replace one <color=""purple"">-1</color> card with a <color=""orange"">+1</color> card"
PERK_Plagueherald_03,"Heighten"
PERK_Plagueherald_03_Desc,"Replace one <color=""orange"">+0</color> card with a <color=""orange"">+2</color> card"
PERK_Plagueherald_04,"Technique"
PERK_Plagueherald_04_Desc,"Add two <color=""orange"">+1</color> cards"
PERK_Plagueherald_05,"Scent"
PERK_Plagueherald_05_Desc,"Add one <color=""orange"">+1</color> <sprite name=Air> card"
PERK_Plagueherald_06,"Corrupt"
PERK_Plagueherald_06_Desc,"Add three <sprite name=Rolling> POISON <sprite name=Poison> cards"
PERK_Plagueherald_07,"Incantation"
PERK_Plagueherald_07_Desc,"Add two <sprite name=Rolling> CURSE <sprite name=Curse> cards"
PERK_Plagueherald_08,"Hamstring"
PERK_Plagueherald_08_Desc,"Add two <sprite name=Rolling> IMMOBILIZE <sprite name=Immobilize> cards"
PERK_Plagueherald_09,"Bludgeon"
PERK_Plagueherald_09_Desc,"Add one <sprite name=Rolling> STUN <sprite name=Stun> card"
PERK_Plagueherald_10,"Immunity"
PERK_Plagueherald_10_Desc,"Ignore negative scenario effects and add one <color=""orange"">+1</color> card"
PERK_Quartermaster_01,"Consistency"
PERK_Quartermaster_01_Desc,"Remove two <color=""purple"">-1</color> cards"
PERK_Quartermaster_02,"Dust"
PERK_Quartermaster_02_Desc,"Remove four <color=""orange"">+0</color> cards"
PERK_Quartermaster_03,"Heighten"
PERK_Quartermaster_03_Desc,"Replace one <color=""orange"">+0</color> card with a <color=""orange"">+2</color> card"
PERK_Quartermaster_04,"Technique"
PERK_Quartermaster_04_Desc,"Add two <sprite name=Rolling> <color=""orange"">+1</color> cards"
PERK_Quartermaster_05,"Confuse"
PERK_Quartermaster_05_Desc,"Add three <sprite name=Rolling> MUDDLE <sprite name=Muddle> cards"
PERK_Quartermaster_06,"Stab"
PERK_Quartermaster_06_Desc,"Add two <sprite name=Rolling> PIERCE <sprite name=Pierce> 3 cards"
PERK_Quartermaster_07,"Bludgeon"
PERK_Quartermaster_07_Desc,"Add one <sprite name=Rolling> STUN <sprite name=Stun> card"
PERK_Quartermaster_08,"Sweep"
PERK_Quartermaster_08_Desc,"Add one <sprite name=Rolling> ADD TARGET <sprite name=Target> card"
PERK_Quartermaster_09,"Artifice"
PERK_Quartermaster_09_Desc,"Add one <color=""orange"">+0</color> Refresh an item card"
PERK_Quartermaster_10,"Extreme Fortitude"
PERK_Quartermaster_10_Desc,"Ignore negative item effects and add two <color=""orange"">+1</color> cards"
PERK_Sawbones_01,"Consistency"
PERK_Sawbones_01_Desc,"Remove two <color=""purple"">-1</color> cards"
PERK_Sawbones_02,"Dust"
PERK_Sawbones_02_Desc,"Remove four <color=""orange"">+0</color> cards"
PERK_Sawbones_03,"Heighten"
PERK_Sawbones_03_Desc,"Replace one <color=""orange"">+0</color> card with a <color=""orange"">+2</color> card"
PERK_Sawbones_04,"Knack"
PERK_Sawbones_04_Desc,"Add one <sprite name=Rolling> <color=""orange"">+2</color> cards"
PERK_Sawbones_05,"Hobble"
PERK_Sawbones_05_Desc,"Add one <color=""orange"">+1</color> IMMOBILIZE <sprite name=Immobilize> card"
PERK_Sawbones_06,"Bloodletting"
PERK_Sawbones_06_Desc,"Add two <sprite name=Rolling> WOUND <sprite name=Wound> cards"
PERK_Sawbones_07,"Blind"
PERK_Sawbones_07_Desc,"Add one <sprite name=Rolling> STUN <sprite name=Stun> card"
PERK_Sawbones_08,"Rejuvenate"
PERK_Sawbones_08_Desc,"Add two <sprite name=Rolling> Heal <sprite name=Heal> 3 cards"
PERK_Sawbones_09,"Artifice"
PERK_Sawbones_09_Desc,"Add one <color=""orange"">+0</color> Refresh an item card"
PERK_Scoundrel_01,"Consistency"
PERK_Scoundrel_01_Desc,"Remove two <color=""purple"">-1</color> cards"
PERK_Scoundrel_02,"Dust"
PERK_Scoundrel_02_Desc,"Remove four <color=""orange"">+0</color> cards"
PERK_Scoundrel_03,"Intensify"
PERK_Scoundrel_03_Desc,"Replace one <color=""purple"">-2</color> card with a <color=""orange"">+0</color> card"
PERK_Scoundrel_04,"Focus"
PERK_Scoundrel_04_Desc,"Replace one <color=""purple"">-1</color> card with a <color=""orange"">+1</color> card"
PERK_Scoundrel_05,"Heighten"
PERK_Scoundrel_05_Desc,"Replace one <color=""orange"">+0</color> card with a <color=""orange"">+2</color> card"
PERK_Scoundrel_06,"Technique"
PERK_Scoundrel_06_Desc,"Add two <sprite name=Rolling> <color=""orange"">+1</color> cards"
PERK_Scoundrel_07,"Stab"
PERK_Scoundrel_07_Desc,"Add two <sprite name=Rolling> PIERCE <sprite name=Pierce> 3 cards"
PERK_Scoundrel_08,"Envenom"
PERK_Scoundrel_08_Desc,"Add two <sprite name=Rolling> POISON <sprite name=Poison> cards"
PERK_Scoundrel_09,"Perplex"
PERK_Scoundrel_09_Desc,"Add two <sprite name=Rolling> MUDDLE <sprite name=Muddle> cards"
PERK_Scoundrel_10,"Obscure"
PERK_Scoundrel_10_Desc,"Add one <sprite name=Rolling> INVISIBLE <sprite name=Invisible> card"
PERK_Scoundrel_11,"Resilient"
PERK_Scoundrel_11_Desc,"Ignore negative scenario effects"
PERK_Soothsinger_01,"Consistency"
PERK_Soothsinger_01_Desc,"Remove two <color=""purple"">-1</color> cards"
PERK_Soothsinger_02,"Harmony"
PERK_Soothsinger_02_Desc,"Remove one <color=""purple"">-2</color> card"
PERK_Soothsinger_03,"Power Chord"
PERK_Soothsinger_03_Desc,"Replace two <color=""orange"">+1</color> card with a <color=""orange"">+4</color> card"
PERK_Soothsinger_04,"Refrain"
PERK_Soothsinger_04_Desc,"Replace one <color=""orange"">+0</color> card with a <color=""orange"">+1</color> IMMOBILIZE <sprite name=Immobilize> card"
PERK_Soothsinger_05,"Lethargy"
PERK_Soothsinger_05_Desc,"Replace one <color=""orange"">+0</color> card with a <color=""orange"">+1</color> DISARM <sprite name=Disarm> card"
PERK_Soothsinger_06,"Cacophony"
PERK_Soothsinger_06_Desc,"Replace one <color=""orange"">+0</color> card with a <color=""orange"">+2</color> WOUND <sprite name=Wound> card"
PERK_Soothsinger_07,"Discord"
PERK_Soothsinger_07_Desc,"Replace one <color=""orange"">+0</color> card with a <color=""orange"">+2</color> POISON <sprite name=Poison> card"
PERK_Soothsinger_08,"Dissonance"
PERK_Soothsinger_08_Desc,"Replace one <color=""orange"">+0</color> card with a <color=""orange"">+2</color> CURSE <sprite name=Curse> card"
PERK_Soothsinger_09,"Clamor"
PERK_Soothsinger_09_Desc,"Replace one <color=""orange"">+0</color> card with a <color=""orange"">+3</color> MUDDLE <sprite name=Muddle> card"
PERK_Soothsinger_10,"Tumult"
PERK_Soothsinger_10_Desc,"Replace one <color=""purple"">-1</color> card with a <color=""orange"">+0</color> STUN <sprite name=Stun> card"
PERK_Soothsinger_11,"Retune"
PERK_Soothsinger_11_Desc,"Add three <sprite name=Rolling> <color=""orange"">+1</color> cards"
PERK_Soothsinger_12,"Incantation"
PERK_Soothsinger_12_Desc,"Add two <sprite name=Rolling> CURSE <sprite name=Curse> cards"
PERK_Spellweaver_01,"Dust"
PERK_Spellweaver_01_Desc,"Remove four <color=""orange"">+0</color> cards"
PERK_Spellweaver_02,"Focus"
PERK_Spellweaver_02_Desc,"Replace one <color=""purple"">-1</color> card with a <color=""orange"">+1</color> card"
PERK_Spellweaver_03,"Power"
PERK_Spellweaver_03_Desc,"Add two <color=""orange"">+1</color> cards"
PERK_Spellweaver_04,"Blind"
PERK_Spellweaver_04_Desc,"Add one <color=""orange"">+0</color> STUN <sprite name=Stun> card"
PERK_Spellweaver_05,"Lacerate"
PERK_Spellweaver_05_Desc,"Add one <color=""orange"">+1</color> WOUND <sprite name=Wound> card"
PERK_Spellweaver_06,"Hobble"
PERK_Spellweaver_06_Desc,"Add one <color=""orange"">+1</color> IMMOBILIZE <sprite name=Immobilize> card"
PERK_Spellweaver_07,"Scorn"
PERK_Spellweaver_07_Desc,"Add one <color=""orange"">+1</color> CURSE <sprite name=Curse> card"
PERK_Spellweaver_08,"Cinder"
PERK_Spellweaver_08_Desc,"Add one <color=""orange"">+2</color> <sprite name=Fire> card"
PERK_Spellweaver_09,"Freeze"
PERK_Spellweaver_09_Desc,"Add one <color=""orange"">+2</color> <sprite name=Ice> card"
PERK_Spellweaver_10,"Tempest"
PERK_Spellweaver_10_Desc,"Add one <sprite name=Rolling> <sprite name=Earth> card and one <sprite name=Rolling>  <sprite name=Air> card"
PERK_Spellweaver_11,"Zenith"
PERK_Spellweaver_11_Desc,"Add one <sprite name=Rolling> <sprite name=Light> card and one <sprite name=Rolling>  <sprite name=Dark> card"
PERK_Summoner_01,"Consistency"
PERK_Summoner_01_Desc,"Remove two <color=""purple"">-1</color> cards"
PERK_Summoner_02,"Intensify"
PERK_Summoner_02_Desc,"Replace one <color=""purple"">-2</color> card with a <color=""orange"">+0</color> card"
PERK_Summoner_03,"Focus"
PERK_Summoner_03_Desc,"Replace one <color=""purple"">-1</color> card with a <color=""orange"">+1</color> card"
PERK_Summoner_04,"Intent"
PERK_Summoner_04_Desc,"Add one <color=""orange"">+2</color> card"
PERK_Summoner_05,"Bloodletting"
PERK_Summoner_05_Desc,"Add two <sprite name=Rolling> WOUND <sprite name=Wound> cards"
PERK_Summoner_06,"Envenom"
PERK_Summoner_06_Desc,"Add two <sprite name=Rolling> POISON <sprite name=Poison> cards"
PERK_Summoner_07,"Recover"
PERK_Summoner_07_Desc,"Add two <sprite name=Rolling> Heal <sprite name=Heal> 1 cards"
PERK_Summoner_08,"Blaze"
PERK_Summoner_08_Desc,"Add one <sprite name=Rolling> <sprite name=Fire> card and one <sprite name=Rolling>  <sprite name=Air> card"
PERK_Summoner_09,"Burial"
PERK_Summoner_09_Desc,"Add one <sprite name=Rolling> <sprite name=Dark> card and one <sprite name=Rolling>  <sprite name=Earth> card"
PERK_Summoner_10,"Greater Immunity"
PERK_Summoner_10_Desc,"Ignore negative scenario effects and add two <color=""orange"">+1</color> cards"
PERK_Sunkeeper_01,"Consistency"
PERK_Sunkeeper_01_Desc,"Remove two <color=""purple"">-1</color> cards"
PERK_Sunkeeper_02,"Dust"
PERK_Sunkeeper_02_Desc,"Remove four <color=""orange"">+0</color> cards"
PERK_Sunkeeper_03,"Intensify"
PERK_Sunkeeper_03_Desc,"Replace one <color=""purple"">-2</color> card with a <color=""orange"">+0</color> card"
PERK_Sunkeeper_04,"Heighten"
PERK_Sunkeeper_04_Desc,"Replace one <color=""orange"">+0</color> card with a <color=""orange"">+2</color> card"
PERK_Sunkeeper_05,"Technique"
PERK_Sunkeeper_05_Desc,"Add two <sprite name=Rolling> <color=""orange"">+1</color> cards"
PERK_Sunkeeper_06,"Recover"
PERK_Sunkeeper_06_Desc,"Add two <sprite name=Rolling> Heal <sprite name=Heal> 1 cards"
PERK_Sunkeeper_07,"Bludgeon"
PERK_Sunkeeper_07_Desc,"Add one <sprite name=Rolling> STUN <sprite name=Stun> card"
PERK_Sunkeeper_08,"Brilliance"
PERK_Sunkeeper_08_Desc,"Add two <sprite name=Rolling> <sprite name=Light> cards"
PERK_Sunkeeper_09,"Hunker"
PERK_Sunkeeper_09_Desc,"Add two <sprite name=Rolling>  Shield <sprite name=Shield> 1, Self cards"
PERK_Sunkeeper_10,"Extreme Fortitude"
PERK_Sunkeeper_10_Desc,"Ignore negative item effects and add two <color=""orange"">+1</color> cards"
PERK_Sunkeeper_11,"Resilient"
PERK_Sunkeeper_11_Desc,"Ignore negative scenario effects"
PERK_Tinkerer_01,"Consistency"
PERK_Tinkerer_01_Desc,"Remove two <color=""purple"">-1</color> cards"
PERK_Tinkerer_02,"Intensify"
PERK_Tinkerer_02_Desc,"Replace one <color=""purple"">-2</color> card with a <color=""orange"">+0</color> card"
PERK_Tinkerer_03,"Power"
PERK_Tinkerer_03_Desc,"Add two <color=""orange"">+1</color> cards"
PERK_Tinkerer_04,"Outburst"
PERK_Tinkerer_04_Desc,"Add one <color=""orange"">+3</color> card"
PERK_Tinkerer_05,"Embers"
PERK_Tinkerer_05_Desc,"Add two <sprite name=Rolling> <sprite name=Fire> cards"
PERK_Tinkerer_06,"Confuse"
PERK_Tinkerer_06_Desc,"Add three <sprite name=Rolling> MUDDLE <sprite name=Muddle> cards"
PERK_Tinkerer_07,"Lacerate"
PERK_Tinkerer_07_Desc,"Add one <color=""orange"">+1</color> WOUND <sprite name=Wound> card"
PERK_Tinkerer_08,"Hobble"
PERK_Tinkerer_08_Desc,"Add one <color=""orange"">+1</color> IMMOBILIZE <sprite name=Immobilize> card"
PERK_Tinkerer_09,"Repair"
PERK_Tinkerer_09_Desc,"Add one <color=""orange"">+1</color> Heal <sprite name=Heal> 2 card"
PERK_Tinkerer_10,"Extend"
PERK_Tinkerer_10_Desc,"Add one <color=""orange"">+0</color> ADD TARGET <sprite name=Target> card"
PERK_Tinkerer_11,"Resilient"
PERK_Tinkerer_11_Desc,"Ignore negative scenario effects"
PERSONALQUEST_A_Helping_Hand,"A Helping Hand"
PERSONALQUEST_A_Helping_Hand_COMPLETED,"No other feeling compares to this warmth that spreads throughout your entire body when you see someone reach the goal they had been striving for, and finally relax. Watching that change in people never gets old. But the world is big, with Gloomhaven being just a small part of it — there are plenty more people that need help to reach their dreams, and you’re the one to do it. You say your goodbyes, and as you head back out onto the road in search of struggling souls, you can’t help hoping that someone else will continue giving people here a reason to sing, dance and celebrate."
PERSONALQUEST_A_Helping_Hand_Desc,"<b>Experience 2 other characters achieving their personal quests.</b> 

You have never been one for the limelight. There is so much selfishness in the world — so much grandstanding. You have always preferred the background. Everyone in this town seems to have some high and lofty goal. You are just happy to help."
PERSONALQUEST_A_Helping_Hand_Objective_Desc,"Experience 2 other characters achieving their personal quests"
PERSONALQUEST_A_Helping_Hand_Objective_PROGRESS_TOOLTIP,"Other characters achieving Personal Quests experienced:"
PERSONALQUEST_A_Helping_Hand_Objective_PROGRESS_TOOLTIP_EMPTY,"No Personal Quest completions experienced yet."
PERSONALQUEST_A_Study_of_Anatomy,"A Study of Anatomy"
PERSONALQUEST_A_Study_of_Anatomy_COMPLETED,"Fascinating. Absolutely fascinating. The things you’ve discovered, the notes you’ve made… you’ll be studying them for the rest of your life. To think you only had to watch your fellow mercenaries take a beating on the job! You thank them for their contributions to science, collect your effects, and head home — you have a lifetime of work ahead of you. Someone else will have to handle their medical needs, but you’re sure they’ll be along soon!"
PERSONALQUEST_A_Study_of_Anatomy_Desc,"<b>Experience your party members becoming exhausted 15 times.</b> 

The body is a fascinating subject — how it works, what makes it tick. And there are so many races to study! Just imagine if one could examine anatomies under stress to find what their limits are. Sure, there are cadavers at the University, but they are so lifeless. The best way to learn is to get dirty and experience the action firsthand."
PERSONALQUEST_A_Study_of_Anatomy_Objective_Desc,"Experience your party members becoming exhausted 15 times"
PERSONALQUEST_A_Study_of_Anatomy_Objective_PROGRESS_TOOLTIP,"Party member exhaustions experienced:"
PERSONALQUEST_A_Study_of_Anatomy_Objective_PROGRESS_TOOLTIP_EMPTY,"No party members have become exhausted yet."
PERSONALQUEST_Aberrant_Slayer,"Aberrant Slayer"
PERSONALQUEST_Aberrant_Slayer_COMPLETED,"Having battled a demon from every known elemental plane, you have learned just one thing: killing them is fun, but by no means efficient. If you are to win the fight against the demon hordes — not merely continue it — then you must find a way to bar demons from this realm. The knowledge required for such a feat does not lie within Gloomhaven, so you leave your band of mercenaries to go in search of it. In the meantime, the elemental powers will surely continue to manifest themselves in this city..."
PERSONALQUEST_Aberrant_Slayer_Desc,"<b>Kill 1 Flame Demon, 1 Frost Demon, 1 Wind Demon, 1 Earth Demon, 1 Night Demon, and 1 Sun Demon.</b> 

Since birth, you have heard the story of a time long since past when demons roamed the earth and preyed upon the weak. Your ancestors drove them back. You always thought this was just a story — until now. Demons are real, and it falls to you to continue the fight."
PERSONALQUEST_Aberrant_Slayer_Objective_Desc,"Kill 1 Demon of each type from the base game"
PERSONALQUEST_Aberrant_Slayer_Objective_PROGRESS_TOOLTIP,"Different elementally-aligned Demons killed:"
PERSONALQUEST_Aberrant_Slayer_Objective_PROGRESS_TOOLTIP_EMPTY,"No Demons killed yet."
PERSONALQUEST_Augmented_Abilities,"Augmented Abilities"
PERSONALQUEST_Augmented_Abilities_COMPLETED,"Power like this is something you never could have dreamed of. You’re pretty sure you can do almost anything, but there’s no point in being pretty sure — you want to find out for yourself. It is time to leave Gloomhaven with your new-found abilities, and to spend your life trying to do everything, everywhere. But you’ll come back soon: next time you bet there will be even more Aesther willing to push your powers further for a little coin."
PERSONALQUEST_Augmented_Abilities_Desc,"<b>Own 4 Enhancements (requires access to the Enchantress).</b> 

Sure, Gloomhaven may not be the coziest place, but that’s perfectly fine when it has so many other things going for it. Namely: Aesthers. You have never seen so many! There are even rumors of one in town with the ability to strengthen a person through magic. With a little enhancement, you could excel at anything!"
PERSONALQUEST_Augmented_Abilities_Objective_Desc,"Own 4 Enhancements (requires access to the Enchantress)"
PERSONALQUEST_Augmented_Abilities_Objective_PROGRESS_TOOLTIP,"Enhancements purchased:"
PERSONALQUEST_Augmented_Abilities_Objective_PROGRESS_TOOLTIP_EMPTY,"No enhancements purchased yet."
PERSONALQUEST_Battle_Legend,"Battle Legend"
PERSONALQUEST_Battle_Legend_COMPLETED,"You will be forever remembered for the things you’ve done, the creatures you’ve fought, the plans you’ve thwarted… You are sure there has never been a mercenary as great as you. To ensure your legend now, you must showcase your skills and stories to the wider world, so you leave Gloomhaven in search of bigger battles in faraway lands. With any luck, you might even meet a bard who will write down all your epic adventures..."
PERSONALQUEST_Battle_Legend_Desc,"<b>Earn 15 Perk Points from completed battle goals.</b> 

It is time you made a name for yourself. Any mercenary can go out and get the job done. But you are not just any mercenary — you want to do it in style, to have the stories of your battles told by bards in taverns across the known world. If you do not leave behind a legend after you are gone, then what was the point of living?"
PERSONALQUEST_Battle_Legend_Objective_Desc,"Earn 15 Perk Points from completed battle goals"
PERSONALQUEST_Battle_Legend_Objective_PROGRESS_TOOLTIP,"Perk Points earned from Battle Goals:"
PERSONALQUEST_Battle_Legend_Objective_PROGRESS_TOOLTIP_EMPTY,"No Perk Points earned yet."
PERSONALQUEST_Elemental_Samples,"Elemental Samples"
PERSONALQUEST_Elemental_Samples_COMPLETED,"It’s a wonder that this city isn’t crawling with scientists. Actually — given how dangerous it’s been trying to explore Gloomhaven and it’s vicinity, it’s not, but that’s what this band of mercenaries were for. The results speak for themselves: the Elemental levels here are unprecedented, their possibilities nigh-endless to you. You thank the mercenaries for their help, and prepare to make the long journey back to your lonely tower in the wilderness — you’ve got to cook up the best way to harness these powers, fast: there will be other elemental enthusiasts coming to Gloomhaven soon."
PERSONALQUEST_Elemental_Samples_Desc,"<b>Complete 1 Quest in each of the following areas: Gloomhaven, Dagger Forest, Lingering Swamp, Watcher Mountains, Copperneck Mountains, and Misty Sea.</b> 

The world is such a fascinating place, especially in the area surrounding Gloomhaven. So many intriguing phenomena. So many fruitful samples to collect. The place is so dangerous, though. It’s likely best to find some help."
PERSONALQUEST_Elemental_Samples_Objective_Desc,"Complete 1 Quest in each area of the Map"
PERSONALQUEST_Elemental_Samples_Objective_PROGRESS_TOOLTIP,"Scenarios in different regions completed:"
PERSONALQUEST_Elemental_Samples_Objective_PROGRESS_TOOLTIP_EMPTY,"No scenarios completed yet."
PERSONALQUEST_Eternal_Wanderer,"Eternal Wanderer"
PERSONALQUEST_Eternal_Wanderer_COMPLETED,"Such beauty you had never dreamed of. As a mercenary, you’ve visited places few have ever set foot in — you’ve even brushed paths with beings from other realms. Having now been in the presence of these natural wonders, you wish you had focussed on the locations themselves, rather than the battles that took you there. Your time as a mercenary has taught you to handle yourself, but some other inhabitant of the planes can take your place as a warrior: you are leaving Gloomhaven in search of more sights and experiences, which you plan to take in without constant bloodshed."
PERSONALQUEST_Eternal_Wanderer_Desc,"<b>Complete 15 different scenarios from the base game.</b> 

There is so much to see in this world. So many wondrous places beyond belief — snowy mountain peaks, forgotten islands, and crystalline caverns. Surely all these miraculous sights were not created by chance. You desire to visit these places and meditate upon their existence. Perhaps doing so will give you greater insight into your own existence as well."
PERSONALQUEST_Eternal_Wanderer_Objective_Desc,"Complete 15 different scenarios from the base game"
PERSONALQUEST_Eternal_Wanderer_Objective_PROGRESS_TOOLTIP,"Scenarios completed:"
PERSONALQUEST_Eternal_Wanderer_Objective_PROGRESS_TOOLTIP_EMPTY,"No scenarios completed yet."
PERSONALQUEST_Fearless_Stand,"Fearless Stand"
PERSONALQUEST_Fearless_Stand_COMPLETED,"They used to laugh at you, the little guy, the oddball; the one they looked down on, called names. No one thought you could have battled the creatures you did, that behemoths would ever fall at your whim: the arrogant have paid for their crimes. You have proven to Gloomhaven that small can be mighty, and now you can return to your life, knowing none would dare insult you again. Something tells you, though, that you won’t be the last of the short, strange-looking warriors in this city."
PERSONALQUEST_Fearless_Stand_Desc,"<b>Kill 20 Elite monsters from the base game.</b> 

You’ve never been the biggest among your peers. In fact, all your young life you were bullied for being small and looking different. If only those bullies could see you now. It’s time to take a stand for the little guy. Step up to all those who think they are better than the rest and show them they are not. They will sleep in the dirt just like everyone else."
PERSONALQUEST_Fearless_Stand_Objective_Desc,"Kill 20 Elite monsters from the base game"
PERSONALQUEST_Fearless_Stand_Objective_PROGRESS_TOOLTIP,"Elite monsters killed:"
PERSONALQUEST_Fearless_Stand_Objective_PROGRESS_TOOLTIP_EMPTY,"No Elite monsters killed yet."
PERSONALQUEST_Finding_the_Cure,"Finding the Cure"
PERSONALQUEST_Finding_the_Cure_COMPLETED,"Before leaving, you thank your band of mercenaries for their help, then make haste to your village. You wonder what mysteries await Gloomhaven, but soon all you can think of is home — hopefully you’re not too late. Hopefully you won’t need to watch anyone else die. 
"
PERSONALQUEST_Finding_the_Cure_Desc,"<b>Kill 8 Forest Imps. Then unlock the scenario ""Forgotten Grove"" and follow it to a conclusion.</b> 

At first it was just a cough. One of your neighbors keeping you up at night. But then it spread and got worse. Blood, boils, and death. The elder says a cure can be found deep inside the Dagger Forest; the Forest Imps know the way. If you can gather enough of their essence, you may be able to find the way yourself."
PERSONALQUEST_Finding_the_Cure_Objective_Desc,"Kill 8 Forest Imps. Then unlock the scenario ""Forgotten Grove"" and follow it to a conclusion"
PERSONALQUEST_Finding_the_Cure_Objective_PROGRESS_TOOLTIP,"Forest Imps killed:"
PERSONALQUEST_Finding_the_Cure_Objective_PROGRESS_TOOLTIP_EMPTY,"No Forest Imps killed yet."
PERSONALQUEST_Finding_the_Cure_Objective_Step0_Desc,"Kill 8 Forest Imps"
PERSONALQUEST_Finding_the_Cure_Objective_Step1_Desc,"Follow the scenario ""Forgotten Grove"" to a conclusion"
PERSONALQUEST_Finding_the_Cure_Objective_Step2_Desc,"Follow the scenario ""Alchemy Lab"" to a conclusion"
PERSONALQUEST_Finding_the_Cure_PROGRESS_COMPLETED_STEP_0,"You have to force yourself not to lose your focus on this battle as you realise what you have just done. With that last Imp, you’ve now collected as much Forest Imp essence as you can carry — it will have to be enough to do what needs to be done. You can waste no more time: once you are done here, you must use this essence to locate the cure.  "
PERSONALQUEST_Goliath_Toppler,"Goliath Toppler"
PERSONALQUEST_Goliath_Toppler_COMPLETED,"Surely, no one is more a hero than you. You have scoured Gloomhaven for its rarest and mightiest foes, and bested them in glorious combat. Your battles will be spoken of for generations — though you do not plan to rest when you bid farewell to your valiant fellow mercenaries, and make for the open road. Perhaps one day you’ll return to Gloomhaven and see what other unique creatures have emerged to meet your challenge, but for now more creatures await beyond the reach of this city, and it is your heroic duty to face each and every one in battle."
PERSONALQUEST_Goliath_Toppler_Desc,"<b>Complete 4 boss scenarios from the base game.</b> 

You still remember the day that shadow passed over your village. Everyone said it was just a cloud, but you knew different: a dragon! The prospect filled you with wonder. You knew that one day you’d leave your village in search of other rare, majestic creatures, and that you’d do them the honor of facing them in battle. That is what true heroes do, after all."
PERSONALQUEST_Goliath_Toppler_Objective_Desc,"Complete 4 boss scenarios from the base game"
PERSONALQUEST_Goliath_Toppler_Objective_PROGRESS_TOOLTIP,"Boss Quests completed:"
PERSONALQUEST_Goliath_Toppler_Objective_PROGRESS_TOOLTIP_EMPTY,"No Boss Quests completed yet."
PERSONALQUEST_Greed_is_Good,"Greed is Good"
PERSONALQUEST_Greed_is_Good_COMPLETED,"Finally. The other mercenaries’ desires of ‘helping each other’ and ‘avenging friends’ was starting to make you sick, well that and the stink of abandoned crypts. However, that reassuring, jingling weight was worth it. Having plundered the city of everything you could, you leave Gloomhaven — this city will surely never see a mercenary so rich again. You’re barely out of the gates before your mind starts racing with new schemes to make your purse even heavier: maybe you should invest in a Guild of your own?"
PERSONALQUEST_Greed_is_Good_Desc,"<b>Have 200 gold in your possession.</b> 

There are many high and lofty goals in life — sick grandmas and epic love. Ridiculous. Only one thing matters, and that is money — getting the most of it and keeping it safe. The weight of gold in your purse is a greater feeling than anything else imaginable, grandmas be damned."
PERSONALQUEST_Greed_is_Good_Objective_Desc,"Have 200 gold in your possession"
PERSONALQUEST_Greed_is_Good_Objective_PROGRESS_TOOLTIP,"Gold earned:"
PERSONALQUEST_Greed_is_Good_Objective_PROGRESS_TOOLTIP_EMPTY,"No gold earned yet."
PERSONALQUEST_Implement_of_Light,"Implement of Light"
PERSONALQUEST_Implement_of_Light_COMPLETED,"It’s worse than you thought: even with the axe, the undead scourge has simply grown too strong. There is nothing else you can do from here, because this disease runs deeper than one city. After thanking your fellow mercenaries, you leave Gloomhaven to hunt down the true source of this dark necromancy. You only hope another will fight for Light in this city, as you bring it into the darkness beyond. "
PERSONALQUEST_Implement_of_Light_Desc,"<b>Find the Skullbane Axe in the Necromancer's Sanctum and then use it to kill 7 Living Bones, Corpses, or Living Spirits.</b> 

The scourge of the undead is upon you. You can feel the presence of unnatural life choking the world. You have heard tales of a legendary holy axe held by a vile necromancer. Your goal is simple: kill the necromancer, take the axe, and lay waste to the undead menace."
PERSONALQUEST_Implement_of_Light_Objective_Desc,"Find the Skullbane Axe in the Necromancer's Sanctum and then use it to kill 7 Living Bones, Corpses, or Living Spirits"
PERSONALQUEST_Implement_of_Light_Objective_PROGRESS_TOOLTIP,"Living Bones, Corpses and Spirits killed with the Skullbane Axe:"
PERSONALQUEST_Implement_of_Light_Objective_PROGRESS_TOOLTIP_EMPTY,"None killed yet."
PERSONALQUEST_Law_Bringer,"Lawbringer"
PERSONALQUEST_Law_Bringer_COMPLETED,"It was a tough job, but somebody had to do it, to stand up for law and order against those thugs. Thanks to you, Gloomhaven is that little bit safer, and any humans that would dare threaten that peace know that their selfishness will no longer go unpunished. You’ve done your bit, and it’s time for a well-deserved rest — someone else will have to keep Gloomhaven in order now: there’s plenty of chaos left in these lands yet."
PERSONALQUEST_Law_Bringer_Desc,"<b>Kill 20 Bandits or Cultists.</b> 

There is only order and chaos — that which is tamed and controlled, and that which has yet to be. Gloomhaven is chaos that needs to be controlled, and the first place to start is the rampant lawlessness of the surrounding wilds. Of course the Vermlings don't know any better, but humans who go against the laws of man deserve no sympathy."
PERSONALQUEST_Law_Bringer_Objective_Desc,"Kill 20 Bandits or Cultists"
PERSONALQUEST_Law_Bringer_Objective_PROGRESS_TOOLTIP,"Bandits and Cultists killed:"
PERSONALQUEST_Law_Bringer_Objective_PROGRESS_TOOLTIP_EMPTY,"No Bandits or Cultists killed yet."
PERSONALQUEST_Merchant_Class,"Merchant Class"
