Keys,"English [en-GB]"
Quest_Campaign_054_LIST,"Unseal the Tomb of Xorn"
Quest_Campaign_054_NAME,"Palace of Ice"
Quest_Campaign_054_SCENARIO_MODIFIER_1,"All Cave Bears add POISON <sprite name=""Poison""> to all their attacks. "
Quest_Campaign_054_SCENARIO_MODIFIER_2,"All Harrower Infesters are invulnerable to everyone other than the wielder of the Staff of Xorn"
Quest_Campaign_055_DESC,"Have you revenge on those who laid waste to your village"
Quest_Campaign_055_INTRO,"It was on your last foray into the Dagger Forest that you saw it—that unmistakable shade of purple—a small scrap of fabric torn by a tree branch. It wasn’t much, but it was everything to you.

You picked up a trail and followed it until you were enveloped in a thick, lingering fog. You lost the trail, but you resolved to return soon, once the fog had dissipated.

So here you are, days later, and the thick fog still blocks your path. In the intervening time, you have thought of nothing else, except exacting revenge on the bandits who destroyed your village. The fog stopped you once, but you now stand resolute. It will not stop you again."
Quest_Campaign_055_LIST,"Hunt down the Dagger Forest bandits"
Quest_Campaign_055_NAME,"Foggy Thicket "
Quest_Campaign_055_SCENARIO_MODIFIER_1,"All mercenaries start with three extra -1 attack modifiers "
Quest_Campaign_056_DESC,"Avenge those who fell at the bandits' hands"
Quest_Campaign_056_INTRO,"With knowledge of the right path to the bandit camp, you follow the landmarks and make your way through the forest easily. You step onto a rough path, where you are greeted by a group of bandits and their hounds.

“Well, what fresh meat is this?” one of them asks, unclipping the dogs’ leashes. “You just took your last wrong turn.” You hear screams in the distance and you shrug off the bandit’s intimidation, not wanting to waste more time on this rabble."
Quest_Campaign_056_LIST,"Destroy the bandit camp"
Quest_Campaign_056_NAME,"Bandit's Wood"
Quest_Campaign_057_DESC,"Follow your latest lead on your friend's death"
Quest_Campaign_057_INTRO,"Gathering information concerning your friend’s death was not an easy task, but your relentless investigation finally leads you to knowledge of a certain corrupt lieutenant stationed in the western barracks. 

Apparently he is known for turning a blind eye to certain crimes in the Sinking Market, and he was on watch the night your friend was murdered. 

Now it is time to bash down some doors, and get some answers through any means necessary."
Quest_Campaign_057_LIST,"Investigate your friend's death"
Quest_Campaign_057_NAME,"Investigation "
Quest_Campaign_058_DESC,"Have your revenge on those who allowed your friend's death"
Quest_Campaign_058_INTRO,"You surround the small shack on the Hook Coast and ready your weapons. However, the owner of this place is not totally unprepared. Tall earth elementals and a patrol of Harrowers accompanied by grotesque black imps guard both entrances. You spring into action, hoping to be rid of them all before they can sound an alarm."
Quest_Campaign_058_LIST,"Crash the meeting"
Quest_Campaign_058_NAME,"Bloody Shack"
Quest_Campaign_058_SCENARIO_MODIFIER_1,"Only a mercenary seeking vengeance may loot the Ornate Chest."
Quest_Campaign_059_DESC,"The plants that can cure your village are hidden deep within the Dagger Forest"
Quest_Campaign_059_INTRO,"And the compass does prove to be successful. After a day trudging through the dense forest, you come upon a peaceful, secluded grove. Or, at least, it should be peaceful. Instead the place is teeming with wild, angry animals, eager to sink their teeth into unwelcome intruders."
Quest_Campaign_059_INTRO_GH_1,"It’s a gruesome process, harvesting the essence of the Forest Imps you’ve slain, but nothing will stand between you and saving your village. You saw worse when the old blacksmith started bleeding from his eyes."
Quest_Campaign_059_INTRO_GH_2,"With enough essence in hand, you head to the alchemy wing of the University, where one of the researchers had promised to help you locate the curative plants found deep within the Dagger Forest."
Quest_Campaign_059_INTRO_GH_3,"“It will take some time to isolate the compound,” the helpful Quatryl says as she pours the liquid into a large beaker. “Once I have it, though, I should be able to form a sort of compass that will point you to the grove you seek.”"
Quest_Campaign_059_INTRO_GH_4,"It takes a week, but the Quatryl finally calls you back to her lab and hands you a small circular device. “That should do it!”"
Quest_Campaign_059_LIST,"Locate the medicinal plants"
Quest_Campaign_059_NAME,"Forgotten Grove"
Quest_Campaign_060_DESC,"Punish the Quatryl's betrayal, and retrieve the plants you desperately need"
Quest_Campaign_060_INTRO,"She points a raised hand toward the flaming door. “I was running some experiments, feeding the plant to some test subjects, when one of the oozes suddenly combusted, causing the lovely bonfire you now see. If you want the plant, it’s in there—inside the cages with my test subjects.”

An explosion shakes the earth and a gout of flame emerges from the doorway. Without a thought, you drop the Quatryl and head into the burning building. All your work will not be for nothing!"
Quest_Campaign_060_INTRO_TRAVEL_1,"You arrive at the University with a fire in your belly, ready to take down that double crossing Quatryl and get back the cure you’ve worked so hard to find. "
Quest_Campaign_060_INTRO_TRAVEL_2,"As you approach the alchemy department, however, you are troubled by the strong smell of smoke. You run forward and find the entire building in flames."
Quest_Campaign_060_INTRO_TRAVEL_3,"Scanning the gathering crowd, you see the Quatryl run out of the building in a panic. She glances toward you, and her expression turns to one of surprise and terror."
Quest_Campaign_060_INTRO_TRAVEL_4,"“As if this day couldn’t get any worse,” she laments as you grab hold of her collar. “I know, I know. I sent you to get killed by wild animals in the forest. Yes, of course you’re upset. I don’t blame you, but if you want the cure, time is running out.”"
Quest_Campaign_060_LIST,"Confront the Quatryl Researcher"
Quest_Campaign_060_NAME,"Alchemy Lab"
Quest_Campaign_060_SCENARIO_MODIFIER_1,"After 7 rounds, all enemies and allies suffer 2 damage at the start of the round. "
Quest_Campaign_061_DESC,"Follow the signs to something left behind by those that came before..."
Quest_Campaign_061_INTRO,"It took a bit of coordination, but now here you stand on the southern cliffs overlooking the Misty Sea. Before you, an antiquated fort fades in and out of sight, somehow caught between two planes of existence.

The building was clearly made by those who came before. You enter it without hesitation, knowing that this place’s unique condition is the key to your search. You need to find some documentation of what happened here—journals, notes, letters, any clues you can uncover."
Quest_Campaign_061_INTRO_TRAVEL_1,"You knew it would be in the Lingering Swamp—you have a sense about these things. You didn’t know what you were looking for, though, until you saw it—a small fort watching over a distant shore, calling to you with its faintly candlelit windows."
Quest_Campaign_061_INTRO_TRAVEL_2,"You had looked away for a second to get the attention of a companion, and when you then turned back to point, the fort was gone. Most people would have written off the experience, claiming they were seeing things, but you knew it was a sign."
Quest_Campaign_061_INTRO_TRAVEL_3,"You knew you would find the fort again and, with it, the answers you seek."
Quest_Campaign_061_LIST,"Learn more about Gloomhaven's past"
Quest_Campaign_061_NAME,"Fading Lookout "
Quest_Campaign_061_SCENARIO_MODIFIER_1,"Monsters are split into two groups: Oozes and Giant Vipers in Group 1, Flame Demons and Frost Demons in Group 2.

The groups will alternate in activation, starting with Group 1. Monsters that are not activated do not act for the round, and are unaffected by all abilities. All mercenaries can move through hexes containing deactivated monsters but cannot end their movement on those hexes."
Quest_Campaign_062_DESC,"Discover what became of the survivors of Eastport"
Quest_Campaign_062_INTRO,"As you begin to move through the room, you hear faint whispers coming from the shadows. Something crunches under your foot, and you look down at a mangled skeleton. The bones are covered in teeth marks and are scattered in an odd pattern across the floor.

Suddenly, a piercing screech echoes through the basement. The spirits are angry and restless here. You see the bones begin to rattle and stand up.

With whatever horrible fate that befell the people here, their souls have been unable to move on. You must put them to rest."
Quest_Campaign_062_INTRO_TRAVEL_1,"It takes some searching, but after moving aside a large, overturned bookcase, you find a wooden hatch leading down into the dark. As you descend the rickety wooden ladder, a deep sense of foreboding envelops you."
Quest_Campaign_062_INTRO_TRAVEL_2,"You shouldn’t be down here, but your curiosity presses you forward. You light a torch and investigate. "
Quest_Campaign_062_LIST,"Investigate the basement "
Quest_Campaign_062_NAME,"Pit of Souls "
Quest_Campaign_063_DESC,"Rumours abound of treasure at a volcano's peak..."
Quest_Campaign_063_INTRO,"After a day of trekking through the foothills, you begin your ascent of the formidable volcano, praying with every step that this massive pot of boiling lava doesn't happen to start pouring out its contents while you are at the mouth of the spigot.

The climb is thankfully short, however, due to many areas of shallow, rocky terrain. You reach the peak, hoping you'll be able to find the cache easily, but instead you are surprised to find a primitive group of Inox consorting with Flame Demons. They notice your presence as you crest the ridge. Amidst the heat and ash, you prepare for their attack. "
Quest_Campaign_063_INTRO_GH_1,"An active volcano would certainly not be your top choice for places to look for riches, but the information you found seems to indicate there is a hidden cache of treasure at the peak of Mount Ash, high in the Watcher Mountains. "
Quest_Campaign_063_INTRO_GH_2,"Curious about what may be found in such an inhospitable place, you prepare for a difficult journey. "
Quest_Campaign_063_LIST,"Plunder an active volcano "
Quest_Campaign_063_NAME,"Magma Pit"
Quest_Campaign_063_SCENARIO_MODIFIER_1,"All mercenaries start Wounded"
Quest_Campaign_064_DESC,"Find what treasures lie in the deep..."
Quest_Campaign_064_INTRO,"After getting your bearings, you manage to see a conspicuous tunnel and swim down through it until it turns upward and you emerge from the water into a beautiful earthern cave full of colourful, crystalline plant life. In the distance, you see a pool of water that radiates a vibrant shade of blue. 

Unfortunately, you also see the more hostile forms of life that inhabit the cavern. Oozes stir at your presence and advance toward you, hungry for an easy meal. "
Quest_Campaign_064_INTRO_GH_1,"""Looks to be off the coast of the Chained Isle,"" the ship captain says as he studies the map you found."
Quest_Campaign_064_INTRO_GH_2,"""I won't be mooring anywhere near that wretched place,"" he says. ""But I'll get close enough for you to go explore this underwater cave of yours with a dinghy and a bit of swimming."" "
Quest_Campaign_064_INTRO_GH_3,"It seems like a solid enough deal, so you shake hands and head out into the open water on the captain's trade vessel. "
Quest_Campaign_064_INTRO_TRAVEL_1,"Not too far out to sea, a large mass of land appears on the horizon. After another hour, the captain drops the sails and the ship stalls in the water. "
Quest_Campaign_064_INTRO_TRAVEL_2,"""Close enough, I'd say,"" the captain says. ""Crew's starting to get shifty. We've approached from the west side, so you should be able to find your landmarks when you get near the shore."" 
"
Quest_Campaign_064_INTRO_TRAVEL_3,"""We'll be waiting for you here when you return. Though if the spirits take you, we won't be waiting too long."""
Quest_Campaign_064_INTRO_TRAVEL_4,"You board the dinghy and begin rowing toward the island. Luckily, it doesn't take too much time to find the triangle of rocky outcroppings along the coast detailed by your map. "
Quest_Campaign_064_INTRO_TRAVEL_5,"Rowing to their center, you ingest the horribly constricting breathing spheres and dive down beneath the waves. "
Quest_Campaign_064_LIST,"Explore the strange location you discovered"
Quest_Campaign_064_NAME,"Underwater Lagoon"
Quest_Campaign_064_OUTRO_TRAVEL_1,"The captain casts a suspicious eye toward you, as if perhaps you might be possessed by whatever spirits he's afraid of, but somehow you pass muster and the ship sails back to Gloomhaven."
Quest_Campaign_065_DESC,"Liberate whatever treasures may lay within..."
Quest_Campaign_065_INTRO,"As you get closer, the rotten smell only grows stronger until you can barely breathe. You're already wondering whether this trip is worth it even before you notice distinct signs of a Vermling nest and hear a deep howling coming out from the mouth of the mine.

With Vermlings running about, you doubt any sort of intricate contraption has been left intact, but you hold your breath and step through the tunnel nonetheless. Perhaps some information about the drill can be salvaged from this unfortunate situation."
Quest_Campaign_065_INTRO_TRAVEL_1,"It's not necessarily the Sulfur Mine's location that's a secret—its stench is is easily noticable from a mile away. "
Quest_Campaign_065_INTRO_TRAVEL_2,"However, the map you found also makes particular mention of a powerful artifact from a dead civilization—some sort of steam-powered drill that could have many uses if put in the right hands. "
Quest_Campaign_065_LIST,"Explore the mine"
Quest_Campaign_065_NAME,"Sulfur Mine"
Quest_Campaign_065_OUTRO_TRAVEL_1,"Only once outside, when you are again able to breathe freely, do you attempt to piece the various fragments of some sort of schematic. "
Quest_Campaign_065_OUTRO_TRAVEL_2,"There are many intricate formulas on the papers, written in some archaic language."
Quest_Campaign_065_OUTRO_TRAVEL_3,"Hopefully with enough study and the right tools, you'll be able to recreate this fabled drill.   "
Quest_Campaign_065_SCENARIO_MODIFIER_1,"All mercenaries start with 4 curses "
Quest_Campaign_066_DESC,"Discover what secrets lay among the old gears..."
Quest_Campaign_066_INTRO,"You charter a small ship and head out. Sailing along the coast, you eventually find the small inlet indicated on the map. Dropping anchor, you head to the rocky shore where you see an opening in the cliff face. Not knowing what to expect, you step inside."
Quest_Campaign_066_INTRO_GH_1,"The writings you discovered claim there is some sort of ancient machinery to be found along the coast north of Gloomhaven. "
Quest_Campaign_066_INTRO_GH_2,"Indications show that the place used to manufacture something in an era long past. Who knows what valuable technology there is to find buried in the ruins?"
Quest_Campaign_066_LIST,"Find the ancient machinery"
Quest_Campaign_066_NAME,"Clockwork Cove "
Quest_Campaign_067_DESC,"Find the great treasure Morsbane left directions to..."
Quest_Campaign_067_INTRO,"It looks like the old writings you found of the mad mystic Morsbane were true. His ramblings spoke of some great treasure he locked away that would only grow more powerful and valuable with time. The evil bastard is long dead by now, but, following the writings, you find the ruins of his once great tower.

Now, it is little more than rubble. Whatever treasures lay inside are either gone or were buried deep, but you are not so easily deterred. At the base of the hill, you see an overgrown stone door. Unfortunately, it is guarded by many menacing forest creatures."
Quest_Campaign_067_LIST,"Follow Morsbane's ramblings"
Quest_Campaign_067_NAME,"Arcane Library "
Quest_Campaign_068_DESC,"Writings discovered on your adventures tell of a tree with great powers..."
Quest_Campaign_068_INTRO,"When you locate it, however, the scene is not at all what you expected. Amidst poisonous waters, the giant tree stands ablaze. A number of drakes and other dark creatures scurry around it.

“It’s a mating ritual,” an old Inox woman says as she approaches you in a panic. “I’ve seen it up north. The drakes burn down trees as a show of their strength, but...but that tree is sacred. Please, you must do something! If the tree dies, my village will have no way to sustain itself.”"
Quest_Campaign_068_INTRO_GH_1,"After finding evidence of a great, vibrant tree that rests in the heart of the Lingering Swamp and learning that it has unique healing properties, you head to the south to see the thing for yourself."
Quest_Campaign_068_LIST,"Find the healing tree"
Quest_Campaign_068_NAME,"Toxic Moor"
Quest_Campaign_068_SCENARIO_MODIFIER_1,"All mercenaries start Poisoned <sprite name=""Poison"">. Any time a mercenary or summon with <nobr>Poison <sprite name=""Poison""></nobr> enters a water hex, they suffer trap damage."
Quest_Campaign_068_SCENARIO_MODIFIER_2,"The tree suffers 2 damage at the end of each round if a Rending Drake is in the same room."
Quest_Campaign_068_SCENARIO_MODIFIER_3,"The tree can only be targeted or affected by <nobr>Heal <sprite name=Heal></nobr> abilities."
Quest_Campaign_069_DESC,"Some old documents tell of a magical well in Gloomhaven..."
Quest_Campaign_069_INTRO,"“There is no hope left. My daughter is dying, and no medic can help her, no matter what money I throw at them. I went searching for anything that could possibly save her, and my last hope was to throw this doll of hers down the well and wish for a miracle.”

The man sobs violently, then continues. “But the whole shrine is overrun by Vermlings. There’s no way to get to the well. She’s doomed!” 

You sigh and grab the doll. For a price, you’ll get the doll to the well."
Quest_Campaign_069_INTRO_GH_1,"You have found some writings which document the existence of an old well in the plains northwest of Gloomhaven. "
Quest_Campaign_069_INTRO_GH_2,"According to a legend, if you drop something of value into the well, it will grant any wish."
Quest_Campaign_069_INTRO_GH_3,"Intrigued, you go in search of it. "
Quest_Campaign_069_INTRO_TRAVEL_1,"A short distance from the well’s supposed location, you run across a finely dressed middle-aged man crouched down and weeping into his hands."
Quest_Campaign_069_LIST,"Find the wishing well"
Quest_Campaign_069_NAME,"Well of the Unfortunate "
Quest_Campaign_069_Outro_GH_1,"A few days later, you hear that the daughter succumbed to her disease and you are glad you didn’t throw anything of value down the well yourself. "
Quest_Campaign_069_Outro_GH_2,"Some legends can’t be trusted."
Quest_Campaign_069_SCENARIO_MODIFIER_1,"The Doll can be passed from one mercenary to another by performing a <b>Loot</b> action within range of whoever is holding the Doll. If a mercenary becomes exhausted the Doll will be dropped on the hex they occupied.

Beware, more Vermlings may appear behind you unexpectedly in this scenario!"
Quest_Campaign_070_DESC,"See if you can free this haunted coast..."
Quest_Campaign_070_INTRO,"The ship's captain anchors a safe distance away from the shore and sends you off in a rowing boat. You land on the beach without incident and then carefully make your way toward the cave. As you get close, you see that the entrance is teeming with demons, and your only option is to fight."
Quest_Campaign_070_INTRO_GH_1,"The Chained Isle is well-known to any sailor, and they all avoid it like death. It is said that any ship that gets too close to the island is attacked by angry spirits, pulled onto the sharp rocks off its coast and never heard from again."
Quest_Campaign_070_INTRO_GH_2,"Miraculously enough, you believe you’ve found an account of the origin of the spirits. It is the journal of a man from a long-dead civilization that experienced some sort of calamity. "
Quest_Campaign_070_INTRO_GH_3,"A group of these people fled to the sea, but were chased by the demons they were running from. Their ship ran aground on the Chained Isle, the people were slaughtered, and their souls were eternally tortured by their pursuers."
Quest_Campaign_070_INTRO_GH_4,"The writer of the journal apparently hid in the boat and then escaped the island on a makeshift raft, but not before witnessing firsthand the horrors that had driven these spirits to madness."
Quest_Campaign_070_INTRO_GH_5,"The journal even details the location of a cave on the island where the demons gather. If you could find the cave and destroy the demons, you might be able to put these souls to rest."
Quest_Campaign_070_INTRO_GH_6,"It is incredibly difficult finding a ship that will go near the Chained Isle, but after explaining your intention to rid the island of its spirits, one captain finally agrees."
Quest_Campaign_070_LIST,"Investigate the island"
Quest_Campaign_070_NAME,"Chained Isle"
Quest_Campaign_070_Outro_Travel_1,"You emerge from the cave to bright rays of sun shining through the tree branches and the chirping of birds. "
Quest_Campaign_070_Outro_Travel_2,"When you return to the ship, the captain looks incredulous that you are still alive, much less that you claim to have dispelled the spirits. "
Quest_Campaign_070_Outro_Travel_3,"It may take a while for the city to accept that the island is now safe, but you are certain that, with time, your deeds will improve trade."
Quest_Campaign_070_SCENARIO_MODIFIER_0,"Living Spirits spawn at the end of every round. Living Spirits cannot be damaged in any way or instantly killed but are still vulnerable to conditions and other attack effects."
Quest_Campaign_070_SCENARIO_MODIFIER_1,"Every time a player kills a Demon, they may choose one Living Spirit to remove from the map."
Quest_Campaign_071_DESC,"A long-forgotton alchemist's log book talks of a strange, potent ingredient..."
Quest_Campaign_071_INTRO,"If you can harvest some of this root, you may be able to make a profit off it in Gloomhaven. It won’t be easy, though. Strong winds blow across the plateaus and a number of dangerous creatures have made a home of the place."
Quest_Campaign_071_INTRO_GH_1,"You have found what looks like some long forgotten alchemist’s log book. Most of it is faded gibberish, but you are able to make out one section about the brewing of potions. "
Quest_Campaign_071_INTRO_GH_2,"The alchemist claims his work is of such high quality because of the addition of “ jerry root.”"
Quest_Campaign_071_INTRO_GH_3,"You have never heard of the plant, but you find an accompanying map that leads you to the highlands where it grows."
Quest_Campaign_071_LIST,"Find the mysterious ""jerry root"""
Quest_Campaign_071_NAME,"Windswept Highlands "
Quest_Campaign_071_Outro_GH_1,"You return to Gloomhaven and head to the Mixed District in search of someone who may be interested in the roots. "
Quest_Campaign_071_Outro_GH_2,"Luckily, you find a tinkerer willing to brew you some potent power potions in exchange for the plants and the recipe you discovered."
Quest_Campaign_071_SCENARIO_MODIFIER_0,"All Spitting Drakes start Asleep <sprite name=""Sleep""> and do not act until they are awoken by being attacked, damaged, affected with a negative condition or movement ending in an adjacent hex (including via the strong wind.)"
Quest_Campaign_071_SCENARIO_MODIFIER_1,"After the first round strong winds will force mercenaries and mercenary summons to move one hex in a different direction at the start of every round, with the direction changing clockwise."
Quest_Campaign_071_SCENARIO_MODIFIER_2,"The bottom door will unlock when one Ornate Chest is looted. The top door will unlock when two Ornate Chests have been looted. The final door to the exit tiles will unlock when three Ornate Chests have been looted"
Quest_Campaign_072_DESC,"Persuade Greymare to back Dominic's book and protect him from the military "
Quest_Campaign_072_INTRO,"Expecting Vermlings and the like, you are a little taken aback by the scene you find upon your arrival. The farmhouse is covered in a thick, slimy mold and you find numerous skeletons, completely picked clean, around the property. It is as if this place has been abandoned for years, not days.

Following the trail of dense mold, you come upon a grove of fruit trees. Here, the slime is thicker, and when you prod it with your weapon, it ripples and reacts. Suddenly, the grove is alive with movement and hostility."
Quest_Campaign_072_INTRO_GH_1,"“Do come in.” The wealthy Councilman Greymare ushers you into his office, then sits at his desk. "
Quest_Campaign_072_INTRO_GH_2,"“Dominic tells me he’s writing a book about the corruption of the military and needs my support to keep him from ending up in chains beneath the Ghost Fortress."" "
Quest_Campaign_072_INTRO_GH_3,"""It is a heavy request, but you may be in luck, because I have an equally heavy request that you are perfectly equipped to handle."""
Quest_Campaign_072_INTRO_GH_4,"“Until recently, I had an estate out in the Corpsewood that was harvesting fruits and vegetables."" "
Quest_Campaign_072_INTRO_GH_5,"""Good farmland is at a premium here, and I figured if the estate were hidden away and guarded, it should have been able to sustain itself."" "
Quest_Campaign_072_INTRO_GH_6,"""Unfortunately, I haven’t heard from my stewards in over a week. I sent some men to investigate, but they haven’t returned, either.”"
Quest_Campaign_072_INTRO_GH_7,"Greymare sighs. “I need someone capable to head out there and find out what’s going on. It would also be nice if you could neutralize the situation so I can get my farmland back. Do that, and I’ll support your little book.”"
Quest_Campaign_072_INTRO_GH_8,"You agree and head off into the Corpsewood to locate Greymare’s estate."
Quest_Campaign_072_LIST,"Earn Councilman Greymare's backing"
Quest_Campaign_072_NAME,"Oozing Grove"
Quest_Campaign_073_DESC,"Deliver the Codex to its rightful place in Gloomhaven, so Dominic may study it"
Quest_Campaign_073_INTRO,"After a strenuous climb, you finally reach a near-level ridge. A dark cave mouth waits at the ridge’s back. That must be where these Inox keep stolen treasures like the codex. 

But between you and this cave stands a gauntlet of the tribe’s warriors and defenses, bolstered by the mountain’s constant rockfall. The Inox clearly understand the advantage this ridge gives them. 

You ready your weapons as you hear another rock slide fast approaching. There's no way that you'll be able to avoid all of the falling boulders the tremors knock free. "
Quest_Campaign_073_INTRO_TRAVEL_1,"As you climb this area of the Watcher Mountains, you begin to realize why no one ever tried to get back the Codex. If you were an Inox trying to protect your tribe, this seems like a pretty ideal place to set up camp."
Quest_Campaign_073_INTRO_TRAVEL_2,"Constant tremors in the earth cause frequent rock slides along the mountain face, making your climb incredibly difficult. You have to keep your wits about you to dodge the frequently falling rubble."
Quest_Campaign_073_INTRO_TRAVEL_3,"The Inox must have another way up, but without any knowledge of the area, you decide that the only way is the hard way. "
Quest_Campaign_073_LIST,"Retrieve the Codex of Directives "
Quest_Campaign_073_NAME,"Rockslide Ridge "
Quest_Campaign_073_Outro_GH_1,"“You are my heroes!” Dominic says when you return with the Codex."
Quest_Campaign_073_Outro_GH_2,"“This is everything I could have ever hoped for. I mean, sure, it could be in better shape, but no matter. I will begin studying it immediately.”"
Quest_Campaign_073_SCENARIO_MODIFIER_1,"All mercenaries take 1 damage per turn"
Quest_Campaign_074_DESC,"A local iron dealer's trade ships are being robbed out at sea, stop who is responsible"
Quest_Campaign_074_INTRO,"Freezing cold and soaked through, you find yourselves lying on a rough beach amongst a shipwreck. You see Gavin's company logo on a section of ship jutting out of the sand–it seems you managed to survive the pirates' attack. However, tracks in the thick sand lead toward a forest in front of you, where smoke and laughter rolls out of the trees. Clearly, someone has discovered this shipwreck and made off with any goods that washed up beside you.

Standing up and collecting yourselves, you make sure all your equipment is accounted for. Gavin won’t pay you for losing his cargo, so you’d best steal it back from this bandit camp. "
Quest_Campaign_074_INTRO_GH_1,"“Every ship I send out gets attacked and robbed,” Gavin whispers to you from across the table. “There must be someone on my crew telling the pirates where to find us.”"
Quest_Campaign_074_INTRO_GH_2,"He sighs. “I’d like to hire you to stow away on one of my ships, wait for the bandits to board, and then get rid of them once and for all. Simple enough?”"
Quest_Campaign_074_INTRO_TRAVEL_1,"The task does seem simple until you are sitting in the hold of a ship, and a cannon blast suddenly tears a hole in the side of the hull, knocking you off your feet. "
Quest_Campaign_074_INTRO_TRAVEL_2,"Before you know it, the ship is taking on massive amounts of water and pirates are swarming the deck."
Quest_Campaign_074_INTRO_TRAVEL_3,"These must be the mystery assailants plaguing Gavin."
Quest_Campaign_074_INTRO_TRAVEL_4,"You grab your weapons and buckets, and do your best to keep the ship afloat, but between the cannons’ blasts and the pirates’ blades it was only a matter of time before the ship sank with you on board."
Quest_Campaign_074_INTRO_TRAVEL_5,"Water fills the hold before you are able to escape, a watery grave rising up to close its grip around you. "
Quest_Campaign_074_LIST,"Discover who is attacking Gavin's ships"
Quest_Campaign_074_NAME,"Wrecked Ship"
Quest_Campaign_074_Outro_GH_1,"Once you return to Gloomhaven, Gavin laments the loss of one of his ships, but is confident he will now be able to continue his business across the sea. "
Quest_Campaign_074_Outro_GH_2,"He pays you well for risking your lives in the defence of his goods. "
Quest_Campaign_074_Outro_Travel_1,"Luckily, it turns out you hadn’t washed up too far from Gloomhaven, and it isn’t long before a city guard patrol finds you. "
Quest_Campaign_074_Outro_Travel_2,"You still don’t know who was informing the pirates, and weren’t able to wipe them out, but the losses this robbery caused them will make anyone who hears about it think twice about attacking a merchant ship again. "
Quest_Campaign_074_Outro_Travel_3,"With that, and the fact the city guards you found are now preparing to raid the camp you ran from, means these bandits shouldn’t be back."
Quest_Campaign_075_DESC,"The dead surely can't protect their belongings, can they?"
Quest_Campaign_075_INTRO,"After negotiating your cut, you find yourself standing on the outskirts of the ancient burial ground, thinking that perhaps this wasn’t the best idea. A sense of foreboding washes over you as you survey the moss-covered graves and shambling shadows in the distance."
Quest_Campaign_075_INTRO_GH_1,"“So, a contact of mine has been telling me about this old graveyard in the Corpsewood just packed to the gills with all sorts of valuables,” Nick explains. “Problem is that it’s packed to the gills with undead, too. With your skills, though, I figure we could ransack the place and make off with a nice, hefty profit. What do you think?”"
Quest_Campaign_075_LIST,"Complete Red Nick's Job"
Quest_Campaign_075_NAME,"Overgrown Graveyard"
Quest_Campaign_075_SCENARIO_MODIFIER_1,"Any Mercenary adjacent to an undisturbed grave may forgo a bottom action to dig it up."
Quest_Campaign_076_DESC,"Well, if you think you deserve it..."
Quest_Campaign_076_INTRO,"You wander through the foothills for hours without finding any sort of evidence of it, and then you begin to hear a faint buzzing.

You approach the nearby cliff face and it grows louder. The Harrowers are in the rocks, and you are going to have to dig them out."
Quest_Campaign_076_INTRO_GH_1,"“So, you think you’ve got what it takes to make it in this work? You think you’re skilled enough to live a long, fruitful life and not have your time in this world cut short by some lucky Vermling’s blade?”"
Quest_Campaign_076_INTRO_GH_2,"An old man with scars crisscrossing his face stares at you with his one good eye. You’ve never seen him before he sat down in front of you at the Sleeping Lion, but you confidently answer his question nonetheless."
Quest_Campaign_076_INTRO_GH_3,"“Ha-ha-ha, well, you’ve got the stones at least,” he laughs. “That’s something, but it’s far from everything."""
Quest_Campaign_076_INTRO_GH_4,"“Word’s come straight from the Capital that there’s a group of Harrowers slaughtering people on the East Road. We don’t know why, but we think we’ve located their hive someways south at the edge of the Watcher Mountains."" "
Quest_Campaign_076_INTRO_GH_5,"""Trouble is, though, we can’t find anyone brave or stupid enough to go in there after them."""
Quest_Campaign_076_INTRO_GH_6,"“What do you say? Are you up for the challenge? You could come back a hero, or you could just get you face sucked off by the bug men.”"
Quest_Campaign_076_INTRO_TRAVEL_1,"Not one to back down from a challenge, you make your way to the Watcher Mountains, where the old man said there’d be a Harrower hive."
Quest_Campaign_076_LIST,"Are you brave enough to face the swarm?"
Quest_Campaign_076_NAME,"Harrower Hive"
Quest_Campaign_076_Outro_GH_1,"When you return to Gloomhaven to meet up with the old man at the agreed upon location, though, he is nowhere to be found. "
Quest_Campaign_076_Outro_GH_2,"Asking around at the Sleeping Lion, no one even seems to remember him ever being there."
Quest_Campaign_076_Outro_GH_3,"After a few hours of searching, you begin to question whether you dreamed the whole thing. The Harrowers were real, that’s certain. "
Quest_Campaign_076_Outro_GH_4,"Perhaps the bastard just didn’t want to pay you for the completed job and ran off. All that work for nothing. He had better not show his face around here again."
Quest_Campaign_076_SCENARIO_MODIFIER_1,"All mercenaries discard three ability cards at the start of the scenario "
Quest_Campaign_076_SCENARIO_MODIFIER_2,"When any destructible wall segment is destroyed, all enemies adjacent to it gain STUN <sprite name=""Stun"">"
Quest_Campaign_077_DESC,"Prevent the Vigil from censoring the Upheaval"
Quest_Campaign_077_INTRO,"Before you leave, Dominic warns that the Vigil’s security is more advanced than anything else in the city. If any alarm is sounded, all exits will close and you will be swarmed and killed by more guards than you can count.

Your only hope is to infiltrate the Vigil’s vault in secret and make sure that any guard alerted to your presence does not get the chance to raise the alarm.

At the end of the tunnel, you prepare to open the door and silence all opposition on the way to the vault’s secret libraries."
Quest_Campaign_077_INTRO_GH_1,"You look down at the paper Dominic handed you. The Vigil is operating out of the estate of some powerful noble from the Capital named Deslin. "
Quest_Campaign_077_INTRO_GH_2,"The whole property is heavily guarded, but Dominic somehow discovered a secret tunnel into the vault underneath the Deslin estate, through the west wall of the New Market."
