Keys,"English [en-GB]"
TUTORIAL_2_TEXT_016_1,"Now it is the <color=#C53F3F><b>Bandit</b></color>’s turn. As we saw on his card earlier, he intends to <color=#FADC99><b>Move</b></color> and then perform a melee <color=#FADC99><b>Attack</b></color> for <b>3</b> damage. 

However, as he is already within melee range of the <color=#a06e4b><b>Brute</b></color>, he will simply forgo moving and get straight to the <color=#FADC99><b>Attack</b></color>."
TUTORIAL_2_TEXT_016_2,"Ouch! While monsters always take damage directly to their hit points, whenever a player character is damaged, you are presented with three options:"
TUTORIAL_2_TEXT_016_3,"Firstly, you can simply take the damage to your character's hit point total. However, if this is reduced to <b>0</b>, this character is <color=#FADC99><b>exhausted</b></color>, which means they can no longer act in this scenario.

If all of your mercenaries are <color=#FADC99><b>exhausted</b></color>, you will lose the scenario!"
TUTORIAL_2_TEXT_016_4,"Secondly, you can choose to <color=#FADC99><b>burn</b></color> two discarded ability cards instead of receiving the damage. If you <color=#FADC99><b>burn</b></color> a card it can no longer be recovered by resting."
TUTORIAL_2_TEXT_016_5,"However, if you were to <color=#FADC99><b>burn</b></color> two of <color=#a06e4b><b>Brute</b></color>'s cards here, he would not have enough cards left for the following turn, and thus would be <color=#FADC99><b>exhausted</b></color>!"
TUTORIAL_2_TEXT_016_6,"Finally, you can choose to <color=#FADC99><b>burn</b></color> one available card. This option is greyed out as all of the <color=#a06e4b><b>Brute</b></color>'s cards are currently discarded."
TUTORIAL_2_TEXT_016_7,"It is usually wise to take the damage over <color=#FADC99><b>burn</b></color>ing cards if possible, lest you run out of cards to finish the scenario with!

For now, let's opt to just take the three damage, as the <color=#a06e4b><b>Brute</b></color> has enough health to survive."
TUTORIAL_2_TEXT_017,"The <color=#C53F3F><b>Bandit</b></color>’s turn is now over. As he was the last character to act, it is the end of the round, and a new round begins."
TUTORIAL_2_TEXT_018_1,"During ability card selection, if you have at least two discarded cards then you may perform a <color=#FADC99><b>Long</b></color> or <color=#FADC99><b>Short Rest</b></color> to recover some of them.

All of the <color=#a06e4b><b>Brute</b></color>'s ability cards are currently discarded (<color=#FADC99><b>Long Rest</b></color> doesn't count as a card) and as such he will have to rest to continue."
TUTORIAL_2_TEXT_018_2,"<color=#FADC99><b>Short Rest</b></color> will burn one of your discarded cards at random, losing it for the rest of the scenario, but will recover all other discarded cards before continuing your turn as normal – so you can recover cards to use immediately in this very turn."
TUTORIAL_2_TEXT_018_3,"<color=#FADC99><b>Long Rest</b></color> takes up the whole turn, and is used instead of selecting two ability cards, giving the character an initiative of <b>99</b>. However, you not only get to choose which card to burn instead of it being at random, but the character will perform a ""<b>Heal 2</b>"" action and refresh all item cards!"
TUTORIAL_2_TEXT_018_4,"Choosing to <color=#FADC99><b>Long Rest</b></color> here would be certain death if the <color=#C53F3F><b>Bandit</b></color> draws an attack card for the round, as the <color=#a06e4b><b>Brute</b></color> has neither health nor cards to spare, so let's choose to <color=#FADC99><b>Short Rest</b></color>."
TUTORIAL_2_TEXT_019,"<nobr><b><font=""MarcellusAlt SDF""><color=#f5e3b0>Grab and Go</color></font></b></nobr> has been randomly selected as the card to burn.

Once per short rest you can opt to redraw the random card to burn at the cost of one damage, but with the <color=#a06e4b><b>Brute</b></color> only on 1 health, this isn’t an option!"
TUTORIAL_2_TEXT_020_1,"You can see <nobr><b><font=""MarcellusAlt SDF""><color=#f5e3b0>Grab and Go</color></font></b></nobr> is now dark red to indicate it is burned and no longer usable in the current scenario."
TUTORIAL_2_TEXT_020_2,"In exchange, <nobr><b><font=""MarcellusAlt SDF""><color=#f5e3b0>Trample</color></font></b></nobr> and <nobr><b><font=""MarcellusAlt SDF""><color=#f5e3b0>Provoking Roar</color></font></b></nobr> have been returned to hand and are available to use again!"
TUTORIAL_2_TEXT_020_3,"Both the <color=#a06e4b><b>Brute</b></color> and the <color=#C53F3F><b>Bandit</b></color> are near-death, so it is crucial to go as early as possible in the round to get the first attack!

Remember, the first card you choose determines the <color=#a06e4b><b>Brute</b></color>’s initiative, so let's choose <nobr><b><font=""MarcellusAlt SDF""><color=#f5e3b0>Provoking Roar</color></font></b></nobr> to maximise the chance <color=#a06e4b><b>Brute</b></color> is up first with a low initiative of <b>10</b>."
TUTORIAL_2_TEXT_022,"Now that we are in the same room as the <color=#C53F3F><b>Bandit</b></color>, we can see that enemies draw their ability cards each round after the player(s), so you won't know what they'll be doing or what their initiatives will be until this point in each round.

It appears the <color=#C53F3F><b>Bandit</b></color> was planning to once again use a <color=#FADC99><b>Move</b></color> and an <color=#FADC99><b>Attack</b></color>, but because you chose to act quickly with an initiative of <b>10</b>, he won't have those active until after the <color=#a06e4b><b>Brute</b></color>'s turn due to a slower initiative of <b>50</b>! Let's get him!"
TUTORIAL_2_TEXT_024_1,"Got him! Do you see that gold on the floor that the <color=#C53F3F><b>Bandit</b></color> left behind? To pick it up, you need to use a <color=#FADC99><b>Loot</b></color> ability. 

One important rule of <b>Gloomhaven</b> to bear in mind is that you don’t automatically loot treasure unless you finish your turn on it – if you want it, make sure to pick it up before the scenario ends!"
TUTORIAL_2_TEXT_024_2,"<color=#FADC99><b>Loot</b></color> abilities can also appear on ability cards, but the easiest way to collect it here is to end your turn on the hex that contains the gold pile.

So, let's move the <color=#a06e4b><b>Brute</b></color> onto it before the end of his turn with his remaining action!"
TUTORIAL_2_TEXT_024_3,"But, wait... look at <nobr><b><font=""MarcellusAlt SDF""><color=#f5e3b0>Provoking Roar</color></font></b></nobr>.

It doesn't have a <color=#FADC99><b>Move</b></color> ability on the bottom half's action, so how can the <color=#a06e4b><b>Brute</b></color> reach the gold?"
TUTORIAL_2_TEXT_024_4,"This is where <color=#FADC99><b>default actions</b></color> come in handy! To the left and right of the central initiative value are two small <color=#FADC99><b>default action</b></color> buttons.

These allow the character to perform a melee <color=#FADC99><b>Attack</b></color> for <b>2</b> instead of the top action or a default <color=#FADC99><b>Move</b></color> of <b>2</b> instead of the bottom action."
TUTORIAL_2_TEXT_024_5,"Since you only need to <color=#FADC99><b>Move</b></color> one hex for the <color=#a06e4b><b>Brute</b></color> to reach the gold, we can skip the remaining movement using the skip button below."
TUTORIAL_2_TEXT_025_1,"Great work! Not only did you vanquish the, err... lone <color=#C53F3F><b>Bandit Guard</b></color>, you’ve even managed to pick up a few pieces of gold!"
TUTORIAL_2_TEXT_025_2,"With the basics covered, it's now time to introduce you to some slightly more dangerous scenarios."
TalonCamp,"Talon Camp"
Target,"Target"
Target_AllAdjacentAllies,"Target all adjacent allies."
Target_AllAdjacentEnemies,"Target all adjacent enemies"
Target_AllAllies,"Target all allies"
Target_AllAlliesAndEnemies,"Target all allies and enemies"
Target_AllAlliesWithin,"Target all allies within"
Target_AllAlliesWithinRange,"Target all allies within range"
Target_AllEnemies,"Target all enemies"
Target_AllEnemiesAdjacentToAnyOneSummonedAlly,"Target all enemies adjacent to any one summoned ally"
Target_AllEnemiesAdjacentToEnemiesWith,"Target all enemies adjacent to enemies with"
Target_AllEnemiesAtExactly,"Target all enemies at exactly"
Target_AllEnemiesAtExactlyRange,"Target all enemies at exactly Range"
Target_AllEnemiesMovedThrough,"Target all enemies moved through"
Target_AllEnemiesWithin,"Target all enemies within"
Target_AllEnemiesWithinRange,"Target all enemies within range"
Target_CanNoLongerFly,"Target can no longer fly."
Target_OneAdjacentAlliedPlayer,"Target one adjacent allied mercenary"
Target_OneAdjacentEnemy,"Target one adjacent enemy"
Target_OneEnemyWithAllAttacks,"Target one enemy with all attacks"
Target_SelfAndAllAdjacentAllies,"Target self and all adjacent allies"
Target_SelfAndAllAlliesWithin,"Target self and all allies within"
Target_SelfAndAllAlliesWithinRange,"Target self and all allies within range"
Target_TwoHexInstead,"Target all enemies up to two hexes away instead"
TatteredWolf,"Tattered Wolf"
Teleport,"Teleport"
TempleOfTheAcorn,"Temple of the Acorn"
TerrainHotcoals,"Hot Coals"
TerrainRubble,"Rubble"
TerrainThorns,"Thorns"
TerrainWater,"Water"
TheAltarofBones,"The Altar of Bones"
TheArmoury,"The Armoury"
TheAshenbondRetreat,"The Ashenbond Retreat"
TheBarrenCoast,"The Barren Coast"
TheBarrenCoast_DESCR,"A long section of coastline north of Sahmyrt with no visible life of any kind. Take a rest, enjoy the view, and move on."
TheBetrayer,"The Betrayer"
TheBlackTomb,"The Black Tomb"
TheBloodwatchBurrow,"The Bloodwatch Burrow"
TheBuriedTrenches,"Buried Trenches"
TheBuriedTrenches_DESCR,"Remnants of an old front line exist here, with partly exposed battlements and bulwarks. A decent place to camp down for the night."
TheCityOfSlate,"The City of Slate"
TheCityOfSlate_DESCR,"This area is a city in name only, a desolate place, with the remnants of a once great metropolis scattered to the winds."
TheColorless,"The Colorless"
TheConjuredCoppice,"The Conjured Coppice"
TheCopperOasis,"The Copper Oasis"
TheCopperOasis_DESCR,"In the centre of the desolate waste of Stormbrew sits the Copper Oasis, run by a small community of Tinkerers. They sell a wide variety of items found out in the sands."
TheDeadlands,"The Deadlands"
TheDeadlands_DESCR,"Once the site of an epic battle, the Deadlands is now silent. Bone fragments are still visible poking up through the soil, and at night the dead are said to roam the land."
TheDepthsofDespair,"The Depths of Despair"
TheDome,"The Dome"
TheEerieGlade,"The Eerie Glade"
TheEnclave,"The Enclave"
TheGloom,"The Gloom"
TheHermitage,"The Hermitage"
TheHiddenGarrison,"The Hidden Garrison"
TheHole,"The Hole"
TheHole_DESCR,"This opening in the cliff face seems safe enough, but at the rear of the cave is a deep, perfectly circular hole. Scraping noises can be heard from deep below. If you are sleeping here, best keep a watch."
TheMarches,"The Marches"
TheMarches_DESCR,"This wild, rugged land covers the area north of Demonsgate, and is characterised by wide open plains and hillsides. Hidden bogs have been known to claim a careless traveller, so watch your step."
TheMournlightHideout,"The Mournlight Hideout"
TheNecropolis,"The Necropolis"
TheOssuary,"The Ossuary"
ThePutridPit,"The Putrid Pit"
ThePyre,"The Pyre"
TheSecludedBarracks,"The Secluded Barracks"
TheShiftingSands,"The Shifting Sands"
TheShiftingSands_DESCR,"A hot wind blows across the dunes. Take care not to get lost, as the landscape can often change overnight."
TheShootingGallery,"The Shooting Gallery"
TheSloshedSquirrel,"The Sloshed Squirrel"
TheThorngate,"The Thorngate"
TheThorngate_DESCR,"This area of the western edge of the forest gained the name Thorngate as the trees almost welcome the travellers into their cover. It is a peaceful part of the world."
TheTwilightChambers,"The Twilight Chambers"
TheValeofFangs,"The Vale of Fangs"
TheVeiledCamp,"The Veiled Camp"
TheWickedWilds,"The Wicked Wilds"
ThickDoor,"Door"
ThornShooter,"Thorn Shooter"
ThreeHexObstacle,"Three Hex Obstacle"
ThreeHexStraightObstacle,"Three Hex Obstacle"
Tinkerer,"Tinkerer"
Tinkerer_ADVENTURE_DESCRIPTION,"Tinkerers are Quatryls who are experts in crafting all manner of gadgets and elixirs, often using these tools to brave the wilds hoping to uncover ancient curiosities.
One of the best starting classes to have in a larger party, he has a wide array of abilities that affect enemies or can help allies. His summons can also take some heat away from allies when the situation requires it."
Tinkerer_DESCRIPTION,"Tinkerers are Quatryls who are experts in crafting all manner of gadgets and elixirs, often using these tools to brave the wilds hoping to uncover ancient curiosities."
Tinkerer_DIFFICULTY,"Medium"
Tinkerer_ROLE,"Ranged Support"
Tinkerer_SKIN_ALT,"Mastermind"
Tinkerer_STRENGTHS,"- <indent=%15>Decent ranged abilities</indent>
- <indent=%15>Effective healer</indent>
- <indent=%15>Wide range of options</indent>"
Tinkerer_WEAKNESSES,"- <indent=%15>Very fragile</indent>
- <indent=%15>Weaker in smaller teams</indent>
- <indent=%15>Has trouble opening tight jars</indent>"
To_AllAttacks,"to all attacks"
To_AllMeleeAttacks,"to all melee attacks"
To_AllRangedAttacks,"to all ranged attacks"
Toadmoor,"Toadmoor"
Town_Records_FirstRetirement_1,"""So you want to start some sort of record of all the mercenaries who've moved on from Gloomhaven?"" the short, bearded man asks with a scowl. ""Sounds a little arrogant to me, but I'm sure I've got a spare record book somewhere in the stacks."""
Town_Records_FirstRetirement_10,"""Walls were always necessary, as were the armed men who guarded those walls. For this reason, the civilization of man grew and developed under a militaristic rule. Those skilled in warfare held the highest positions in society and governed from a perspective of keeping their charges safe from outside attacks."""
Town_Records_FirstRetirement_11,"""While this regime of strength kept the human race alive and functioning, it did stagnate the growth of other cultural facets of society. What the civilization lacked in culture, though, it made up for with rapid expansion and settlements spreading out from the north to every corner of the continent. This created a strong foothold to ensure that humans would continue to prosper and never again have to go back to hiding in caves."""
Town_Records_FirstRetirement_12,"“Best to start at the beginning, eh?” Dominic now stands before you with a small amount of leather-bound parchment. “I found this in the back — it should do well for your purposes — but I see you've found something as well.”"
Town_Records_FirstRetirement_13,"He shifts his feet a bit and hands you the parchment. “Most people see Gloomhaven as some backwoods caravan stop,” he says in an accusatory tone. “A necessary evil in the middle of a deadly wilderness. “But I disagree. I love Gloomhaven, and I believe its history needs to be documented. I think this town plays a far more important role in the history of this continent than anyone realizes, and I'm going to prove it.”"
Town_Records_FirstRetirement_14,"Dominic flashes a brief nervous smile and then grabs up the two books on the counter. “But it's not finished yet. Not by a long shot. Come back later, and I might have more history to share.”"
Town_Records_FirstRetirement_2,"He puts down his pen into the spine of the book he was inking and steps out from behind the counter at the front of the Town Records building. ""I'll be back in a bit. Don't steal anything!"""
Town_Records_FirstRetirement_3,"He gets in one more good scowl before turning and walking towards the back of the building, nearly tripping on his overly long robe multiple times. As he slips behind one of the many shelves of books, your attention shifts to the building itself."
Town_Records_FirstRetirement_4,"The Town Records building is a large, circular structure on the west side of the Coin District. Built as a status symbol for the town of wealthy merchants, anyone who actually enters can quickly see that the massive library is woefully understocked."
Town_Records_FirstRetirement_5,"Some sections, such as the teachings and philosophies of the Great Oak, are reasonably full, but many others have just a handful of books occupying long, barren shelves. Perhaps this was why some of your merchant friends were so adamant about you taking a trip to the Town Records building in the first place. Recording your party's exploits creates more content to fill these empty halls."
Town_Records_FirstRetirement_6,"With this in mind, your thoughts turn to the open book directly in front of you — the one the clerk was working on. There are two texts on the counter, and it looks as if the clerk was in the process of transcribing the writing of one into the other."
Town_Records_FirstRetirement_7,"Looking more closely, however, you notice the titles are different. The complete book is titled “The Rise of Human Civilization,” while the other is titled “The History of Gloomhaven, by Dominic Scrim.” Intrigued, you begin to read what he was writing:"
Town_Records_FirstRetirement_8,"""At some point thousands of years ago, humans stopped hiding in caves and began to form societies out in the open, erecting modest farming villages that eventually grew into the massive sprawling cities we see today."""
Town_Records_FirstRetirement_9,"""Living out in the open was never easy, though. There were wars, both amongst themselves and with other races such as the Valraths to the south. More troubling, however, were the constant raids from the more barbaric races of the world — Inox and Vermling tribes who had no concept of peace and wanted only to kill and destroy."""
Town_Records_ReachProsperity3_1,"You walk into the Town Records building and are immediately struck by how different it looks. It might just be the lighting, but there seems to be more books on the shelves and less of a scowl on Dominic's face. The short, bearded man approaches you."
Town_Records_ReachProsperity3_10,"""And so human society has certainly benefited culturally from its interaction with other races. Many of the most beautiful structures in human civilization would not be possible without the machinery of the Quatryls, the elemental mastery of the Savvas, and the architectural designs of the Valraths. The meditative Orchids have even influenced a number of human religions, though the followers of the Great Oak — a stringent group who believes a giant tree housed in the center of the capital watches over and protects everyone — remain unchanged."""
Town_Records_ReachProsperity3_11,"""And while the human military keeps the civilization alive, it is really the commerce with the other races that ultimately allows the civilization to flourish. It seems, then, as the wilds grew tamer, that a paradigm shift away from militaristic rule and towards mercantile rule was only a matter of time."""""
Town_Records_ReachProsperity3_12,"“Like I said, I'm still working on the broader strokes,” Dominic says, “but my research has been providing some interesting information. It's all very vague at the moment, though. I need to find better sources. Not just Savvas howling poems.”"
Town_Records_ReachProsperity3_13,"He takes back the book and frowns. ""Savvas write the worst poetry, and it is incredibly hard to translate.”"
Town_Records_ReachProsperity3_2,"“Ah, how good of you to come,” he says. “No doubt to record the further exploits of your friends. I was most assuredly derisive of your motives when you first walked in here, but I must say that the idea has grown on me a little.”"
Town_Records_ReachProsperity3_3,"Dominic slaps you on the back, then wanders around behind the counter. “Whether you like it or not, you are becoming important fixtures of this community. And I am sure that I have you to thank, at least in some small way, for the increased number of books lining the shelves.”"
Town_Records_ReachProsperity3_4,"He waves his arms about, his hands barely visible beneath his robe's long sleeves. “They're not good books, mind you, but they're books nonetheless."""
Town_Records_ReachProsperity3_5,"“Plus,” he says with a small smile, “I've had more time to work on my own tome."""
Town_Records_ReachProsperity3_6,"Dominic opens the small collection of parchment he has been working on and passes it to you. “I'm still focused on the big picture right now, but I should have more soon. I thought you might be interested in hearing it.”"
Town_Records_ReachProsperity3_7,"""Though human expansion has not always been greeted with kindness and civility by the other races, currently humans are more-or-less at peace with their neighbors. After a costly peace treaty with the Valraths to the south and an understanding with the prominent Inox tribes, the only main threats are the animalistic Vermlings who continue to assault human cities, sometimes for no discernible reason."""
Town_Records_ReachProsperity3_8,"""Humans have mostly stayed away from Harrower territory out of fear, and the Harrowers seem to return the favor. The same goes for the Savvas, who live underground in the largely uninhabitable mountainous regions in the north."""
Town_Records_ReachProsperity3_9,"""Orchids and Quatryls both come from far-off continents across the sea and seem far more interested in commerce and cultural exchange than conquest."""
Town_Records_ReachProsperity4_1,"""I hope we understand each other, Mister Scrim.” A well-decorated soldier stands in the center of the Town Records building as you enter. The librarian, Dominic, seems rather small by comparison, but he is not at all intimidated."
Town_Records_ReachProsperity4_10,"""Once in power, the merchant's guild quickly won the favor of the citizenry with sweeping social changes, allowing for a great many freedoms and relieving them from the heavy taxation of the military. Once the commoners were on the side of the merchants, there was little hope for the military of regaining control, at which point the mercenary army was no longer required and the military was offered a decent salary to continue keeping watch over the city."""
Town_Records_ReachProsperity4_11,"""After the capital was reformed, the Merchant's Revolution spread outward from there, quickly deposing the militaristic rule across the continent. As of the writing of this document, only one city remains under the governance of a military presence: Gloomhaven."""
Town_Records_ReachProsperity4_12,"“Next I really want to get into the development of Gloomhaven and this clash between the merchants and the military in the city,” Dominic begins, “But, as you can see, the military isn't all that happy about it.” "
Town_Records_ReachProsperity4_13,"Dominic hesitates. “I was, uh, hoping you all could do me a favor, actually. In order to continue to put my pen to paper, I think I'd better get the backing of a powerful merchant to keep me safe."""
Town_Records_ReachProsperity4_14,"“They're all sympathetic to me getting down this history, of course, but they are a little hesitant to publicly support the venture. I'm hoping you could do some convincing for me. You might have the most luck with Councilman Greymare.”"
Town_Records_ReachProsperity4_2,"“Oh, I understand you perfectly well, “ Dominic says, “but I don't think you're understanding my position. I am trying to find the truth.”"
Town_Records_ReachProsperity4_3,"The soldier looks up as you approach, then looks back down at the bearded man. “Just think about what I said.” He begins to gesture around him as he walks towards the door. “I'd hate to have to tear down this whole place.”"
Town_Records_ReachProsperity4_4,"Dominic waves at you grimly. “Hey there! Glad to see you stop by. Who knows what sort of shortsighted, lowbrow lengths that thug would have gone through to get his point across.”"
Town_Records_ReachProsperity4_5,"He shakes his head and then fluffs his beard. “It's just a difference of opinion, though. In my research, I've apparently asked the wrong people the wrong questions. It's amazing how reactionary thick-skulled people can get about what is written down on a piece of parchment."""
Town_Records_ReachProsperity4_6,"“It's not like anyone's going to even read this little text of mine.” Dominic coughs. “Um, well, except you, of course. Is that why you've come by? I've finished up the broad history if you wanted to take a look.”"
Town_Records_ReachProsperity4_7,"""As human civilization expanded across the continent, two major changes occurred. The first was that merchants grew into prominent positions within the cities due to wealth gained from lucrative trade routes both within human civilization and with other races. The second change was that the wilds, which were once so dangerous, became much less so, especially in the center of the continent, as areas were converted to farmland and peace was made with the surrounding races in one way or another."""
Town_Records_ReachProsperity4_8,"""The military taxed the trade heavily across the continent and the merchants grew more and more resentful as larger portions of their earnings were demanded for less justification. The military did nothing and grew fat off the work of others."""
Town_Records_ReachProsperity4_9,"""This all came to a head in the capital when the leader of the merchant's guild, Simon Wainwright, organized a coup of the city’s military by hiring an entire army of mercenaries with the guild’s money and taking control of the city’s keep. Very little force was actually required, as the city guard was outnumbered and woefully under-trained. The siege of the keep lasted less than two days — not nearly enough time for reinforcements to arrive from the surrounding cities."""
Town_Records_ReachProsperity5_1,"Dominic trots quickly from behind the counter to meet you as you enter the Town Records building. “Just the mercenaries I wanted to see! I have something to show you.”"
Town_Records_ReachProsperity5_10,"""The Valraths renounced their vicious, expansionist nature and the two races worked together to build a civilization around strength and commerce. The story of the Upheaval was only told orally, passed down from leader to leader. And many generations after the peace treaty was signed, the descendants of the two commanders began work constructing a new city as a monument to the treaty. A city built on the very spot where the Aesther told his tale. The city of Gloomhaven."""
Town_Records_ReachProsperity5_11,"You look up from the book to see Dominic staring intently at you. A smile grows on his face."
Town_Records_ReachProsperity5_12,"“Right?” He says. “Surely you have the same questions I do. I mean, for starters, what was this Upheaval?”"
Town_Records_ReachProsperity5_13,"He begins pacing around the room, stumbling over his robes multiple times. “Was it some sort of catastrophe? What could the Aesther have possibly said to stop an entire war? And Gloomhaven was built on top of an ancient city? We're all aware of the ruins beneath us, but I always thought it was an earlier settlement destroyed by raiders. But the ruins predate humanity itself? Is the Upheaval what destroyed the original city?”"
Town_Records_ReachProsperity5_14,"Dominic coughs and adjusts his beard. “There are, well, too many questions. I cannot possibly continue without the answers."""
Town_Records_ReachProsperity5_15,"“I pored over all the texts from the Valrath library, but this story told by the Aesther is in none of them. The books say it was only passed down orally, but that is hard to believe. There has to be a written record somewhere.”"
Town_Records_ReachProsperity5_16,"He turns back to you and shrugs. “I may need your help in the near future, but for now I need to make more contacts and try to gather more information about where a record of the Upheaval story could possibly be. I'll send for you when I know more.”"
Town_Records_ReachProsperity5_2,"After vigorously shaking your hand, he turns and ushers you to follow as he moves toward the back room. “The texts from the southern continent finally arrived, and they have been very helpful. They've painted a much clearer picture of the Demon War.”"
Town_Records_ReachProsperity5_3,"Dominic opens the back door and gestures for you to sit down in front of his open book. “I'd like you to read the latest entry and then we'll have more to talk about. There you are.”"
Town_Records_ReachProsperity5_4,"""In the early years of human expansion, it was inevitable that the military would clash with the burgeoning nation of fierce Valrath to the south. Both races had a thirst for power, and this came to a head in the grassland area of Stormbrew. Both nations claimed ownership of the region and small skirmishes between settlements quickly escalated into an all-encompassing war."""
Town_Records_ReachProsperity5_5,"""The fighting raged for six years. The full attention of both civilizations bore down on these blood-soaked plains. Both races were equally fierce, stubborn, and filled with an unquenchable rage."""
Town_Records_ReachProsperity5_6,"""And after six years, the war had taken a heavy toll on both nations. With all of their resources being poured into the war, both races fell victim to numerous threats from within and from outside their borders — starvation, disease, and crime ran rampant. Before too long, both would crumble and be destroyed under the weight of the conflict."""
Town_Records_ReachProsperity5_7,"""So it came to pass, directly before what was to be one of the greatest and costliest battles between the two great commanders of the war, that an Aesther appeared between the two armies and offered a means for peace. This Aesther was the first of his kind that either of these two races had ever seen, and when he presented his offer, the commanders were terribly skeptical. In the end, however, they agreed to give the Aesther a chance."""
Town_Records_ReachProsperity5_8,"""Neither commander trusted the other or the Aesther, so when the Aesther told them to follow him to the east, both leaders brought a batallion of soldiers with them. After a few days of marching, though, a great fog rolled across the plains, and soon the two commanders were separated from their battalions. They emerged from the fog alone — just two commanders and the Aesther standing in the middle of a great ruin, an entire city of overgrown stone from a long-forgotten civilization."""
Town_Records_ReachProsperity5_9,"""Standing among the ruins, the Aesther turned and told these two commanders a story. He told them of the great Upheaval and the true history of their two races. When the story was finished, the two commanders made peace on the spot."""
Town_Records_ReachProsperity6_1,"“Ah, glad to see you got my note,” Dominic shakes your hands and then remains conspicuously quiet until you enter the back room and the door is closed and locked."
Town_Records_ReachProsperity6_2,"“I think I have the answer we're looking for,” he begins. ""I was right. There is a written record of the Aesther's story. It appears in the Codex of Directives, a book that should only be read by the highest official in each region."""
Town_Records_ReachProsperity6_3,"""There was a copy delivered to Gloomhaven. But don't worry, you won't have to raid the Ghost Fortress to get it. Because it never arrived.”"
Town_Records_ReachProsperity6_4,"Dominic looks at you intently. “It took a lot of legwork, but I eventually sniffed out a guard in town who was protecting the caravan that delivered the book from the capital many years ago. Apparently the Caravan was attacked by a group of Inox near the southern tip of the Dagger Forest."""
Town_Records_ReachProsperity6_5,"“The guard was dragged back to the Inox camp before he managed to escape and find his way to Gloomhaven. Oddly enough, no one was ever sent to find the camp and recover the caravan’s goods. They probably didn't want to incite more wrath from the Inox."""
Town_Records_ReachProsperity6_6,"“So the book may still be out there, and, with a little grease, the guard told me exactly where you can find the camp.”"
Town_Records_ReachProsperity7_1,"“Thanks for coming,” Dominic greets you at the door. “I'll keep this short. I've discovered that the Vigil is a bunch of pro military skullcrackers who feel it is their sole duty to guard against the Upheaval from happening again, but they do so by keeping any evidence of the Upheaval secret from everyone else. Seems to me like a pretty backwards way of helping.”"
Town_Records_ReachProsperity7_2,"He hands you a small piece of paper. “They operate out of the Traveler's District. Just follow the map. Listen, you don't have to kill them all if you don't want, just get back the Codex and my book.”"
Town_Records_Scenario051Complete_1,"“Well, when I said ‘breakthrough, I wasn’t expecting you to go out, find the Gloom, and destroy it,"" Dominic says as you enter the Town Records building. “Certainly nothing that extreme, but it did the trick."""
Town_Records_Scenario051Complete_10,"His smile slightly returns. “I’ll get this sent to them, and let you know if they manage to translate this final mystery…”  "
Town_Records_Scenario051Complete_2,"“I was able to study some of the writing on the walls of the chamber you found beneath the Void, and I've discovered quite a bit of information about the Gloom.”"
Town_Records_Scenario051Complete_3,"Dominic sets his book down in front of you. “If you'll permit me, I have one final entry in my history of Gloomhaven for you to read.”"
Town_Records_Scenario051Complete_4,"""The study of interplanar travel was really the brainchild of a single man: Bastian the Seeker. During his studies of what was beyond this world, an unimaginably powerful being called out to Bastian from across the infinite planes, invading and corrupting his dreams. The being promised him knowledge and power beyond what any single plane could hold. Bastian began his work to open a rift between his own plane and that of the being poisoning him as it called from beyond. He was so consumed and overtaken by greed and vice, that when the rift was finally opened and the Upheaval began, the unnameable evil was able to merge seamlessly with Bastian’s form, birthing what came to be known as the Gloom."""
Town_Records_Scenario051Complete_5,"""It has been conjectured by Aesther scholars that the evil being has no form of its own, but simply travels from plane to plane, inhabiting a vessel and using it to sow death and destruction for its own amusement. By all accounts, this being is immortal and eternal. If its vessel is destroyed, it will simply find a new one, on this plane or the next."""
Town_Records_Scenario051Complete_6,"Dominic closes the book. “I thank you for all the help you provided in the writing of this history, and I truly hope that's the last we've all seen of the Gloom.”"
Town_Records_Scenario051Complete_7,"Dominic's smile fades as he nervously fidgets with a scrap of paper. “Well, there was one last detail that gave me pause, I found some writings in the Void that I simply could not decipher. They are vaguely similar to a runic language I once encountered up north, but the exact structure is unfamiliar.” He hands the paper to you in silence."
Town_Records_Scenario051Complete_8,"You study the runes closely, but do not recognise them. You shake your head: they are meaningless to you."
Town_Records_Scenario051Complete_9,"“I had hoped you might have encountered something similar on your travels,” Dominic laments, “but I knew that chance was small. Well, I’m sure the language experts at the University would enjoy the challenge.” "
Town_Records_Scenario072Complete_1,"“Ah, my esteemed patrons!"" Dominic greets you at the door of the Town Records building. “I cannot thank you enough for securing the support of Councilman Greymare.”"
Town_Records_Scenario072Complete_10,"Dominic begins to stroke his beard. “I mean, this war happened long before Gloomhaven ever existed, so I just don't see the connection."""
Town_Records_Scenario072Complete_11,"“But I must find out. There's a much deeper story to all of this, and the Demon War has to be the key. I've requested some books from the southern Valrath libraries that I hope might shed some light on the matter, but we currently don’t have the funds to transport them. We don't have the funds for much, really.”"
Town_Records_Scenario072Complete_12,"Dominic stands from the table and walks you back towards the door. “Just keep doing what you're doing, and I'm sure some money will trickle down to me eventually.”"
Town_Records_Scenario072Complete_2,"He leads you through the half-filled shelves of books towards a small room in the back of the building. “When I heard the good news, I immediately got to work and continued my writing.”"
Town_Records_Scenario072Complete_3,"Dominic sits down at a large table in the room, his book sitting before him. He gestures you toward chairs, as well. “It still needs more detail — more research — but I am proud of it so far. Why don't you take a look at what I have? Please, read.”"
